|dates|Colfax_NewMexico_UnitedStates.AveragePrecipitationTotal.data|Colfax_NewMexico_UnitedStates.AveragePrecipitationTotal.missing|Colfax_NewMexico_UnitedStates.AveragePrecipitation.data|Colfax_NewMexico_UnitedStates.AveragePrecipitation.missing|Colfax_NewMexico_UnitedStates.AverageWindDirection.data|Colfax_NewMexico_UnitedStates.AverageWindDirection.missing|Colfax_NewMexico_UnitedStates.AverageWindSpeed.data|Colfax_NewMexico_UnitedStates.AverageWindSpeed.missing
0|2020-03-29|0.0|0|0.0|0|199.58333333333334|0|9.166666666666666|0
0|2020-03-30|0.0|0|0.0004166666666666667|0|158.125|0|8.520833333333334|0
0|2020-03-31|0.0004166666666666667|0|0.0|0|143.33333333333334|0|9.875|0
0|2020-04-01|0.0|0|0.0|0|182.91666666666666|0|9.416666666666666|0
0|2020-04-02|0.0|0|0.0|0|156.04166666666666|0|14.5625|0
0|2020-04-03|0.0|0|0.0|0|147.29166666666666|0|11.083333333333334|0
0|2020-04-04|0.0|0|0.0|0|197.91666666666666|0|10.020833333333334|0
0|2020-04-05|0.0|0|0.0|0|202.5|0|10.0|0
0|2020-04-06|0.0|0|0.0|0|198.19444444444443|0|11.263888888888891|0
0|2020-04-07|0.0|0|0.0|0|162.5|0|9.458333333333334|0
0|2020-04-08|0.0|0|0.0|0|107.08333333333333|0|9.75|0
0|2020-04-09|0.0|0|0.002673611111111111|0|160.34722222222223|0|9.416666666666666|0
0|2020-04-10|0.007916666666666667|0|0.002291666666666667|0|196.5625|0|11.048611111111109|0
0|2020-04-11|0.0|0|0.0|0|142.08333333333334|0|10.25|0
0|2020-04-12|0.0|0|0.0004166666666666667|0|158.88888888888889|0|14.763888888888888|0
0|2020-04-13|0.0013194444444444445|0|0.005520833333333333|0|147.74305555555557|0|11.649305555555555|0
0|2020-04-14|0.002916666666666667|0|0.0014583333333333334|0|200.89583333333334|0|6.827083333333333|0
0|2020-04-15|0.0|0|0.0|0|130.625|0|6.208333333333333|0
0|2020-04-16|0.0|0|0.0|0|172.29166666666666|0|15.645833333333334|0
0|2020-04-17|0.0|0|0.0|0|111.25|0|9.104166666666666|0
0|2020-04-18|0.0|0|0.0|0|159.375|0|10.708333333333334|0
0|2020-04-19|0.0|0|0.0|0|138.75|0|7.25|0
0|2020-04-20|0.0|0|0.0|0|79.58333333333333|0|7.541666666666667|0
0|2020-04-21|0.0|0|0.0028125000000000003|0|112.88194444444444|0|8.60763888888889|0
0|2020-04-22|0.009583333333333334|0|0.004583333333333334|0|145.0|0|13.083333333333334|0
0|2020-04-23|0.0|0|0.0|0|124.58333333333333|0|6.625|0
0|2020-04-24|0.0|0|0.0|0|128.125|0|12.6875|0
0|2020-04-25|0.0|0|0.0|0|99.58333333333333|0|7.333333333333333|0
0|2020-04-26|0.0|0|0.0|0|179.16666666666666|0|10.291666666666666|0
0|2020-04-27|0.0|0|0.0|0|138.05555555555557|0|6.819444444444444|0
0|2020-04-28|0.0|0|0.0|0|44.166666666666664|0|10.666666666666666|0
0|2020-04-29|0.0|0|0.0|0|168.33333333333334|0|7.166666666666667|0
0|2020-04-30|0.0|0|0.0|0|168.33333333333334|0|6.875|0
0|2020-05-01|0.0|0|0.0|0|121.66666666666667|0|8.125|0
0|2020-05-02|0.0|0|0.0|0|161.875|0|13.270833333333334|0
0|2020-05-03|0.0|0|0.0|0|189.79166666666666|0|10.541666666666666|0
0|2020-05-04|0.0|0|0.0|0|168.125|0|12.583333333333334|0
0|2020-05-05|0.0|0|0.0|0|154.16666666666666|0|12.958333333333334|0
0|2020-05-06|0.0|0|0.0|0|155.41666666666666|0|12.0|0
0|2020-05-07|0.0|0|0.0|0|142.01388888888889|0|14.256944444444443|0
0|2020-05-08|0.0|0|0.0|0|166.25|0|14.583333333333334|0
0|2020-05-09|0.0|0|0.0|0|109.79166666666667|0|11.854166666666666|0
0|2020-05-10|0.0|0|0.0|0|176.25|0|11.666666666666666|0
0|2020-05-11|0.0|0|0.003888888888888889|0|202.8125|0|14.45833333333333|0
0|2020-05-12|0.002916666666666667|0|0.0|0|148.75|0|11.770833333333334|0
0|2020-05-13|0.0|0|0.0|0|185.20833333333334|0|11.0625|0
0|2020-05-14|0.0|0|0.0|0|185.0|0|10.458333333333334|0
0|2020-05-15|0.0|0|0.0|0|160.625|0|10.604166666666666|0
0|2020-05-16|0.0|0|0.012395833333333335|0|120.83333333333333|0|10.875|0
0|2020-05-17|0.004722222222222222|0|0.00375|0|162.97916666666666|0|10.362499999999999|0
0|2020-05-18|0.005416666666666667|0|0.0|0|154.375|0|8.5|0
0|2020-05-19|0.0|0|0.0|0|139.16666666666666|0|12.416666666666666|0
0|2020-05-20|0.0|0|0.0|0|204.16666666666666|0|17.291666666666668|0
0|2020-05-21|0.0|0|0.0|0|115.41666666666667|0|10.416666666666666|0
0|2020-05-22|0.0|0|0.0|0|144.79166666666666|0|9.625|0
0|2020-05-23|0.0|0|0.0|0|197.91666666666666|0|13.125|0
0|2020-05-24|0.0|0|0.0|0|179.58333333333334|0|15.5|0
0|2020-05-25|0.0|0|0.0|0|103.8888888888889|0|15.305555555555555|0
0|2020-05-26|0.0|0|0.0|0|80.83333333333333|0|8.4375|0
0|2020-05-27|0.0|0|0.0016666666666666668|0|101.25|0|7.291666666666667|0
0|2020-05-28|0.0016666666666666668|0|0.0004166666666666667|0|110.3125|0|5.90625|0
0|2020-05-29|0.0004166666666666667|0|0.000625|0|201.1111111111111|0|8.940972222222223|0
0|2020-05-30|0.0008333333333333334|0|0.000625|0|167.70833333333334|0|7.479166666666667|0
0|2020-05-31|0.0008333333333333334|0|0.0|0|139.93055555555557|0|9.3125|0
0|2020-06-01|0.0|0|0.0|0|125.625|0|6.666666666666667|0
0|2020-06-02|0.0|0|0.0|0|159.93055555555554|0|10.222222222222223|0
0|2020-06-03|0.0|0|0.0|0|104.375|0|7.631944444444444|0
0|2020-06-04|0.0|0|0.0|0|99.375|0|8.878472222222221|0
0|2020-06-05|0.0|0|0.0|0|133.75|0|11.708333333333334|0
0|2020-06-06|0.0|0|0.006979166666666667|0|217.53472222222226|0|17.54861111111111|0
0|2020-06-07|0.011666666666666667|0|0.0|0|203.125|0|20.104166666666668|0
0|2020-06-08|0.0|0|0.0|0|190.41666666666666|0|13.791666666666666|0
0|2020-06-09|0.0|0|0.0|0|282.7083333333333|0|14.979166666666666|0
0|2020-06-10|0.0|0|0.0|0|137.5|0|10.625|0
0|2020-06-11|0.0|0|0.0|0|97.29166666666667|0|8.166666666666666|0
0|2020-06-12|0.0|0|0.0|0|183.125|0|11.166666666666666|0
0|2020-06-13|0.0|0|0.0035416666666666665|0|194.79166666666666|0|12.729166666666666|0
0|2020-06-14|0.004583333333333333|0|0.0015625000000000003|0|178.47222222222226|0|12.729166666666666|0
0|2020-06-15|0.0020833333333333333|0|0.0|0|183.1388888888889|0|10.147222222222222|0
0|2020-06-16|0.0|0|0.0|0|206.66666666666666|0|15.0625|0
0|2020-06-17|0.0|0|0.0|0|220.41666666666666|0|13.208333333333334|0
0|2020-06-18|0.0|0|0.0|0|76.45833333333333|0|11.104166666666666|0
0|2020-06-19|0.035416666666666666|0|0.030451388888888892|0|96.97916666666667|0|9.3125|0
0|2020-06-20|0.0020833333333333333|0|0.00020833333333333335|0|182.74305555555554|0|9.774305555555555|0
0|2020-06-21|0.0004166666666666667|0|0.0|0|103.75|0|8.0|0
0|2020-06-22|0.0|0|0.001388888888888889|0|110.55555555555554|0|8.319444444444445|0
0|2020-06-23|0.004166666666666667|0|0.006666666666666665|0|137.16666666666666|0|7.344444444444444|0
0|2020-06-24|0.009166666666666667|0|0.0|0|139.79166666666666|0|6.5069444444444455|0
0|2020-06-25|0.0|0|0.0|0|167.5|0|7.034722222222221|0
0|2020-06-26|0.0|0|0.0|0|126.66666666666667|0|8.166666666666666|0
0|2020-06-27|0.0|0|0.0|0|144.375|0|13.104166666666666|0
0|2020-06-28|0.0|0|0.0|0|200.0|0|21.0|0
0|2020-06-29|0.0|0|0.0|0|223.125|0|15.729166666666666|0
0|2020-06-30|0.0|0|0.0|0|179.58333333333334|0|10.791666666666666|0
0|2020-07-01|0.0|0|0.0|0|167.91666666666666|0|12.625|0
0|2020-07-02|0.0|0|0.0|0|173.125|0|9.197916666666666|0
0|2020-07-03|0.0|0|0.0019444444444444446|0|164.30555555555554|0|8.416666666666666|0
0|2020-07-04|0.0020833333333333333|0|0.017968749999999995|0|119.16666666666667|0|8.192708333333334|0
0|2020-07-05|0.027083333333333334|0|0.0|0|78.33333333333333|0|7.166666666666667|0
0|2020-07-06|0.0|0|0.0|0|99.16666666666667|0|6.8125|0
0|2020-07-07|0.0|0|0.001388888888888889|0|144.80555555555557|0|8.061111111111112|0
0|2020-07-08|0.0016666666666666668|0|0.0|0|179.58333333333334|0|10.541666666666666|0
0|2020-07-09|0.0|0|0.0|0|152.70833333333334|0|9.520833333333334|0
0|2020-07-10|0.0|0|0.0|0|106.25|0|10.125|0
0|2020-07-11|0.0|0|0.0|0|133.54166666666666|0|10.26388888888889|0
0|2020-07-12|0.0|0|0.0004166666666666667|0|152.54166666666666|0|7.6125|0
0|2020-07-13|0.00125|0|0.0|0|136.04166666666666|0|8.5|0
0|2020-07-14|0.0|0|0.0|0|95.20833333333333|0|8.833333333333334|0
0|2020-07-15|0.0|0|0.0077083333333333335|0|99.375|0|6.770833333333333|0
0|2020-07-16|0.007916666666666667|0|0.0027083333333333334|0|145.9375|0|8.802083333333334|0
0|2020-07-17|0.00375|0|0.0|0|142.98611111111111|0|9.291666666666666|0
0|2020-07-18|0.0|0|0.004375|0|196.1111111111111|0|9.57638888888889|0
0|2020-07-19|0.005833333333333334|0|0.0|0|110.9375|0|7.395833333333333|0
0|2020-07-20|0.0|0|0.0|0|153.33333333333334|0|6.604166666666667|0
0|2020-07-21|0.0|0|0.0001388888888888889|0|124.72222222222221|0|8.625|0
0|2020-07-22|0.0004166666666666667|0|0.0|0|135.41666666666666|0|8.729166666666666|0
0|2020-07-23|0.0|0|0.0|0|207.91666666666666|0|9.25|0
0|2020-07-24|0.0|0|0.0020833333333333333|0|208.47222222222226|0|9.583333333333334|0
0|2020-07-25|0.0020833333333333333|0|0.0|0|189.79166666666666|0|9.5|0
0|2020-07-26|0.0|0|0.0|0|207.25694444444446|0|9.520833333333334|0
0|2020-07-27|0.0|0|0.007416666666666666|0|262.4166666666667|0|8.883333333333333|0
0|2020-07-28|0.008749999999999999|0|0.012638888888888892|0|69.34027777777779|0|6.170138888888888|0
0|2020-07-29|0.017083333333333332|0|0.0|0|142.70833333333334|0|7.5625|0
0|2020-07-30|0.0|0|0.0062499999999999995|0|97.91666666666667|0|9.791666666666666|0
0|2020-07-31|0.0062499999999999995|0|0.0|0|171.45833333333334|0|9.104166666666666|0
0|2020-08-01|0.0|0|0.0|0|127.79166666666667|0|7.633333333333333|0
0|2020-08-02|0.0|0|0.0065069444444444445|0|132.2152777777778|0|6.763194444444444|0
0|2020-08-03|0.008749999999999999|0|0.018000000000000002|0|143.72222222222223|0|9.28611111111111|0
0|2020-08-04|0.020833333333333332|0|0.0|0|112.08333333333333|0|8.027777777777777|0
0|2020-08-05|0.0|0|0.0|0|170.27777777777777|0|11.131944444444443|0
0|2020-08-06|0.0|0|0.0|0|132.29166666666666|0|8.395833333333334|0
0|2020-08-07|0.0|0|0.0|0|110.83333333333333|0|8.048611111111112|0
0|2020-08-08|0.0|0|0.0|0|144.16666666666666|0|7.0|0
0|2020-08-09|0.0|0|0.0|0|152.91666666666666|0|7.125|0
0|2020-08-10|0.0|0|0.0|0|78.125|0|7.125|0
0|2020-08-11|0.0|0|0.0|0|158.75|0|9.416666666666666|0
0|2020-08-12|0.0|0|0.0|0|140.41666666666666|0|8.458333333333334|0
0|2020-08-13|0.0|0|0.0|0|116.875|0|9.625|0
0|2020-08-14|0.0|0|0.0|0|128.54166666666666|0|8.229166666666666|0
0|2020-08-15|0.0|0|0.0|0|162.91666666666666|0|9.25|0
0|2020-08-16|0.0|0|0.0002777777777777778|0|137.11805555555554|0|8.697916666666666|0
0|2020-08-17|0.0008333333333333334|0|0.0|0|106.66666666666667|0|8.604166666666666|0
0|2020-08-18|0.0|0|0.0|0|97.70833333333333|0|7.208333333333333|0
0|2020-08-19|0.0|0|0.0|0|105.0|0|9.625|0
0|2020-08-20|0.0|0|0.005729166666666667|0|131.55555555555554|0|8.381944444444445|0
0|2020-08-21|0.01|0|0.0|0|84.58333333333333|0|10.916666666666666|0
0|2020-08-22|0.0|0|0.0|0|97.36111111111113|0|6.861111111111112|0
0|2020-08-23|0.0|0|0.0|0|87.5|0|6.708333333333333|0
0|2020-08-24|0.0|0|0.0|0|165.83333333333334|0|8.041666666666666|0
0|2020-08-25|0.0|0|0.0|0|170.83333333333334|0|7.458333333333333|0
0|2020-08-26|0.0|0|0.0|0|138.75|0|7.145833333333333|0
0|2020-08-27|0.0|0|0.0|0|174.16666666666666|0|8.770833333333334|0
0|2020-08-28|0.0|0|0.00675|0|137.80555555555554|0|12.813888888888888|0
0|2020-08-29|0.008749999999999999|0|0.005260416666666667|0|160.86805555555557|0|7.092013888888888|0
0|2020-08-30|0.010833333333333334|0|0.0|0|122.29166666666667|0|6.791666666666667|0
0|2020-08-31|0.0|0|0.0|0|120.0|0|9.958333333333334|0
0|2020-09-01|0.0|0|0.0025|0|171.6111111111111|0|8.125|0
0|2020-09-02|0.005|0|0.0|0|115.41666666666667|0|7.041666666666667|0
0|2020-09-03|0.0|0|0.0|0|140.83333333333334|0|10.020833333333334|0
0|2020-09-04|0.0|0|0.0|0|151.14583333333334|0|6.916666666666667|0
0|2020-09-05|0.0|0|0.0|0|147.91666666666666|0|9.333333333333334|0
0|2020-09-06|0.0|0|0.0|0|129.16666666666666|0|7.854166666666667|0
0|2020-09-07|0.0|0|0.0|0|175.0|0|9.5|0
0|2020-09-08|0.0|0|0.004930555555555555|0|121.63194444444446|0|19.19097222222222|0
0|2020-09-09|0.0062499999999999995|0|0.012555555555555558|0|209.125|0|12.025|0
0|2020-09-10|0.010416666666666666|0|0.0015277777777777779|0|159.68750000000003|0|6.34375|0
0|2020-09-11|0.0|0|0.0|0|135.63194444444446|0|7.4937499999999995|0
0|2020-09-12|0.0|0|0.0|0|98.33333333333333|0|6.458333333333333|0
0|2020-09-13|0.0|0|0.0|0|89.16666666666667|0|5.708333333333333|0
0|2020-09-14|0.0|0|0.0|0|145.83333333333334|0|6.416666666666667|0
0|2020-09-15|0.0|0|0.0|0|110.83333333333333|0|6.083333333333333|0
0|2020-09-16|0.0|0|0.0|0|81.66666666666667|0|11.166666666666666|0
0|2020-09-17|0.0|0|0.0|0|132.08333333333334|0|5.958333333333333|0
0|2020-09-18|0.0|0|0.0|0|157.08333333333334|0|9.291666666666666|0
0|2020-09-19|0.0|0|0.0|0|197.08333333333334|0|10.541666666666666|0
0|2020-09-20|0.0|0|0.0|0|135.41666666666666|0|6.708333333333333|0
0|2020-09-21|0.0|0|0.0|0|121.875|0|7.791666666666667|0
0|2020-09-22|0.0|0|0.0|0|127.29166666666667|0|5.604166666666667|0
0|2020-09-23|0.0|0|0.0|0|79.58333333333333|0|8.958333333333334|0
0|2020-09-24|0.0|0|0.0|0|153.33333333333334|0|6.625|0
0|2020-09-25|0.0|0|0.0|0|127.5|0|9.416666666666666|0
0|2020-09-26|0.0|0|0.0|0|122.70833333333333|0|9.083333333333334|0
0|2020-09-27|0.0|0|0.0|0|54.583333333333336|0|16.020833333333332|0
0|2020-09-28|0.0|0|0.0|0|192.08333333333334|0|7.75|0
0|2020-09-29|0.0|0|0.0|0|117.91666666666667|0|6.291666666666667|0
0|2020-09-30|0.0|0|0.0|0|87.5|0|8.625|0
0|2020-10-01|0.0|0|0.0|0|144.58333333333334|0|8.25|0
0|2020-10-02|0.0|0|0.0|0|145.83333333333334|0|5.916666666666667|0
0|2020-10-03|0.0|0|0.0|0|156.25|0|10.0|0
0|2020-10-04|0.0|0|0.0|0|182.5|0|7.0|0
0|2020-10-05|0.0|0|0.0|0|86.66666666666667|0|8.166666666666666|0
0|2020-10-06|0.0|0|0.0|0|149.58333333333334|0|9.625|0
0|2020-10-07|0.0|0|0.0|0|113.33333333333333|0|5.791666666666667|0
0|2020-10-08|0.0|0|0.0|0|145.41666666666666|0|8.458333333333334|0
0|2020-10-09|0.0|0|0.0|0|76.66666666666667|0|5.958333333333333|0
0|2020-10-10|0.0|0|0.0|0|150.0|0|9.791666666666666|0
0|2020-10-11|0.0|0|0.0|0|185.20833333333334|0|14.916666666666666|0
0|2020-10-12|0.0|0|0.0|0|136.66666666666666|0|7.958333333333333|0
0|2020-10-13|0.0|0|0.0|0|142.5|0|8.583333333333334|0
0|2020-10-14|0.0|0|0.0|0|163.75|0|10.958333333333334|0
0|2020-10-15|0.0|0|0.0|0|202.91666666666666|0|10.25|0
0|2020-10-16|0.0|0|0.0|0|179.58333333333334|0|8.0|0
0|2020-10-17|0.0|0|0.0|0|146.25|0|10.708333333333334|0
0|2020-10-18|0.0|0|0.0|0|180.0|0|7.875|0
0|2020-10-19|0.0|0|0.0|0|110.0|0|6.916666666666667|0
0|2020-10-20|0.0|0|0.0|0|129.16666666666666|0|7.666666666666667|0
0|2020-10-21|0.0|0|0.0|0|188.33333333333334|0|9.583333333333334|0
0|2020-10-22|0.0|0|0.0|0|127.5|0|11.666666666666666|0
0|2020-10-23|0.0|0|0.0|0|189.375|0|9.583333333333334|0
0|2020-10-24|0.0|0|0.0|0|211.875|0|9.854166666666666|0
0|2020-10-25|0.0|0|0.006256944444444444|0|153.47916666666666|0|11.781944444444443|0
0|2020-10-26|0.010833333333333334|0|0.004131944444444444|0|189.4097222222222|0|7.649305555555556|0
0|2020-10-27|0.004166666666666667|0|0.0|0|166.66666666666666|0|6.25|0
0|2020-10-28|0.0|0|0.0|0|183.22916666666666|0|23.75|0
0|2020-10-29|0.0|0|0.0|0|281.6666666666667|0|24.416666666666668|0
0|2020-10-30|0.0|0|0.0|0|132.08333333333334|0|8.0|0
0|2020-10-31|0.0|0|0.0|0|66.875|0|7.8125|0
0|2020-11-01|0.0|0|0.0|0|133.125|0|5.958333333333333|0
0|2020-11-02|0.0|0|0.0|0|95.83333333333333|0|7.166666666666667|0
0|2020-11-03|0.0|0|0.0|0|92.91666666666667|0|6.625|0
0|2020-11-04|0.0|0|0.0|0|79.58333333333333|0|10.708333333333334|0
0|2020-11-05|0.0|0|0.0|0|127.08333333333333|0|7.25|0
0|2020-11-06|0.0|0|0.0|0|182.91666666666666|0|9.458333333333334|0
0|2020-11-07|0.0|0|0.0|0|188.33333333333334|0|15.333333333333334|0
0|2020-11-08|0.0|0|0.0|0|180.0|0|16.0|0
0|2020-11-09|0.0|0|0.0|0|224.16666666666666|0|19.041666666666668|0
0|2020-11-10|0.0|0|0.0|0|194.58333333333334|0|10.416666666666666|0
0|2020-11-11|0.0|0|0.0|0|131.25|0|8.875|0
0|2020-11-12|0.0|0|0.0|0|169.16666666666666|0|9.375|0
0|2020-11-13|0.0|0|0.0|0|170.0|0|7.333333333333333|0
0|2020-11-14|0.0|0|0.0|0|240.41666666666666|0|18.333333333333332|0
0|2020-11-15|0.0|0|0.0|0|164.16666666666666|0|5.791666666666667|0
0|2020-11-16|0.0|0|0.0|0|146.66666666666666|0|8.125|0
0|2020-11-17|0.0|0|0.0|0|147.91666666666666|0|9.916666666666666|0
0|2020-11-18|0.0|0|0.0|0|197.91666666666666|0|14.541666666666666|0
0|2020-11-19|0.0|0|0.0|0|214.16666666666666|0|15.166666666666666|0
0|2020-11-20|0.0|0|0.0|0|141.66666666666666|0|8.25|0
0|2020-11-21|0.0|0|0.0|0|124.16666666666667|0|6.083333333333333|0
0|2020-11-22|0.0|0|0.0|0|203.4375|0|13.90625|0
0|2020-11-23|0.0|0|0.004722222222222222|0|197.65873015873012|0|14.987103174603172|0
0|2020-11-24|0.0075|0|0.0009722222222222223|0|181.59722222222226|0|9.5625|0
0|2020-11-25|0.0|0|0.0|0|91.66666666666667|0|5.583333333333333|0
0|2020-11-26|0.0|0|0.0|0|83.75|0|8.125|0
0|2020-11-27|0.0|0|0.0001388888888888889|0|153.88888888888889|0|7.222222222222222|0
