|dates|Lexington_Virginia_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Lexington_Virginia_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Lexington_Virginia_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Lexington_Virginia_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Lexington_Virginia_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Lexington_Virginia_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Lexington_Virginia_UnitedStates.TotalPopulation.data|Lexington_Virginia_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|7446.0|0
