|dates|Tuscola_Michigan_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Tuscola_Michigan_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Tuscola_Michigan_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Tuscola_Michigan_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Tuscola_Michigan_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Tuscola_Michigan_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Tuscola_Michigan_UnitedStates.TotalPopulation.data|Tuscola_Michigan_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|52245.0|0
