|dates|Steuben_NewYork_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Steuben_NewYork_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Steuben_NewYork_UnitedStates.NYT_ConfirmedDeaths.data|Steuben_NewYork_UnitedStates.NYT_ConfirmedDeaths.missing|Steuben_NewYork_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Steuben_NewYork_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Steuben_NewYork_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Steuben_NewYork_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
