|dates|Jack_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Jack_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Jack_Texas_UnitedStates.NYT_ConfirmedDeaths.data|Jack_Texas_UnitedStates.NYT_ConfirmedDeaths.missing|Jack_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Jack_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Jack_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Jack_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
