|dates|Muskingum_Ohio_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Muskingum_Ohio_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Muskingum_Ohio_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Muskingum_Ohio_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Muskingum_Ohio_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Muskingum_Ohio_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Muskingum_Ohio_UnitedStates.TotalPopulation.data|Muskingum_Ohio_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|86215.0|0
