|dates|Sherman_Kansas_UnitedStates.BLS_EmployedPopulation.data|Sherman_Kansas_UnitedStates.BLS_EmployedPopulation.missing|Sherman_Kansas_UnitedStates.BLS_UnemployedPopulation.data|Sherman_Kansas_UnitedStates.BLS_UnemployedPopulation.missing|Sherman_Kansas_UnitedStates.BLS_UnemploymentRate.data|Sherman_Kansas_UnitedStates.BLS_UnemploymentRate.missing|Sherman_Kansas_UnitedStates.BLS_LaborForcePopulation.data|Sherman_Kansas_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-02-25|2734.0|0|79.0|0|2.808389619623178|0|2813.0|0
0|2020-02-26|2734.0|0|79.0|0|2.808389619623178|0|2813.0|0
0|2020-02-27|2734.0|0|79.0|0|2.808389619623178|0|2813.0|0
0|2020-02-28|2734.0|0|79.0|0|2.808389619623178|0|2813.0|0
0|2020-02-29|2734.0|0|79.0|0|2.808389619623178|0|2813.0|0
0|2020-03-01|2754.5|0|79.0|0|2.788071289924122|0|2833.5|0
0|2020-03-02|2754.5|0|79.0|0|2.788071289924122|0|2833.5|0
0|2020-03-03|2754.5|0|79.0|0|2.788071289924122|0|2833.5|0
0|2020-03-04|2754.5|0|79.0|0|2.788071289924122|0|2833.5|0
0|2020-03-05|2754.5|0|79.0|0|2.788071289924122|0|2833.5|0
0|2020-03-06|2754.5|0|79.0|0|2.788071289924122|0|2833.5|0
0|2020-03-07|2754.5|0|79.0|0|2.788071289924122|0|2833.5|0
0|2020-03-08|2754.5|0|79.0|0|2.788071289924122|0|2833.5|0
0|2020-03-09|2754.5|0|79.0|0|2.788071289924122|0|2833.5|0
0|2020-03-10|2754.5|0|79.0|0|2.788071289924122|0|2833.5|0
0|2020-03-11|2754.5|0|79.0|0|2.788071289924122|0|2833.5|0
0|2020-03-12|2754.5|0|79.0|0|2.788071289924122|0|2833.5|0
0|2020-03-13|2754.5|0|79.0|0|2.788071289924122|0|2833.5|0
0|2020-03-14|2754.5|0|79.0|0|2.788071289924122|0|2833.5|0
0|2020-03-15|2754.5|0|79.0|0|2.788071289924122|0|2833.5|0
0|2020-03-16|2754.5|0|79.0|0|2.788071289924122|0|2833.5|0
0|2020-03-17|2754.5|0|79.0|0|2.788071289924122|0|2833.5|0
0|2020-03-18|2754.5|0|79.0|0|2.788071289924122|0|2833.5|0
0|2020-03-19|2754.5|0|79.0|0|2.788071289924122|0|2833.5|0
0|2020-03-20|2754.5|0|79.0|0|2.788071289924122|0|2833.5|0
0|2020-03-21|2754.5|0|79.0|0|2.788071289924122|0|2833.5|0
0|2020-03-22|2754.5|0|79.0|0|2.788071289924122|0|2833.5|0
0|2020-03-23|2754.5|0|79.0|0|2.788071289924122|0|2833.5|0
0|2020-03-24|2754.5|0|79.0|0|2.788071289924122|0|2833.5|0
0|2020-03-25|2754.5|0|79.0|0|2.788071289924122|0|2833.5|0
0|2020-03-26|2754.5|0|79.0|0|2.788071289924122|0|2833.5|0
0|2020-03-27|2754.5|0|79.0|0|2.788071289924122|0|2833.5|0
0|2020-03-28|2754.5|0|79.0|0|2.788071289924122|0|2833.5|0
0|2020-03-29|2754.5|0|79.0|0|2.788071289924122|0|2833.5|0
0|2020-03-30|2754.5|0|79.0|0|2.788071289924122|0|2833.5|0
0|2020-03-31|2754.5|0|79.0|0|2.788071289924122|0|2833.5|0
0|2020-04-01|2546.5|0|123.0|0|4.607604420303428|0|2669.5|0
0|2020-04-02|2546.5|0|123.0|0|4.607604420303428|0|2669.5|0
0|2020-04-03|2546.5|0|123.0|0|4.607604420303428|0|2669.5|0
0|2020-04-04|2546.5|0|123.0|0|4.607604420303428|0|2669.5|0
0|2020-04-05|2546.5|0|123.0|0|4.607604420303428|0|2669.5|0
0|2020-04-06|2546.5|0|123.0|0|4.607604420303428|0|2669.5|0
0|2020-04-07|2546.5|0|123.0|0|4.607604420303428|0|2669.5|0
0|2020-04-08|2546.5|0|123.0|0|4.607604420303428|0|2669.5|0
0|2020-04-09|2546.5|0|123.0|0|4.607604420303428|0|2669.5|0
0|2020-04-10|2546.5|0|123.0|0|4.607604420303428|0|2669.5|0
0|2020-04-11|2546.5|0|123.0|0|4.607604420303428|0|2669.5|0
0|2020-04-12|2546.5|0|123.0|0|4.607604420303428|0|2669.5|0
0|2020-04-13|2546.5|0|123.0|0|4.607604420303428|0|2669.5|0
0|2020-04-14|2546.5|0|123.0|0|4.607604420303428|0|2669.5|0
0|2020-04-15|2546.5|0|123.0|0|4.607604420303428|0|2669.5|0
0|2020-04-16|2546.5|0|123.0|0|4.607604420303428|0|2669.5|0
0|2020-04-17|2546.5|0|123.0|0|4.607604420303428|0|2669.5|0
0|2020-04-18|2546.5|0|123.0|0|4.607604420303428|0|2669.5|0
0|2020-04-19|2546.5|0|123.0|0|4.607604420303428|0|2669.5|0
0|2020-04-20|2546.5|0|123.0|0|4.607604420303428|0|2669.5|0
0|2020-04-21|2546.5|0|123.0|0|4.607604420303428|0|2669.5|0
0|2020-04-22|2546.5|0|123.0|0|4.607604420303428|0|2669.5|0
0|2020-04-23|2546.5|0|123.0|0|4.607604420303428|0|2669.5|0
0|2020-04-24|2546.5|0|123.0|0|4.607604420303428|0|2669.5|0
0|2020-04-25|2546.5|0|123.0|0|4.607604420303428|0|2669.5|0
0|2020-04-26|2546.5|0|123.0|0|4.607604420303428|0|2669.5|0
0|2020-04-27|2546.5|0|123.0|0|4.607604420303428|0|2669.5|0
0|2020-04-28|2546.5|0|123.0|0|4.607604420303428|0|2669.5|0
0|2020-04-29|2546.5|0|123.0|0|4.607604420303428|0|2669.5|0
0|2020-04-30|2546.5|0|123.0|0|4.607604420303428|0|2669.5|0
0|2020-05-01|2702.0|0|115.0|0|4.082357117500887|0|2817.0|0
0|2020-05-02|2702.0|0|115.0|0|4.082357117500887|0|2817.0|0
0|2020-05-03|2702.0|0|115.0|0|4.082357117500887|0|2817.0|0
0|2020-05-04|2702.0|0|115.0|0|4.082357117500887|0|2817.0|0
0|2020-05-05|2702.0|0|115.0|0|4.082357117500887|0|2817.0|0
0|2020-05-06|2702.0|0|115.0|0|4.082357117500887|0|2817.0|0
0|2020-05-07|2702.0|0|115.0|0|4.082357117500887|0|2817.0|0
0|2020-05-08|2702.0|0|115.0|0|4.082357117500887|0|2817.0|0
0|2020-05-09|2702.0|0|115.0|0|4.082357117500887|0|2817.0|0
0|2020-05-10|2702.0|0|115.0|0|4.082357117500887|0|2817.0|0
0|2020-05-11|2702.0|0|115.0|0|4.082357117500887|0|2817.0|0
0|2020-05-12|2702.0|0|115.0|0|4.082357117500887|0|2817.0|0
0|2020-05-13|2702.0|0|115.0|0|4.082357117500887|0|2817.0|0
0|2020-05-14|2702.0|0|115.0|0|4.082357117500887|0|2817.0|0
0|2020-05-15|2702.0|0|115.0|0|4.082357117500887|0|2817.0|0
0|2020-05-16|2702.0|0|115.0|0|4.082357117500887|0|2817.0|0
0|2020-05-17|2702.0|0|115.0|0|4.082357117500887|0|2817.0|0
0|2020-05-18|2702.0|0|115.0|0|4.082357117500887|0|2817.0|0
0|2020-05-19|2702.0|0|115.0|0|4.082357117500887|0|2817.0|0
0|2020-05-20|2702.0|0|115.0|0|4.082357117500887|0|2817.0|0
0|2020-05-21|2702.0|0|115.0|0|4.082357117500887|0|2817.0|0
0|2020-05-22|2702.0|0|115.0|0|4.082357117500887|0|2817.0|0
0|2020-05-23|2702.0|0|115.0|0|4.082357117500887|0|2817.0|0
0|2020-05-24|2702.0|0|115.0|0|4.082357117500887|0|2817.0|0
0|2020-05-25|2702.0|0|115.0|0|4.082357117500887|0|2817.0|0
0|2020-05-26|2702.0|0|115.0|0|4.082357117500887|0|2817.0|0
0|2020-05-27|2702.0|0|115.0|0|4.082357117500887|0|2817.0|0
0|2020-05-28|2702.0|0|115.0|0|4.082357117500887|0|2817.0|0
0|2020-05-29|2702.0|0|115.0|0|4.082357117500887|0|2817.0|0
0|2020-05-30|2702.0|0|115.0|0|4.082357117500887|0|2817.0|0
0|2020-05-31|2702.0|0|115.0|0|4.082357117500887|0|2817.0|0
0|2020-06-01|2818.0|0|99.0|0|3.393897840246829|0|2917.0|0
0|2020-06-02|2818.0|0|99.0|0|3.393897840246829|0|2917.0|0
0|2020-06-03|2818.0|0|99.0|0|3.393897840246829|0|2917.0|0
0|2020-06-04|2818.0|0|99.0|0|3.393897840246829|0|2917.0|0
0|2020-06-05|2818.0|0|99.0|0|3.393897840246829|0|2917.0|0
0|2020-06-06|2818.0|0|99.0|0|3.393897840246829|0|2917.0|0
0|2020-06-07|2818.0|0|99.0|0|3.393897840246829|0|2917.0|0
0|2020-06-08|2818.0|0|99.0|0|3.393897840246829|0|2917.0|0
0|2020-06-09|2818.0|0|99.0|0|3.393897840246829|0|2917.0|0
0|2020-06-10|2818.0|0|99.0|0|3.393897840246829|0|2917.0|0
0|2020-06-11|2818.0|0|99.0|0|3.393897840246829|0|2917.0|0
0|2020-06-12|2818.0|0|99.0|0|3.393897840246829|0|2917.0|0
0|2020-06-13|2818.0|0|99.0|0|3.393897840246829|0|2917.0|0
0|2020-06-14|2818.0|0|99.0|0|3.393897840246829|0|2917.0|0
0|2020-06-15|2818.0|0|99.0|0|3.393897840246829|0|2917.0|0
0|2020-06-16|2818.0|0|99.0|0|3.393897840246829|0|2917.0|0
0|2020-06-17|2818.0|0|99.0|0|3.393897840246829|0|2917.0|0
0|2020-06-18|2818.0|0|99.0|0|3.393897840246829|0|2917.0|0
0|2020-06-19|2818.0|0|99.0|0|3.393897840246829|0|2917.0|0
0|2020-06-20|2818.0|0|99.0|0|3.393897840246829|0|2917.0|0
0|2020-06-21|2818.0|0|99.0|0|3.393897840246829|0|2917.0|0
0|2020-06-22|2818.0|0|99.0|0|3.393897840246829|0|2917.0|0
0|2020-06-23|2818.0|0|99.0|0|3.393897840246829|0|2917.0|0
0|2020-06-24|2818.0|0|99.0|0|3.393897840246829|0|2917.0|0
0|2020-06-25|2818.0|0|99.0|0|3.393897840246829|0|2917.0|0
0|2020-06-26|2818.0|0|99.0|0|3.393897840246829|0|2917.0|0
0|2020-06-27|2818.0|0|99.0|0|3.393897840246829|0|2917.0|0
0|2020-06-28|2818.0|0|99.0|0|3.393897840246829|0|2917.0|0
0|2020-06-29|2818.0|0|99.0|0|3.393897840246829|0|2917.0|0
0|2020-06-30|2818.0|0|99.0|0|3.393897840246829|0|2917.0|0
0|2020-07-01|2828.0|0|119.0|0|4.038004750593824|0|2947.0|0
0|2020-07-02|2828.0|0|119.0|0|4.038004750593824|0|2947.0|0
0|2020-07-03|2828.0|0|119.0|0|4.038004750593824|0|2947.0|0
0|2020-07-04|2828.0|0|119.0|0|4.038004750593824|0|2947.0|0
0|2020-07-05|2828.0|0|119.0|0|4.038004750593824|0|2947.0|0
0|2020-07-06|2828.0|0|119.0|0|4.038004750593824|0|2947.0|0
0|2020-07-07|2828.0|0|119.0|0|4.038004750593824|0|2947.0|0
0|2020-07-08|2828.0|0|119.0|0|4.038004750593824|0|2947.0|0
0|2020-07-09|2828.0|0|119.0|0|4.038004750593824|0|2947.0|0
0|2020-07-10|2828.0|0|119.0|0|4.038004750593824|0|2947.0|0
0|2020-07-11|2828.0|0|119.0|0|4.038004750593824|0|2947.0|0
0|2020-07-12|2828.0|0|119.0|0|4.038004750593824|0|2947.0|0
0|2020-07-13|2828.0|0|119.0|0|4.038004750593824|0|2947.0|0
0|2020-07-14|2828.0|0|119.0|0|4.038004750593824|0|2947.0|0
0|2020-07-15|2828.0|0|119.0|0|4.038004750593824|0|2947.0|0
0|2020-07-16|2828.0|0|119.0|0|4.038004750593824|0|2947.0|0
0|2020-07-17|2828.0|0|119.0|0|4.038004750593824|0|2947.0|0
0|2020-07-18|2828.0|0|119.0|0|4.038004750593824|0|2947.0|0
0|2020-07-19|2828.0|0|119.0|0|4.038004750593824|0|2947.0|0
0|2020-07-20|2828.0|0|119.0|0|4.038004750593824|0|2947.0|0
0|2020-07-21|2828.0|0|119.0|0|4.038004750593824|0|2947.0|0
0|2020-07-22|2828.0|0|119.0|0|4.038004750593824|0|2947.0|0
0|2020-07-23|2828.0|0|119.0|0|4.038004750593824|0|2947.0|0
0|2020-07-24|2828.0|0|119.0|0|4.038004750593824|0|2947.0|0
0|2020-07-25|2828.0|0|119.0|0|4.038004750593824|0|2947.0|0
0|2020-07-26|2828.0|0|119.0|0|4.038004750593824|0|2947.0|0
0|2020-07-27|2828.0|0|119.0|0|4.038004750593824|0|2947.0|0
0|2020-07-28|2828.0|0|119.0|0|4.038004750593824|0|2947.0|0
0|2020-07-29|2828.0|0|119.0|0|4.038004750593824|0|2947.0|0
0|2020-07-30|2828.0|0|119.0|0|4.038004750593824|0|2947.0|0
0|2020-07-31|2828.0|0|119.0|0|4.038004750593824|0|2947.0|0
0|2020-08-01|2858.0|0|107.0|0|3.6087689713322093|0|2965.0|0
0|2020-08-02|2858.0|0|107.0|0|3.6087689713322093|0|2965.0|0
0|2020-08-03|2858.0|0|107.0|0|3.6087689713322093|0|2965.0|0
0|2020-08-04|2858.0|0|107.0|0|3.6087689713322093|0|2965.0|0
0|2020-08-05|2858.0|0|107.0|0|3.6087689713322093|0|2965.0|0
0|2020-08-06|2858.0|0|107.0|0|3.6087689713322093|0|2965.0|0
0|2020-08-07|2858.0|0|107.0|0|3.6087689713322093|0|2965.0|0
0|2020-08-08|2858.0|0|107.0|0|3.6087689713322093|0|2965.0|0
0|2020-08-09|2858.0|0|107.0|0|3.6087689713322093|0|2965.0|0
0|2020-08-10|2858.0|0|107.0|0|3.6087689713322093|0|2965.0|0
0|2020-08-11|2858.0|0|107.0|0|3.6087689713322093|0|2965.0|0
0|2020-08-12|2858.0|0|107.0|0|3.6087689713322093|0|2965.0|0
0|2020-08-13|2858.0|0|107.0|0|3.6087689713322093|0|2965.0|0
0|2020-08-14|2858.0|0|107.0|0|3.6087689713322093|0|2965.0|0
0|2020-08-15|2858.0|0|107.0|0|3.6087689713322093|0|2965.0|0
0|2020-08-16|2858.0|0|107.0|0|3.6087689713322093|0|2965.0|0
0|2020-08-17|2858.0|0|107.0|0|3.6087689713322093|0|2965.0|0
0|2020-08-18|2858.0|0|107.0|0|3.6087689713322093|0|2965.0|0
0|2020-08-19|2858.0|0|107.0|0|3.6087689713322093|0|2965.0|0
0|2020-08-20|2858.0|0|107.0|0|3.6087689713322093|0|2965.0|0
0|2020-08-21|2858.0|0|107.0|0|3.6087689713322093|0|2965.0|0
0|2020-08-22|2858.0|0|107.0|0|3.6087689713322093|0|2965.0|0
0|2020-08-23|2858.0|0|107.0|0|3.6087689713322093|0|2965.0|0
0|2020-08-24|2858.0|0|107.0|0|3.6087689713322093|0|2965.0|0
0|2020-08-25|2858.0|0|107.0|0|3.6087689713322093|0|2965.0|0
0|2020-08-26|2858.0|0|107.0|0|3.6087689713322093|0|2965.0|0
0|2020-08-27|2858.0|0|107.0|0|3.6087689713322093|0|2965.0|0
0|2020-08-28|2858.0|0|107.0|0|3.6087689713322093|0|2965.0|0
0|2020-08-29|2858.0|0|107.0|0|3.6087689713322093|0|2965.0|0
0|2020-08-30|2858.0|0|107.0|0|3.6087689713322093|0|2965.0|0
0|2020-08-31|2858.0|0|107.0|0|3.6087689713322093|0|2965.0|0
0|2020-09-01|2773.0|0|96.0|0|3.346113628441966|0|2869.0|0
0|2020-09-02|2773.0|0|96.0|0|3.346113628441966|0|2869.0|0
0|2020-09-03|2773.0|0|96.0|0|3.346113628441966|0|2869.0|0
0|2020-09-04|2773.0|0|96.0|0|3.346113628441966|0|2869.0|0
0|2020-09-05|2773.0|0|96.0|0|3.346113628441966|0|2869.0|0
0|2020-09-06|2773.0|0|96.0|0|3.346113628441966|0|2869.0|0
0|2020-09-07|2773.0|0|96.0|0|3.346113628441966|0|2869.0|0
0|2020-09-08|2773.0|0|96.0|0|3.346113628441966|0|2869.0|0
0|2020-09-09|2773.0|0|96.0|0|3.346113628441966|0|2869.0|0
0|2020-09-10|2773.0|0|96.0|0|3.346113628441966|0|2869.0|0
0|2020-09-11|2773.0|0|96.0|0|3.346113628441966|0|2869.0|0
0|2020-09-12|2773.0|0|96.0|0|3.346113628441966|0|2869.0|0
0|2020-09-13|2773.0|0|96.0|0|3.346113628441966|0|2869.0|0
0|2020-09-14|2773.0|0|96.0|0|3.346113628441966|0|2869.0|0
0|2020-09-15|2773.0|0|96.0|0|3.346113628441966|0|2869.0|0
0|2020-09-16|2773.0|0|96.0|0|3.346113628441966|0|2869.0|0
0|2020-09-17|2773.0|0|96.0|0|3.346113628441966|0|2869.0|0
0|2020-09-18|2773.0|0|96.0|0|3.346113628441966|0|2869.0|0
0|2020-09-19|2773.0|0|96.0|0|3.346113628441966|0|2869.0|0
0|2020-09-20|2773.0|0|96.0|0|3.346113628441966|0|2869.0|0
0|2020-09-21|2773.0|0|96.0|0|3.346113628441966|0|2869.0|0
0|2020-09-22|2773.0|0|96.0|0|3.346113628441966|0|2869.0|0
0|2020-09-23|2773.0|0|96.0|0|3.346113628441966|0|2869.0|0
0|2020-09-24|2773.0|0|96.0|0|3.346113628441966|0|2869.0|0
0|2020-09-25|2773.0|0|96.0|0|3.346113628441966|0|2869.0|0
0|2020-09-26|2773.0|0|96.0|0|3.346113628441966|0|2869.0|0
0|2020-09-27|2773.0|0|96.0|0|3.346113628441966|0|2869.0|0
0|2020-09-28|2773.0|0|96.0|0|3.346113628441966|0|2869.0|0
0|2020-09-29|2773.0|0|96.0|0|3.346113628441966|0|2869.0|0
0|2020-09-30|2773.0|0|96.0|0|3.346113628441966|0|2869.0|0
0|2020-10-01|2902.0|0|76.0|0|2.552048354600403|0|2978.0|0
0|2020-10-02|2902.0|0|76.0|0|2.552048354600403|0|2978.0|0
0|2020-10-03|2902.0|0|76.0|0|2.552048354600403|0|2978.0|0
0|2020-10-04|2902.0|0|76.0|0|2.552048354600403|0|2978.0|0
0|2020-10-05|2902.0|0|76.0|0|2.552048354600403|0|2978.0|0
0|2020-10-06|2902.0|0|76.0|0|2.552048354600403|0|2978.0|0
0|2020-10-07|2902.0|0|76.0|0|2.552048354600403|0|2978.0|0
0|2020-10-08|2902.0|0|76.0|0|2.552048354600403|0|2978.0|0
0|2020-10-09|2902.0|0|76.0|0|2.552048354600403|0|2978.0|0
0|2020-10-10|2902.0|0|76.0|0|2.552048354600403|0|2978.0|0
0|2020-10-11|2902.0|0|76.0|0|2.552048354600403|0|2978.0|0
0|2020-10-12|2902.0|0|76.0|0|2.552048354600403|0|2978.0|0
0|2020-10-13|2902.0|0|76.0|0|2.552048354600403|0|2978.0|0
0|2020-10-14|2902.0|0|76.0|0|2.552048354600403|0|2978.0|0
0|2020-10-15|2902.0|0|76.0|0|2.552048354600403|0|2978.0|0
0|2020-10-16|2902.0|0|76.0|0|2.552048354600403|0|2978.0|0
0|2020-10-17|2902.0|0|76.0|0|2.552048354600403|0|2978.0|0
0|2020-10-18|2902.0|0|76.0|0|2.552048354600403|0|2978.0|0
0|2020-10-19|2902.0|0|76.0|0|2.552048354600403|0|2978.0|0
0|2020-10-20|2902.0|0|76.0|0|2.552048354600403|0|2978.0|0
0|2020-10-21|2902.0|0|76.0|0|2.552048354600403|0|2978.0|0
0|2020-10-22|2902.0|0|76.0|0|2.552048354600403|0|2978.0|0
0|2020-10-23|2902.0|0|76.0|0|2.552048354600403|0|2978.0|0
0|2020-10-24|2902.0|0|76.0|0|2.552048354600403|0|2978.0|0
0|2020-10-25|2902.0|0|76.0|0|2.552048354600403|0|2978.0|0
0|2020-10-26|2902.0|0|76.0|0|2.552048354600403|0|2978.0|0
0|2020-10-27|2902.0|0|76.0|0|2.552048354600403|0|2978.0|0
0|2020-10-28|2902.0|0|76.0|0|2.552048354600403|0|2978.0|0
0|2020-10-29|2902.0|0|76.0|0|2.552048354600403|0|2978.0|0
0|2020-10-30|2902.0|0|76.0|0|2.552048354600403|0|2978.0|0
0|2020-10-31|2902.0|0|76.0|0|2.552048354600403|0|2978.0|0
0|2020-11-01|2912.0|0|100.0|0|3.3200531208499338|0|3012.0|0
0|2020-11-02|2912.0|0|100.0|0|3.3200531208499338|0|3012.0|0
0|2020-11-03|2912.0|0|100.0|0|3.3200531208499338|0|3012.0|0
0|2020-11-04|2912.0|0|100.0|0|3.3200531208499338|0|3012.0|0
0|2020-11-05|2912.0|0|100.0|0|3.3200531208499338|0|3012.0|0
0|2020-11-06|2912.0|0|100.0|0|3.3200531208499338|0|3012.0|0
0|2020-11-07|2912.0|0|100.0|0|3.3200531208499338|0|3012.0|0
0|2020-11-08|2912.0|0|100.0|0|3.3200531208499338|0|3012.0|0
0|2020-11-09|2912.0|0|100.0|0|3.3200531208499338|0|3012.0|0
0|2020-11-10|2912.0|0|100.0|0|3.3200531208499338|0|3012.0|0
0|2020-11-11|2912.0|0|100.0|0|3.3200531208499338|0|3012.0|0
0|2020-11-12|2912.0|0|100.0|0|3.3200531208499338|0|3012.0|0
0|2020-11-13|2912.0|0|100.0|0|3.3200531208499338|0|3012.0|0
0|2020-11-14|2912.0|0|100.0|0|3.3200531208499338|0|3012.0|0
0|2020-11-15|2912.0|0|100.0|0|3.3200531208499338|0|3012.0|0
0|2020-11-16|2912.0|0|100.0|0|3.3200531208499338|0|3012.0|0
0|2020-11-17|2912.0|0|100.0|0|3.3200531208499338|0|3012.0|0
0|2020-11-18|2912.0|0|100.0|0|3.3200531208499338|0|3012.0|0
0|2020-11-19|2912.0|0|100.0|0|3.3200531208499338|0|3012.0|0
0|2020-11-20|2912.0|0|100.0|0|3.3200531208499338|0|3012.0|0
0|2020-11-21|2912.0|0|100.0|0|3.3200531208499338|0|3012.0|0
0|2020-11-22|2912.0|0|100.0|0|3.3200531208499338|0|3012.0|0
0|2020-11-23|2912.0|0|100.0|0|3.3200531208499338|0|3012.0|0
0|2020-11-24|2912.0|0|100.0|0|3.3200531208499338|0|3012.0|0
0|2020-11-25|2912.0|0|100.0|0|3.3200531208499338|0|3012.0|0
0|2020-11-26|2912.0|0|100.0|0|3.3200531208499338|0|3012.0|0
0|2020-11-27|2912.0|0|100.0|0|3.3200531208499338|0|3012.0|0
0|2020-11-28|2912.0|0|100.0|0|3.3200531208499338|0|3012.0|0
0|2020-11-29|2912.0|0|100.0|0|3.3200531208499338|0|3012.0|0
0|2020-11-30|2912.0|0|100.0|0|3.3200531208499338|0|3012.0|0
0|2020-12-01|2897.0|0|107.0|0|3.561917443408788|0|3004.0|0
0|2020-12-02|2897.0|0|107.0|0|3.561917443408788|0|3004.0|0
0|2020-12-03|2897.0|0|107.0|0|3.561917443408788|0|3004.0|0
0|2020-12-04|2897.0|0|107.0|0|3.561917443408788|0|3004.0|0
0|2020-12-05|2897.0|0|107.0|0|3.561917443408788|0|3004.0|0
0|2020-12-06|2897.0|0|107.0|0|3.561917443408788|0|3004.0|0
0|2020-12-07|2897.0|0|107.0|0|3.561917443408788|0|3004.0|0
0|2020-12-08|2897.0|0|107.0|0|3.561917443408788|0|3004.0|0
