|dates|Evans_Georgia_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Evans_Georgia_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Evans_Georgia_UnitedStates.NYT_ConfirmedDeaths.data|Evans_Georgia_UnitedStates.NYT_ConfirmedDeaths.missing|Evans_Georgia_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Evans_Georgia_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Evans_Georgia_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Evans_Georgia_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
