|dates|Lawrence_Missouri_UnitedStates.BLS_EmployedPopulation.data|Lawrence_Missouri_UnitedStates.BLS_EmployedPopulation.missing|Lawrence_Missouri_UnitedStates.BLS_UnemployedPopulation.data|Lawrence_Missouri_UnitedStates.BLS_UnemployedPopulation.missing|Lawrence_Missouri_UnitedStates.BLS_UnemploymentRate.data|Lawrence_Missouri_UnitedStates.BLS_UnemploymentRate.missing|Lawrence_Missouri_UnitedStates.BLS_LaborForcePopulation.data|Lawrence_Missouri_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-01-01|17226.0|0|862.0|0|4.765590446704998|0|18088.0|0
0|2020-01-02|17226.0|0|862.0|0|4.765590446704998|0|18088.0|0
0|2020-01-03|17226.0|0|862.0|0|4.765590446704998|0|18088.0|0
0|2020-01-04|17226.0|0|862.0|0|4.765590446704998|0|18088.0|0
0|2020-01-05|17226.0|0|862.0|0|4.765590446704998|0|18088.0|0
0|2020-01-06|17226.0|0|862.0|0|4.765590446704998|0|18088.0|0
0|2020-01-07|17226.0|0|862.0|0|4.765590446704998|0|18088.0|0
0|2020-01-08|17226.0|0|862.0|0|4.765590446704998|0|18088.0|0
0|2020-01-09|17226.0|0|862.0|0|4.765590446704998|0|18088.0|0
0|2020-01-10|17226.0|0|862.0|0|4.765590446704998|0|18088.0|0
0|2020-01-11|17226.0|0|862.0|0|4.765590446704998|0|18088.0|0
0|2020-01-12|17226.0|0|862.0|0|4.765590446704998|0|18088.0|0
0|2020-01-13|17226.0|0|862.0|0|4.765590446704998|0|18088.0|0
0|2020-01-14|17226.0|0|862.0|0|4.765590446704998|0|18088.0|0
0|2020-01-15|17226.0|0|862.0|0|4.765590446704998|0|18088.0|0
0|2020-01-16|17226.0|0|862.0|0|4.765590446704998|0|18088.0|0
0|2020-01-17|17226.0|0|862.0|0|4.765590446704998|0|18088.0|0
0|2020-01-18|17226.0|0|862.0|0|4.765590446704998|0|18088.0|0
0|2020-01-19|17226.0|0|862.0|0|4.765590446704998|0|18088.0|0
0|2020-01-20|17226.0|0|862.0|0|4.765590446704998|0|18088.0|0
0|2020-01-21|17226.0|0|862.0|0|4.765590446704998|0|18088.0|0
0|2020-01-22|17226.0|0|862.0|0|4.765590446704998|0|18088.0|0
0|2020-01-23|17226.0|0|862.0|0|4.765590446704998|0|18088.0|0
0|2020-01-24|17226.0|0|862.0|0|4.765590446704998|0|18088.0|0
0|2020-01-25|17226.0|0|862.0|0|4.765590446704998|0|18088.0|0
0|2020-01-26|17226.0|0|862.0|0|4.765590446704998|0|18088.0|0
0|2020-01-27|17226.0|0|862.0|0|4.765590446704998|0|18088.0|0
0|2020-01-28|17226.0|0|862.0|0|4.765590446704998|0|18088.0|0
0|2020-01-29|17226.0|0|862.0|0|4.765590446704998|0|18088.0|0
0|2020-01-30|17226.0|0|862.0|0|4.765590446704998|0|18088.0|0
0|2020-01-31|17226.0|0|862.0|0|4.765590446704998|0|18088.0|0
0|2020-02-01|17269.5|0|770.5|0|4.271064301552107|0|18040.0|0
0|2020-02-02|17269.5|0|770.5|0|4.271064301552107|0|18040.0|0
0|2020-02-03|17269.5|0|770.5|0|4.271064301552107|0|18040.0|0
0|2020-02-04|17269.5|0|770.5|0|4.271064301552107|0|18040.0|0
0|2020-02-05|17269.5|0|770.5|0|4.271064301552107|0|18040.0|0
0|2020-02-06|17269.5|0|770.5|0|4.271064301552107|0|18040.0|0
0|2020-02-07|17269.5|0|770.5|0|4.271064301552107|0|18040.0|0
0|2020-02-08|17269.5|0|770.5|0|4.271064301552107|0|18040.0|0
0|2020-02-09|17269.5|0|770.5|0|4.271064301552107|0|18040.0|0
0|2020-02-10|17269.5|0|770.5|0|4.271064301552107|0|18040.0|0
0|2020-02-11|17269.5|0|770.5|0|4.271064301552107|0|18040.0|0
0|2020-02-12|17269.5|0|770.5|0|4.271064301552107|0|18040.0|0
0|2020-02-13|17269.5|0|770.5|0|4.271064301552107|0|18040.0|0
0|2020-02-14|17269.5|0|770.5|0|4.271064301552107|0|18040.0|0
0|2020-02-15|17269.5|0|770.5|0|4.271064301552107|0|18040.0|0
0|2020-02-16|17269.5|0|770.5|0|4.271064301552107|0|18040.0|0
0|2020-02-17|17269.5|0|770.5|0|4.271064301552107|0|18040.0|0
0|2020-02-18|17269.5|0|770.5|0|4.271064301552107|0|18040.0|0
0|2020-02-19|17269.5|0|770.5|0|4.271064301552107|0|18040.0|0
0|2020-02-20|17269.5|0|770.5|0|4.271064301552107|0|18040.0|0
0|2020-02-21|17269.5|0|770.5|0|4.271064301552107|0|18040.0|0
0|2020-02-22|17269.5|0|770.5|0|4.271064301552107|0|18040.0|0
0|2020-02-23|17269.5|0|770.5|0|4.271064301552107|0|18040.0|0
0|2020-02-24|17269.5|0|770.5|0|4.271064301552107|0|18040.0|0
0|2020-02-25|17269.5|0|770.5|0|4.271064301552107|0|18040.0|0
0|2020-02-26|17269.5|0|770.5|0|4.271064301552107|0|18040.0|0
0|2020-02-27|17269.5|0|770.5|0|4.271064301552107|0|18040.0|0
0|2020-02-28|17269.5|0|770.5|0|4.271064301552107|0|18040.0|0
0|2020-02-29|17269.5|0|770.5|0|4.271064301552107|0|18040.0|0
0|2020-03-01|17338.5|0|903.5|0|4.952856046486131|0|18242.0|0
0|2020-03-02|17338.5|0|903.5|0|4.952856046486131|0|18242.0|0
0|2020-03-03|17338.5|0|903.5|0|4.952856046486131|0|18242.0|0
0|2020-03-04|17338.5|0|903.5|0|4.952856046486131|0|18242.0|0
0|2020-03-05|17338.5|0|903.5|0|4.952856046486131|0|18242.0|0
0|2020-03-06|17338.5|0|903.5|0|4.952856046486131|0|18242.0|0
0|2020-03-07|17338.5|0|903.5|0|4.952856046486131|0|18242.0|0
0|2020-03-08|17338.5|0|903.5|0|4.952856046486131|0|18242.0|0
0|2020-03-09|17338.5|0|903.5|0|4.952856046486131|0|18242.0|0
0|2020-03-10|17338.5|0|903.5|0|4.952856046486131|0|18242.0|0
0|2020-03-11|17338.5|0|903.5|0|4.952856046486131|0|18242.0|0
0|2020-03-12|17338.5|0|903.5|0|4.952856046486131|0|18242.0|0
0|2020-03-13|17338.5|0|903.5|0|4.952856046486131|0|18242.0|0
0|2020-03-14|17338.5|0|903.5|0|4.952856046486131|0|18242.0|0
0|2020-03-15|17338.5|0|903.5|0|4.952856046486131|0|18242.0|0
0|2020-03-16|17338.5|0|903.5|0|4.952856046486131|0|18242.0|0
0|2020-03-17|17338.5|0|903.5|0|4.952856046486131|0|18242.0|0
0|2020-03-18|17338.5|0|903.5|0|4.952856046486131|0|18242.0|0
0|2020-03-19|17338.5|0|903.5|0|4.952856046486131|0|18242.0|0
0|2020-03-20|17338.5|0|903.5|0|4.952856046486131|0|18242.0|0
0|2020-03-21|17338.5|0|903.5|0|4.952856046486131|0|18242.0|0
0|2020-03-22|17338.5|0|903.5|0|4.952856046486131|0|18242.0|0
0|2020-03-23|17338.5|0|903.5|0|4.952856046486131|0|18242.0|0
0|2020-03-24|17338.5|0|903.5|0|4.952856046486131|0|18242.0|0
0|2020-03-25|17338.5|0|903.5|0|4.952856046486131|0|18242.0|0
0|2020-03-26|17338.5|0|903.5|0|4.952856046486131|0|18242.0|0
0|2020-03-27|17338.5|0|903.5|0|4.952856046486131|0|18242.0|0
0|2020-03-28|17338.5|0|903.5|0|4.952856046486131|0|18242.0|0
0|2020-03-29|17338.5|0|903.5|0|4.952856046486131|0|18242.0|0
0|2020-03-30|17338.5|0|903.5|0|4.952856046486131|0|18242.0|0
0|2020-03-31|17338.5|0|903.5|0|4.952856046486131|0|18242.0|0
0|2020-04-01|16143.0|0|1698.5|0|9.519939466973069|0|17841.5|0
0|2020-04-02|16143.0|0|1698.5|0|9.519939466973069|0|17841.5|0
0|2020-04-03|16143.0|0|1698.5|0|9.519939466973069|0|17841.5|0
0|2020-04-04|16143.0|0|1698.5|0|9.519939466973069|0|17841.5|0
0|2020-04-05|16143.0|0|1698.5|0|9.519939466973069|0|17841.5|0
0|2020-04-06|16143.0|0|1698.5|0|9.519939466973069|0|17841.5|0
0|2020-04-07|16143.0|0|1698.5|0|9.519939466973069|0|17841.5|0
0|2020-04-08|16143.0|0|1698.5|0|9.519939466973069|0|17841.5|0
0|2020-04-09|16143.0|0|1698.5|0|9.519939466973069|0|17841.5|0
0|2020-04-10|16143.0|0|1698.5|0|9.519939466973069|0|17841.5|0
0|2020-04-11|16143.0|0|1698.5|0|9.519939466973069|0|17841.5|0
0|2020-04-12|16143.0|0|1698.5|0|9.519939466973069|0|17841.5|0
0|2020-04-13|16143.0|0|1698.5|0|9.519939466973069|0|17841.5|0
0|2020-04-14|16143.0|0|1698.5|0|9.519939466973069|0|17841.5|0
0|2020-04-15|16143.0|0|1698.5|0|9.519939466973069|0|17841.5|0
0|2020-04-16|16143.0|0|1698.5|0|9.519939466973069|0|17841.5|0
0|2020-04-17|16143.0|0|1698.5|0|9.519939466973069|0|17841.5|0
0|2020-04-18|16143.0|0|1698.5|0|9.519939466973069|0|17841.5|0
0|2020-04-19|16143.0|0|1698.5|0|9.519939466973069|0|17841.5|0
0|2020-04-20|16143.0|0|1698.5|0|9.519939466973069|0|17841.5|0
0|2020-04-21|16143.0|0|1698.5|0|9.519939466973069|0|17841.5|0
0|2020-04-22|16143.0|0|1698.5|0|9.519939466973069|0|17841.5|0
0|2020-04-23|16143.0|0|1698.5|0|9.519939466973069|0|17841.5|0
0|2020-04-24|16143.0|0|1698.5|0|9.519939466973069|0|17841.5|0
0|2020-04-25|16143.0|0|1698.5|0|9.519939466973069|0|17841.5|0
0|2020-04-26|16143.0|0|1698.5|0|9.519939466973069|0|17841.5|0
0|2020-04-27|16143.0|0|1698.5|0|9.519939466973069|0|17841.5|0
