|dates|Pondera_Montana_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Pondera_Montana_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Pondera_Montana_UnitedStates.NYT_ConfirmedDeaths.data|Pondera_Montana_UnitedStates.NYT_ConfirmedDeaths.missing|Pondera_Montana_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Pondera_Montana_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Pondera_Montana_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Pondera_Montana_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
