|dates|BigStone_Minnesota_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|BigStone_Minnesota_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|BigStone_Minnesota_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|BigStone_Minnesota_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|BigStone_Minnesota_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|BigStone_Minnesota_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|BigStone_Minnesota_UnitedStates.TotalPopulation.data|BigStone_Minnesota_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|4991.0|0
