|dates|Texas_Missouri_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Texas_Missouri_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Texas_Missouri_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Texas_Missouri_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Texas_Missouri_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Texas_Missouri_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Texas_Missouri_UnitedStates.TotalPopulation.data|Texas_Missouri_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|25398.0|0
