|dates|Oscoda_Michigan_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Oscoda_Michigan_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Oscoda_Michigan_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Oscoda_Michigan_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Oscoda_Michigan_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Oscoda_Michigan_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Oscoda_Michigan_UnitedStates.TotalPopulation.data|Oscoda_Michigan_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|8241.0|0
