|dates|Forsyth_Georgia_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Forsyth_Georgia_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Forsyth_Georgia_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Forsyth_Georgia_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Forsyth_Georgia_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Forsyth_Georgia_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Forsyth_Georgia_UnitedStates.TotalPopulation.data|Forsyth_Georgia_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|244252.0|0
