|dates|Kaufman_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Kaufman_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Kaufman_Texas_UnitedStates.NYT_ConfirmedDeaths.data|Kaufman_Texas_UnitedStates.NYT_ConfirmedDeaths.missing|Kaufman_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Kaufman_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Kaufman_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Kaufman_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
