|dates|BonHomme_SouthDakota_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|BonHomme_SouthDakota_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|BonHomme_SouthDakota_UnitedStates.NYT_ConfirmedDeaths.data|BonHomme_SouthDakota_UnitedStates.NYT_ConfirmedDeaths.missing|BonHomme_SouthDakota_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|BonHomme_SouthDakota_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|BonHomme_SouthDakota_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|BonHomme_SouthDakota_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
