|dates|OutofAK_Alaska_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|OutofAK_Alaska_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|OutofAK_Alaska_UnitedStates.NYT_ConfirmedDeaths.data|OutofAK_Alaska_UnitedStates.NYT_ConfirmedDeaths.missing|OutofAK_Alaska_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|OutofAK_Alaska_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|OutofAK_Alaska_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|OutofAK_Alaska_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
