|dates|Mahaska_Iowa_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Mahaska_Iowa_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Mahaska_Iowa_UnitedStates.NYT_ConfirmedDeaths.data|Mahaska_Iowa_UnitedStates.NYT_ConfirmedDeaths.missing|Mahaska_Iowa_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Mahaska_Iowa_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Mahaska_Iowa_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Mahaska_Iowa_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
