|dates|Bryan_Georgia_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Bryan_Georgia_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Bryan_Georgia_UnitedStates.NYT_ConfirmedDeaths.data|Bryan_Georgia_UnitedStates.NYT_ConfirmedDeaths.missing|Bryan_Georgia_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Bryan_Georgia_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Bryan_Georgia_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Bryan_Georgia_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
