|dates|Barnes_NorthDakota_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Barnes_NorthDakota_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Barnes_NorthDakota_UnitedStates.NYT_ConfirmedDeaths.data|Barnes_NorthDakota_UnitedStates.NYT_ConfirmedDeaths.missing|Barnes_NorthDakota_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Barnes_NorthDakota_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Barnes_NorthDakota_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Barnes_NorthDakota_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
