|dates|Kings_California_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Kings_California_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Kings_California_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Kings_California_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Kings_California_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Kings_California_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Kings_California_UnitedStates.TotalPopulation.data|Kings_California_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|152940.0|0
