|dates|OutofMN_Minnesota_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|OutofMN_Minnesota_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|OutofMN_Minnesota_UnitedStates.NYT_ConfirmedDeaths.data|OutofMN_Minnesota_UnitedStates.NYT_ConfirmedDeaths.missing|OutofMN_Minnesota_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|OutofMN_Minnesota_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|OutofMN_Minnesota_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|OutofMN_Minnesota_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
