|dates|Harris_Georgia_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Harris_Georgia_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Harris_Georgia_UnitedStates.NYT_ConfirmedDeaths.data|Harris_Georgia_UnitedStates.NYT_ConfirmedDeaths.missing|Harris_Georgia_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Harris_Georgia_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Harris_Georgia_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Harris_Georgia_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
