|dates|Jasper_Indiana_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Jasper_Indiana_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Jasper_Indiana_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Jasper_Indiana_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Jasper_Indiana_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Jasper_Indiana_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Jasper_Indiana_UnitedStates.TotalPopulation.data|Jasper_Indiana_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|33562.0|0
