|dates|LaPaz_Arizona_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|LaPaz_Arizona_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|LaPaz_Arizona_UnitedStates.NYT_ConfirmedDeaths.data|LaPaz_Arizona_UnitedStates.NYT_ConfirmedDeaths.missing|LaPaz_Arizona_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|LaPaz_Arizona_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|LaPaz_Arizona_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|LaPaz_Arizona_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
