|dates|Bartow_Georgia_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Bartow_Georgia_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Bartow_Georgia_UnitedStates.NYT_ConfirmedDeaths.data|Bartow_Georgia_UnitedStates.NYT_ConfirmedDeaths.missing|Bartow_Georgia_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Bartow_Georgia_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Bartow_Georgia_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Bartow_Georgia_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
