|dates|Citrus_Florida_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Citrus_Florida_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Citrus_Florida_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Citrus_Florida_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Citrus_Florida_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Citrus_Florida_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Citrus_Florida_UnitedStates.TotalPopulation.data|Citrus_Florida_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|149657.0|0
