|dates|PearlRiver_Mississippi_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|PearlRiver_Mississippi_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|PearlRiver_Mississippi_UnitedStates.NYT_ConfirmedDeaths.data|PearlRiver_Mississippi_UnitedStates.NYT_ConfirmedDeaths.missing|PearlRiver_Mississippi_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|PearlRiver_Mississippi_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|PearlRiver_Mississippi_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|PearlRiver_Mississippi_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
