|dates|Terrell_Georgia_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Terrell_Georgia_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Terrell_Georgia_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Terrell_Georgia_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Terrell_Georgia_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Terrell_Georgia_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Terrell_Georgia_UnitedStates.TotalPopulation.data|Terrell_Georgia_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|8531.0|0
