|dates|Cloud_Kansas_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Cloud_Kansas_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Cloud_Kansas_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Cloud_Kansas_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Cloud_Kansas_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Cloud_Kansas_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Cloud_Kansas_UnitedStates.TotalPopulation.data|Cloud_Kansas_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|8786.0|0
