|dates|Laclede_Missouri_UnitedStates.BLS_EmployedPopulation.data|Laclede_Missouri_UnitedStates.BLS_EmployedPopulation.missing|Laclede_Missouri_UnitedStates.BLS_UnemployedPopulation.data|Laclede_Missouri_UnitedStates.BLS_UnemployedPopulation.missing|Laclede_Missouri_UnitedStates.BLS_UnemploymentRate.data|Laclede_Missouri_UnitedStates.BLS_UnemploymentRate.missing|Laclede_Missouri_UnitedStates.BLS_LaborForcePopulation.data|Laclede_Missouri_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-03-01|16138.5|0|1106.0|0|6.413639131317232|0|17244.5|0
0|2020-03-02|16138.5|0|1106.0|0|6.413639131317232|0|17244.5|0
0|2020-03-03|16138.5|0|1106.0|0|6.413639131317232|0|17244.5|0
0|2020-03-04|16138.5|0|1106.0|0|6.413639131317232|0|17244.5|0
0|2020-03-05|16138.5|0|1106.0|0|6.413639131317232|0|17244.5|0
0|2020-03-06|16138.5|0|1106.0|0|6.413639131317232|0|17244.5|0
0|2020-03-07|16138.5|0|1106.0|0|6.413639131317232|0|17244.5|0
0|2020-03-08|16138.5|0|1106.0|0|6.413639131317232|0|17244.5|0
0|2020-03-09|16138.5|0|1106.0|0|6.413639131317232|0|17244.5|0
0|2020-03-10|16138.5|0|1106.0|0|6.413639131317232|0|17244.5|0
0|2020-03-11|16138.5|0|1106.0|0|6.413639131317232|0|17244.5|0
0|2020-03-12|16138.5|0|1106.0|0|6.413639131317232|0|17244.5|0
0|2020-03-13|16138.5|0|1106.0|0|6.413639131317232|0|17244.5|0
0|2020-03-14|16138.5|0|1106.0|0|6.413639131317232|0|17244.5|0
0|2020-03-15|16138.5|0|1106.0|0|6.413639131317232|0|17244.5|0
0|2020-03-16|16138.5|0|1106.0|0|6.413639131317232|0|17244.5|0
0|2020-03-17|16138.5|0|1106.0|0|6.413639131317232|0|17244.5|0
0|2020-03-18|16138.5|0|1106.0|0|6.413639131317232|0|17244.5|0
0|2020-03-19|16138.5|0|1106.0|0|6.413639131317232|0|17244.5|0
0|2020-03-20|16138.5|0|1106.0|0|6.413639131317232|0|17244.5|0
0|2020-03-21|16138.5|0|1106.0|0|6.413639131317232|0|17244.5|0
0|2020-03-22|16138.5|0|1106.0|0|6.413639131317232|0|17244.5|0
0|2020-03-23|16138.5|0|1106.0|0|6.413639131317232|0|17244.5|0
0|2020-03-24|16138.5|0|1106.0|0|6.413639131317232|0|17244.5|0
0|2020-03-25|16138.5|0|1106.0|0|6.413639131317232|0|17244.5|0
0|2020-03-26|16138.5|0|1106.0|0|6.413639131317232|0|17244.5|0
0|2020-03-27|16138.5|0|1106.0|0|6.413639131317232|0|17244.5|0
0|2020-03-28|16138.5|0|1106.0|0|6.413639131317232|0|17244.5|0
0|2020-03-29|16138.5|0|1106.0|0|6.413639131317232|0|17244.5|0
0|2020-03-30|16138.5|0|1106.0|0|6.413639131317232|0|17244.5|0
0|2020-03-31|16138.5|0|1106.0|0|6.413639131317232|0|17244.5|0
0|2020-04-01|14650.5|0|2973.5|0|16.8718792555606|0|17624.0|0
0|2020-04-02|14650.5|0|2973.5|0|16.8718792555606|0|17624.0|0
0|2020-04-03|14650.5|0|2973.5|0|16.8718792555606|0|17624.0|0
0|2020-04-04|14650.5|0|2973.5|0|16.8718792555606|0|17624.0|0
0|2020-04-05|14650.5|0|2973.5|0|16.8718792555606|0|17624.0|0
0|2020-04-06|14650.5|0|2973.5|0|16.8718792555606|0|17624.0|0
0|2020-04-07|14650.5|0|2973.5|0|16.8718792555606|0|17624.0|0
0|2020-04-08|14650.5|0|2973.5|0|16.8718792555606|0|17624.0|0
0|2020-04-09|14650.5|0|2973.5|0|16.8718792555606|0|17624.0|0
0|2020-04-10|14650.5|0|2973.5|0|16.8718792555606|0|17624.0|0
0|2020-04-11|14650.5|0|2973.5|0|16.8718792555606|0|17624.0|0
0|2020-04-12|14650.5|0|2973.5|0|16.8718792555606|0|17624.0|0
0|2020-04-13|14650.5|0|2973.5|0|16.8718792555606|0|17624.0|0
0|2020-04-14|14650.5|0|2973.5|0|16.8718792555606|0|17624.0|0
0|2020-04-15|14650.5|0|2973.5|0|16.8718792555606|0|17624.0|0
0|2020-04-16|14650.5|0|2973.5|0|16.8718792555606|0|17624.0|0
0|2020-04-17|14650.5|0|2973.5|0|16.8718792555606|0|17624.0|0
0|2020-04-18|14650.5|0|2973.5|0|16.8718792555606|0|17624.0|0
0|2020-04-19|14650.5|0|2973.5|0|16.8718792555606|0|17624.0|0
0|2020-04-20|14650.5|0|2973.5|0|16.8718792555606|0|17624.0|0
0|2020-04-21|14650.5|0|2973.5|0|16.8718792555606|0|17624.0|0
0|2020-04-22|14650.5|0|2973.5|0|16.8718792555606|0|17624.0|0
0|2020-04-23|14650.5|0|2973.5|0|16.8718792555606|0|17624.0|0
0|2020-04-24|14650.5|0|2973.5|0|16.8718792555606|0|17624.0|0
0|2020-04-25|14650.5|0|2973.5|0|16.8718792555606|0|17624.0|0
0|2020-04-26|14650.5|0|2973.5|0|16.8718792555606|0|17624.0|0
0|2020-04-27|14650.5|0|2973.5|0|16.8718792555606|0|17624.0|0
0|2020-04-28|14650.5|0|2973.5|0|16.8718792555606|0|17624.0|0
0|2020-04-29|14650.5|0|2973.5|0|16.8718792555606|0|17624.0|0
0|2020-04-30|14650.5|0|2973.5|0|16.8718792555606|0|17624.0|0
0|2020-05-01|14218.0|0|1990.0|0|12.277887462981244|0|16208.0|0
0|2020-05-02|14218.0|0|1990.0|0|12.277887462981244|0|16208.0|0
0|2020-05-03|14218.0|0|1990.0|0|12.277887462981244|0|16208.0|0
0|2020-05-04|14218.0|0|1990.0|0|12.277887462981244|0|16208.0|0
0|2020-05-05|14218.0|0|1990.0|0|12.277887462981244|0|16208.0|0
0|2020-05-06|14218.0|0|1990.0|0|12.277887462981244|0|16208.0|0
0|2020-05-07|14218.0|0|1990.0|0|12.277887462981244|0|16208.0|0
0|2020-05-08|14218.0|0|1990.0|0|12.277887462981244|0|16208.0|0
0|2020-05-09|14218.0|0|1990.0|0|12.277887462981244|0|16208.0|0
0|2020-05-10|14218.0|0|1990.0|0|12.277887462981244|0|16208.0|0
0|2020-05-11|14218.0|0|1990.0|0|12.277887462981244|0|16208.0|0
0|2020-05-12|14218.0|0|1990.0|0|12.277887462981244|0|16208.0|0
0|2020-05-13|14218.0|0|1990.0|0|12.277887462981244|0|16208.0|0
0|2020-05-14|14218.0|0|1990.0|0|12.277887462981244|0|16208.0|0
0|2020-05-15|14218.0|0|1990.0|0|12.277887462981244|0|16208.0|0
0|2020-05-16|14218.0|0|1990.0|0|12.277887462981244|0|16208.0|0
0|2020-05-17|14218.0|0|1990.0|0|12.277887462981244|0|16208.0|0
0|2020-05-18|14218.0|0|1990.0|0|12.277887462981244|0|16208.0|0
0|2020-05-19|14218.0|0|1990.0|0|12.277887462981244|0|16208.0|0
0|2020-05-20|14218.0|0|1990.0|0|12.277887462981244|0|16208.0|0
0|2020-05-21|14218.0|0|1990.0|0|12.277887462981244|0|16208.0|0
0|2020-05-22|14218.0|0|1990.0|0|12.277887462981244|0|16208.0|0
0|2020-05-23|14218.0|0|1990.0|0|12.277887462981244|0|16208.0|0
0|2020-05-24|14218.0|0|1990.0|0|12.277887462981244|0|16208.0|0
0|2020-05-25|14218.0|0|1990.0|0|12.277887462981244|0|16208.0|0
0|2020-05-26|14218.0|0|1990.0|0|12.277887462981244|0|16208.0|0
0|2020-05-27|14218.0|0|1990.0|0|12.277887462981244|0|16208.0|0
0|2020-05-28|14218.0|0|1990.0|0|12.277887462981244|0|16208.0|0
0|2020-05-29|14218.0|0|1990.0|0|12.277887462981244|0|16208.0|0
0|2020-05-30|14218.0|0|1990.0|0|12.277887462981244|0|16208.0|0
0|2020-05-31|14218.0|0|1990.0|0|12.277887462981244|0|16208.0|0
0|2020-06-01|15267.0|0|1842.0|0|10.766263370156059|0|17109.0|0
0|2020-06-02|15267.0|0|1842.0|0|10.766263370156059|0|17109.0|0
0|2020-06-03|15267.0|0|1842.0|0|10.766263370156059|0|17109.0|0
0|2020-06-04|15267.0|0|1842.0|0|10.766263370156059|0|17109.0|0
0|2020-06-05|15267.0|0|1842.0|0|10.766263370156059|0|17109.0|0
0|2020-06-06|15267.0|0|1842.0|0|10.766263370156059|0|17109.0|0
0|2020-06-07|15267.0|0|1842.0|0|10.766263370156059|0|17109.0|0
0|2020-06-08|15267.0|0|1842.0|0|10.766263370156059|0|17109.0|0
0|2020-06-09|15267.0|0|1842.0|0|10.766263370156059|0|17109.0|0
0|2020-06-10|15267.0|0|1842.0|0|10.766263370156059|0|17109.0|0
0|2020-06-11|15267.0|0|1842.0|0|10.766263370156059|0|17109.0|0
0|2020-06-12|15267.0|0|1842.0|0|10.766263370156059|0|17109.0|0
0|2020-06-13|15267.0|0|1842.0|0|10.766263370156059|0|17109.0|0
0|2020-06-14|15267.0|0|1842.0|0|10.766263370156059|0|17109.0|0
0|2020-06-15|15267.0|0|1842.0|0|10.766263370156059|0|17109.0|0
0|2020-06-16|15267.0|0|1842.0|0|10.766263370156059|0|17109.0|0
0|2020-06-17|15267.0|0|1842.0|0|10.766263370156059|0|17109.0|0
0|2020-06-18|15267.0|0|1842.0|0|10.766263370156059|0|17109.0|0
0|2020-06-19|15267.0|0|1842.0|0|10.766263370156059|0|17109.0|0
0|2020-06-20|15267.0|0|1842.0|0|10.766263370156059|0|17109.0|0
0|2020-06-21|15267.0|0|1842.0|0|10.766263370156059|0|17109.0|0
0|2020-06-22|15267.0|0|1842.0|0|10.766263370156059|0|17109.0|0
0|2020-06-23|15267.0|0|1842.0|0|10.766263370156059|0|17109.0|0
0|2020-06-24|15267.0|0|1842.0|0|10.766263370156059|0|17109.0|0
0|2020-06-25|15267.0|0|1842.0|0|10.766263370156059|0|17109.0|0
0|2020-06-26|15267.0|0|1842.0|0|10.766263370156059|0|17109.0|0
0|2020-06-27|15267.0|0|1842.0|0|10.766263370156059|0|17109.0|0
0|2020-06-28|15267.0|0|1842.0|0|10.766263370156059|0|17109.0|0
0|2020-06-29|15267.0|0|1842.0|0|10.766263370156059|0|17109.0|0
0|2020-06-30|15267.0|0|1842.0|0|10.766263370156059|0|17109.0|0
0|2020-07-01|15256.0|0|1792.0|0|10.511496949788832|0|17048.0|0
0|2020-07-02|15256.0|0|1792.0|0|10.511496949788832|0|17048.0|0
0|2020-07-03|15256.0|0|1792.0|0|10.511496949788832|0|17048.0|0
0|2020-07-04|15256.0|0|1792.0|0|10.511496949788832|0|17048.0|0
0|2020-07-05|15256.0|0|1792.0|0|10.511496949788832|0|17048.0|0
0|2020-07-06|15256.0|0|1792.0|0|10.511496949788832|0|17048.0|0
0|2020-07-07|15256.0|0|1792.0|0|10.511496949788832|0|17048.0|0
0|2020-07-08|15256.0|0|1792.0|0|10.511496949788832|0|17048.0|0
0|2020-07-09|15256.0|0|1792.0|0|10.511496949788832|0|17048.0|0
0|2020-07-10|15256.0|0|1792.0|0|10.511496949788832|0|17048.0|0
0|2020-07-11|15256.0|0|1792.0|0|10.511496949788832|0|17048.0|0
0|2020-07-12|15256.0|0|1792.0|0|10.511496949788832|0|17048.0|0
0|2020-07-13|15256.0|0|1792.0|0|10.511496949788832|0|17048.0|0
0|2020-07-14|15256.0|0|1792.0|0|10.511496949788832|0|17048.0|0
0|2020-07-15|15256.0|0|1792.0|0|10.511496949788832|0|17048.0|0
0|2020-07-16|15256.0|0|1792.0|0|10.511496949788832|0|17048.0|0
0|2020-07-17|15256.0|0|1792.0|0|10.511496949788832|0|17048.0|0
0|2020-07-18|15256.0|0|1792.0|0|10.511496949788832|0|17048.0|0
0|2020-07-19|15256.0|0|1792.0|0|10.511496949788832|0|17048.0|0
0|2020-07-20|15256.0|0|1792.0|0|10.511496949788832|0|17048.0|0
0|2020-07-21|15256.0|0|1792.0|0|10.511496949788832|0|17048.0|0
0|2020-07-22|15256.0|0|1792.0|0|10.511496949788832|0|17048.0|0
0|2020-07-23|15256.0|0|1792.0|0|10.511496949788832|0|17048.0|0
0|2020-07-24|15256.0|0|1792.0|0|10.511496949788832|0|17048.0|0
0|2020-07-25|15256.0|0|1792.0|0|10.511496949788832|0|17048.0|0
0|2020-07-26|15256.0|0|1792.0|0|10.511496949788832|0|17048.0|0
0|2020-07-27|15256.0|0|1792.0|0|10.511496949788832|0|17048.0|0
0|2020-07-28|15256.0|0|1792.0|0|10.511496949788832|0|17048.0|0
0|2020-07-29|15256.0|0|1792.0|0|10.511496949788832|0|17048.0|0
0|2020-07-30|15256.0|0|1792.0|0|10.511496949788832|0|17048.0|0
0|2020-07-31|15256.0|0|1792.0|0|10.511496949788832|0|17048.0|0
0|2020-08-01|15216.0|0|1147.0|0|7.009717044551732|0|16363.0|0
0|2020-08-02|15216.0|0|1147.0|0|7.009717044551732|0|16363.0|0
0|2020-08-03|15216.0|0|1147.0|0|7.009717044551732|0|16363.0|0
0|2020-08-04|15216.0|0|1147.0|0|7.009717044551732|0|16363.0|0
0|2020-08-05|15216.0|0|1147.0|0|7.009717044551732|0|16363.0|0
0|2020-08-06|15216.0|0|1147.0|0|7.009717044551732|0|16363.0|0
0|2020-08-07|15216.0|0|1147.0|0|7.009717044551732|0|16363.0|0
0|2020-08-08|15216.0|0|1147.0|0|7.009717044551732|0|16363.0|0
0|2020-08-09|15216.0|0|1147.0|0|7.009717044551732|0|16363.0|0
0|2020-08-10|15216.0|0|1147.0|0|7.009717044551732|0|16363.0|0
0|2020-08-11|15216.0|0|1147.0|0|7.009717044551732|0|16363.0|0
0|2020-08-12|15216.0|0|1147.0|0|7.009717044551732|0|16363.0|0
0|2020-08-13|15216.0|0|1147.0|0|7.009717044551732|0|16363.0|0
0|2020-08-14|15216.0|0|1147.0|0|7.009717044551732|0|16363.0|0
0|2020-08-15|15216.0|0|1147.0|0|7.009717044551732|0|16363.0|0
0|2020-08-16|15216.0|0|1147.0|0|7.009717044551732|0|16363.0|0
0|2020-08-17|15216.0|0|1147.0|0|7.009717044551732|0|16363.0|0
0|2020-08-18|15216.0|0|1147.0|0|7.009717044551732|0|16363.0|0
0|2020-08-19|15216.0|0|1147.0|0|7.009717044551732|0|16363.0|0
0|2020-08-20|15216.0|0|1147.0|0|7.009717044551732|0|16363.0|0
0|2020-08-21|15216.0|0|1147.0|0|7.009717044551732|0|16363.0|0
0|2020-08-22|15216.0|0|1147.0|0|7.009717044551732|0|16363.0|0
0|2020-08-23|15216.0|0|1147.0|0|7.009717044551732|0|16363.0|0
0|2020-08-24|15216.0|0|1147.0|0|7.009717044551732|0|16363.0|0
0|2020-08-25|15216.0|0|1147.0|0|7.009717044551732|0|16363.0|0
0|2020-08-26|15216.0|0|1147.0|0|7.009717044551732|0|16363.0|0
0|2020-08-27|15216.0|0|1147.0|0|7.009717044551732|0|16363.0|0
0|2020-08-28|15216.0|0|1147.0|0|7.009717044551732|0|16363.0|0
0|2020-08-29|15216.0|0|1147.0|0|7.009717044551732|0|16363.0|0
0|2020-08-30|15216.0|0|1147.0|0|7.009717044551732|0|16363.0|0
0|2020-08-31|15216.0|0|1147.0|0|7.009717044551732|0|16363.0|0
0|2020-09-01|15738.0|0|919.0|0|5.517199975986072|0|16657.0|0
0|2020-09-02|15738.0|0|919.0|0|5.517199975986072|0|16657.0|0
0|2020-09-03|15738.0|0|919.0|0|5.517199975986072|0|16657.0|0
0|2020-09-04|15738.0|0|919.0|0|5.517199975986072|0|16657.0|0
0|2020-09-05|15738.0|0|919.0|0|5.517199975986072|0|16657.0|0
0|2020-09-06|15738.0|0|919.0|0|5.517199975986072|0|16657.0|0
0|2020-09-07|15738.0|0|919.0|0|5.517199975986072|0|16657.0|0
0|2020-09-08|15738.0|0|919.0|0|5.517199975986072|0|16657.0|0
0|2020-09-09|15738.0|0|919.0|0|5.517199975986072|0|16657.0|0
0|2020-09-10|15738.0|0|919.0|0|5.517199975986072|0|16657.0|0
0|2020-09-11|15738.0|0|919.0|0|5.517199975986072|0|16657.0|0
0|2020-09-12|15738.0|0|919.0|0|5.517199975986072|0|16657.0|0
0|2020-09-13|15738.0|0|919.0|0|5.517199975986072|0|16657.0|0
0|2020-09-14|15738.0|0|919.0|0|5.517199975986072|0|16657.0|0
0|2020-09-15|15738.0|0|919.0|0|5.517199975986072|0|16657.0|0
0|2020-09-16|15738.0|0|919.0|0|5.517199975986072|0|16657.0|0
0|2020-09-17|15738.0|0|919.0|0|5.517199975986072|0|16657.0|0
0|2020-09-18|15738.0|0|919.0|0|5.517199975986072|0|16657.0|0
0|2020-09-19|15738.0|0|919.0|0|5.517199975986072|0|16657.0|0
0|2020-09-20|15738.0|0|919.0|0|5.517199975986072|0|16657.0|0
0|2020-09-21|15738.0|0|919.0|0|5.517199975986072|0|16657.0|0
0|2020-09-22|15738.0|0|919.0|0|5.517199975986072|0|16657.0|0
0|2020-09-23|15738.0|0|919.0|0|5.517199975986072|0|16657.0|0
0|2020-09-24|15738.0|0|919.0|0|5.517199975986072|0|16657.0|0
0|2020-09-25|15738.0|0|919.0|0|5.517199975986072|0|16657.0|0
0|2020-09-26|15738.0|0|919.0|0|5.517199975986072|0|16657.0|0
0|2020-09-27|15738.0|0|919.0|0|5.517199975986072|0|16657.0|0
0|2020-09-28|15738.0|0|919.0|0|5.517199975986072|0|16657.0|0
0|2020-09-29|15738.0|0|919.0|0|5.517199975986072|0|16657.0|0
0|2020-09-30|15738.0|0|919.0|0|5.517199975986072|0|16657.0|0
0|2020-10-01|15856.0|0|717.0|0|4.326313884028239|0|16573.0|0
0|2020-10-02|15856.0|0|717.0|0|4.326313884028239|0|16573.0|0
0|2020-10-03|15856.0|0|717.0|0|4.326313884028239|0|16573.0|0
0|2020-10-04|15856.0|0|717.0|0|4.326313884028239|0|16573.0|0
0|2020-10-05|15856.0|0|717.0|0|4.326313884028239|0|16573.0|0
0|2020-10-06|15856.0|0|717.0|0|4.326313884028239|0|16573.0|0
0|2020-10-07|15856.0|0|717.0|0|4.326313884028239|0|16573.0|0
0|2020-10-08|15856.0|0|717.0|0|4.326313884028239|0|16573.0|0
0|2020-10-09|15856.0|0|717.0|0|4.326313884028239|0|16573.0|0
0|2020-10-10|15856.0|0|717.0|0|4.326313884028239|0|16573.0|0
0|2020-10-11|15856.0|0|717.0|0|4.326313884028239|0|16573.0|0
0|2020-10-12|15856.0|0|717.0|0|4.326313884028239|0|16573.0|0
0|2020-10-13|15856.0|0|717.0|0|4.326313884028239|0|16573.0|0
0|2020-10-14|15856.0|0|717.0|0|4.326313884028239|0|16573.0|0
0|2020-10-15|15856.0|0|717.0|0|4.326313884028239|0|16573.0|0
0|2020-10-16|15856.0|0|717.0|0|4.326313884028239|0|16573.0|0
0|2020-10-17|15856.0|0|717.0|0|4.326313884028239|0|16573.0|0
0|2020-10-18|15856.0|0|717.0|0|4.326313884028239|0|16573.0|0
0|2020-10-19|15856.0|0|717.0|0|4.326313884028239|0|16573.0|0
0|2020-10-20|15856.0|0|717.0|0|4.326313884028239|0|16573.0|0
0|2020-10-21|15856.0|0|717.0|0|4.326313884028239|0|16573.0|0
0|2020-10-22|15856.0|0|717.0|0|4.326313884028239|0|16573.0|0
0|2020-10-23|15856.0|0|717.0|0|4.326313884028239|0|16573.0|0
0|2020-10-24|15856.0|0|717.0|0|4.326313884028239|0|16573.0|0
0|2020-10-25|15856.0|0|717.0|0|4.326313884028239|0|16573.0|0
0|2020-10-26|15856.0|0|717.0|0|4.326313884028239|0|16573.0|0
0|2020-10-27|15856.0|0|717.0|0|4.326313884028239|0|16573.0|0
0|2020-10-28|15856.0|0|717.0|0|4.326313884028239|0|16573.0|0
0|2020-10-29|15856.0|0|717.0|0|4.326313884028239|0|16573.0|0
0|2020-10-30|15856.0|0|717.0|0|4.326313884028239|0|16573.0|0
0|2020-10-31|15856.0|0|717.0|0|4.326313884028239|0|16573.0|0
0|2020-11-01|15631.0|0|748.0|0|4.5668233713901945|0|16379.0|0
0|2020-11-02|15631.0|0|748.0|0|4.5668233713901945|0|16379.0|0
0|2020-11-03|15631.0|0|748.0|0|4.5668233713901945|0|16379.0|0
0|2020-11-04|15631.0|0|748.0|0|4.5668233713901945|0|16379.0|0
0|2020-11-05|15631.0|0|748.0|0|4.5668233713901945|0|16379.0|0
0|2020-11-06|15631.0|0|748.0|0|4.5668233713901945|0|16379.0|0
0|2020-11-07|15631.0|0|748.0|0|4.5668233713901945|0|16379.0|0
0|2020-11-08|15631.0|0|748.0|0|4.5668233713901945|0|16379.0|0
0|2020-11-09|15631.0|0|748.0|0|4.5668233713901945|0|16379.0|0
0|2020-11-10|15631.0|0|748.0|0|4.5668233713901945|0|16379.0|0
0|2020-11-11|15631.0|0|748.0|0|4.5668233713901945|0|16379.0|0
0|2020-11-12|15631.0|0|748.0|0|4.5668233713901945|0|16379.0|0
0|2020-11-13|15631.0|0|748.0|0|4.5668233713901945|0|16379.0|0
0|2020-11-14|15631.0|0|748.0|0|4.5668233713901945|0|16379.0|0
0|2020-11-15|15631.0|0|748.0|0|4.5668233713901945|0|16379.0|0
0|2020-11-16|15631.0|0|748.0|0|4.5668233713901945|0|16379.0|0
0|2020-11-17|15631.0|0|748.0|0|4.5668233713901945|0|16379.0|0
0|2020-11-18|15631.0|0|748.0|0|4.5668233713901945|0|16379.0|0
0|2020-11-19|15631.0|0|748.0|0|4.5668233713901945|0|16379.0|0
0|2020-11-20|15631.0|0|748.0|0|4.5668233713901945|0|16379.0|0
0|2020-11-21|15631.0|0|748.0|0|4.5668233713901945|0|16379.0|0
0|2020-11-22|15631.0|0|748.0|0|4.5668233713901945|0|16379.0|0
0|2020-11-23|15631.0|0|748.0|0|4.5668233713901945|0|16379.0|0
0|2020-11-24|15631.0|0|748.0|0|4.5668233713901945|0|16379.0|0
0|2020-11-25|15631.0|0|748.0|0|4.5668233713901945|0|16379.0|0
0|2020-11-26|15631.0|0|748.0|0|4.5668233713901945|0|16379.0|0
0|2020-11-27|15631.0|0|748.0|0|4.5668233713901945|0|16379.0|0
0|2020-11-28|15631.0|0|748.0|0|4.5668233713901945|0|16379.0|0
0|2020-11-29|15631.0|0|748.0|0|4.5668233713901945|0|16379.0|0
0|2020-11-30|15631.0|0|748.0|0|4.5668233713901945|0|16379.0|0
0|2020-12-01|15450.0|0|839.0|0|5.150715206581128|0|16289.0|0
0|2020-12-02|15450.0|0|839.0|0|5.150715206581128|0|16289.0|0
0|2020-12-03|15450.0|0|839.0|0|5.150715206581128|0|16289.0|0
