|dates|Fulton_Pennsylvania_UnitedStates.BLS_EmployedPopulation.data|Fulton_Pennsylvania_UnitedStates.BLS_EmployedPopulation.missing|Fulton_Pennsylvania_UnitedStates.BLS_UnemployedPopulation.data|Fulton_Pennsylvania_UnitedStates.BLS_UnemployedPopulation.missing|Fulton_Pennsylvania_UnitedStates.BLS_UnemploymentRate.data|Fulton_Pennsylvania_UnitedStates.BLS_UnemploymentRate.missing|Fulton_Pennsylvania_UnitedStates.BLS_LaborForcePopulation.data|Fulton_Pennsylvania_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-04-02|6428.5|0|1382.0|0|17.694129697202484|0|7810.5|0
0|2020-04-03|6428.5|0|1382.0|0|17.694129697202484|0|7810.5|0
0|2020-04-04|6428.5|0|1382.0|0|17.694129697202484|0|7810.5|0
0|2020-04-05|6428.5|0|1382.0|0|17.694129697202484|0|7810.5|0
0|2020-04-06|6428.5|0|1382.0|0|17.694129697202484|0|7810.5|0
0|2020-04-07|6428.5|0|1382.0|0|17.694129697202484|0|7810.5|0
0|2020-04-08|6428.5|0|1382.0|0|17.694129697202484|0|7810.5|0
0|2020-04-09|6428.5|0|1382.0|0|17.694129697202484|0|7810.5|0
0|2020-04-10|6428.5|0|1382.0|0|17.694129697202484|0|7810.5|0
0|2020-04-11|6428.5|0|1382.0|0|17.694129697202484|0|7810.5|0
0|2020-04-12|6428.5|0|1382.0|0|17.694129697202484|0|7810.5|0
0|2020-04-13|6428.5|0|1382.0|0|17.694129697202484|0|7810.5|0
0|2020-04-14|6428.5|0|1382.0|0|17.694129697202484|0|7810.5|0
0|2020-04-15|6428.5|0|1382.0|0|17.694129697202484|0|7810.5|0
0|2020-04-16|6428.5|0|1382.0|0|17.694129697202484|0|7810.5|0
0|2020-04-17|6428.5|0|1382.0|0|17.694129697202484|0|7810.5|0
0|2020-04-18|6428.5|0|1382.0|0|17.694129697202484|0|7810.5|0
0|2020-04-19|6428.5|0|1382.0|0|17.694129697202484|0|7810.5|0
0|2020-04-20|6428.5|0|1382.0|0|17.694129697202484|0|7810.5|0
0|2020-04-21|6428.5|0|1382.0|0|17.694129697202484|0|7810.5|0
0|2020-04-22|6428.5|0|1382.0|0|17.694129697202484|0|7810.5|0
0|2020-04-23|6428.5|0|1382.0|0|17.694129697202484|0|7810.5|0
0|2020-04-24|6428.5|0|1382.0|0|17.694129697202484|0|7810.5|0
0|2020-04-25|6428.5|0|1382.0|0|17.694129697202484|0|7810.5|0
0|2020-04-26|6428.5|0|1382.0|0|17.694129697202484|0|7810.5|0
0|2020-04-27|6428.5|0|1382.0|0|17.694129697202484|0|7810.5|0
0|2020-04-28|6428.5|0|1382.0|0|17.694129697202484|0|7810.5|0
0|2020-04-29|6428.5|0|1382.0|0|17.694129697202484|0|7810.5|0
0|2020-04-30|6428.5|0|1382.0|0|17.694129697202484|0|7810.5|0
0|2020-05-01|6462.0|0|1319.0|0|16.951548644133144|0|7781.0|0
0|2020-05-02|6462.0|0|1319.0|0|16.951548644133144|0|7781.0|0
0|2020-05-03|6462.0|0|1319.0|0|16.951548644133144|0|7781.0|0
0|2020-05-04|6462.0|0|1319.0|0|16.951548644133144|0|7781.0|0
0|2020-05-05|6462.0|0|1319.0|0|16.951548644133144|0|7781.0|0
0|2020-05-06|6462.0|0|1319.0|0|16.951548644133144|0|7781.0|0
0|2020-05-07|6462.0|0|1319.0|0|16.951548644133144|0|7781.0|0
0|2020-05-08|6462.0|0|1319.0|0|16.951548644133144|0|7781.0|0
0|2020-05-09|6462.0|0|1319.0|0|16.951548644133144|0|7781.0|0
0|2020-05-10|6462.0|0|1319.0|0|16.951548644133144|0|7781.0|0
0|2020-05-11|6462.0|0|1319.0|0|16.951548644133144|0|7781.0|0
0|2020-05-12|6462.0|0|1319.0|0|16.951548644133144|0|7781.0|0
0|2020-05-13|6462.0|0|1319.0|0|16.951548644133144|0|7781.0|0
0|2020-05-14|6462.0|0|1319.0|0|16.951548644133144|0|7781.0|0
0|2020-05-15|6462.0|0|1319.0|0|16.951548644133144|0|7781.0|0
0|2020-05-16|6462.0|0|1319.0|0|16.951548644133144|0|7781.0|0
0|2020-05-17|6462.0|0|1319.0|0|16.951548644133144|0|7781.0|0
0|2020-05-18|6462.0|0|1319.0|0|16.951548644133144|0|7781.0|0
0|2020-05-19|6462.0|0|1319.0|0|16.951548644133144|0|7781.0|0
0|2020-05-20|6462.0|0|1319.0|0|16.951548644133144|0|7781.0|0
0|2020-05-21|6462.0|0|1319.0|0|16.951548644133144|0|7781.0|0
0|2020-05-22|6462.0|0|1319.0|0|16.951548644133144|0|7781.0|0
0|2020-05-23|6462.0|0|1319.0|0|16.951548644133144|0|7781.0|0
0|2020-05-24|6462.0|0|1319.0|0|16.951548644133144|0|7781.0|0
0|2020-05-25|6462.0|0|1319.0|0|16.951548644133144|0|7781.0|0
0|2020-05-26|6462.0|0|1319.0|0|16.951548644133144|0|7781.0|0
0|2020-05-27|6462.0|0|1319.0|0|16.951548644133144|0|7781.0|0
0|2020-05-28|6462.0|0|1319.0|0|16.951548644133144|0|7781.0|0
0|2020-05-29|6462.0|0|1319.0|0|16.951548644133144|0|7781.0|0
0|2020-05-30|6462.0|0|1319.0|0|16.951548644133144|0|7781.0|0
0|2020-05-31|6462.0|0|1319.0|0|16.951548644133144|0|7781.0|0
0|2020-06-01|6378.0|0|1338.0|0|17.34059097978227|0|7716.0|0
0|2020-06-02|6378.0|0|1338.0|0|17.34059097978227|0|7716.0|0
0|2020-06-03|6378.0|0|1338.0|0|17.34059097978227|0|7716.0|0
0|2020-06-04|6378.0|0|1338.0|0|17.34059097978227|0|7716.0|0
0|2020-06-05|6378.0|0|1338.0|0|17.34059097978227|0|7716.0|0
0|2020-06-06|6378.0|0|1338.0|0|17.34059097978227|0|7716.0|0
0|2020-06-07|6378.0|0|1338.0|0|17.34059097978227|0|7716.0|0
0|2020-06-08|6378.0|0|1338.0|0|17.34059097978227|0|7716.0|0
0|2020-06-09|6378.0|0|1338.0|0|17.34059097978227|0|7716.0|0
0|2020-06-10|6378.0|0|1338.0|0|17.34059097978227|0|7716.0|0
0|2020-06-11|6378.0|0|1338.0|0|17.34059097978227|0|7716.0|0
0|2020-06-12|6378.0|0|1338.0|0|17.34059097978227|0|7716.0|0
0|2020-06-13|6378.0|0|1338.0|0|17.34059097978227|0|7716.0|0
0|2020-06-14|6378.0|0|1338.0|0|17.34059097978227|0|7716.0|0
0|2020-06-15|6378.0|0|1338.0|0|17.34059097978227|0|7716.0|0
0|2020-06-16|6378.0|0|1338.0|0|17.34059097978227|0|7716.0|0
0|2020-06-17|6378.0|0|1338.0|0|17.34059097978227|0|7716.0|0
0|2020-06-18|6378.0|0|1338.0|0|17.34059097978227|0|7716.0|0
0|2020-06-19|6378.0|0|1338.0|0|17.34059097978227|0|7716.0|0
0|2020-06-20|6378.0|0|1338.0|0|17.34059097978227|0|7716.0|0
0|2020-06-21|6378.0|0|1338.0|0|17.34059097978227|0|7716.0|0
0|2020-06-22|6378.0|0|1338.0|0|17.34059097978227|0|7716.0|0
0|2020-06-23|6378.0|0|1338.0|0|17.34059097978227|0|7716.0|0
0|2020-06-24|6378.0|0|1338.0|0|17.34059097978227|0|7716.0|0
0|2020-06-25|6378.0|0|1338.0|0|17.34059097978227|0|7716.0|0
0|2020-06-26|6378.0|0|1338.0|0|17.34059097978227|0|7716.0|0
0|2020-06-27|6378.0|0|1338.0|0|17.34059097978227|0|7716.0|0
0|2020-06-28|6378.0|0|1338.0|0|17.34059097978227|0|7716.0|0
0|2020-06-29|6378.0|0|1338.0|0|17.34059097978227|0|7716.0|0
0|2020-06-30|6378.0|0|1338.0|0|17.34059097978227|0|7716.0|0
0|2020-07-01|6250.0|0|1503.0|0|19.38604411195666|0|7753.0|0
0|2020-07-02|6250.0|0|1503.0|0|19.38604411195666|0|7753.0|0
0|2020-07-03|6250.0|0|1503.0|0|19.38604411195666|0|7753.0|0
0|2020-07-04|6250.0|0|1503.0|0|19.38604411195666|0|7753.0|0
0|2020-07-05|6250.0|0|1503.0|0|19.38604411195666|0|7753.0|0
0|2020-07-06|6250.0|0|1503.0|0|19.38604411195666|0|7753.0|0
0|2020-07-07|6250.0|0|1503.0|0|19.38604411195666|0|7753.0|0
0|2020-07-08|6250.0|0|1503.0|0|19.38604411195666|0|7753.0|0
0|2020-07-09|6250.0|0|1503.0|0|19.38604411195666|0|7753.0|0
0|2020-07-10|6250.0|0|1503.0|0|19.38604411195666|0|7753.0|0
0|2020-07-11|6250.0|0|1503.0|0|19.38604411195666|0|7753.0|0
0|2020-07-12|6250.0|0|1503.0|0|19.38604411195666|0|7753.0|0
0|2020-07-13|6250.0|0|1503.0|0|19.38604411195666|0|7753.0|0
0|2020-07-14|6250.0|0|1503.0|0|19.38604411195666|0|7753.0|0
0|2020-07-15|6250.0|0|1503.0|0|19.38604411195666|0|7753.0|0
0|2020-07-16|6250.0|0|1503.0|0|19.38604411195666|0|7753.0|0
0|2020-07-17|6250.0|0|1503.0|0|19.38604411195666|0|7753.0|0
0|2020-07-18|6250.0|0|1503.0|0|19.38604411195666|0|7753.0|0
0|2020-07-19|6250.0|0|1503.0|0|19.38604411195666|0|7753.0|0
0|2020-07-20|6250.0|0|1503.0|0|19.38604411195666|0|7753.0|0
0|2020-07-21|6250.0|0|1503.0|0|19.38604411195666|0|7753.0|0
0|2020-07-22|6250.0|0|1503.0|0|19.38604411195666|0|7753.0|0
0|2020-07-23|6250.0|0|1503.0|0|19.38604411195666|0|7753.0|0
0|2020-07-24|6250.0|0|1503.0|0|19.38604411195666|0|7753.0|0
0|2020-07-25|6250.0|0|1503.0|0|19.38604411195666|0|7753.0|0
0|2020-07-26|6250.0|0|1503.0|0|19.38604411195666|0|7753.0|0
0|2020-07-27|6250.0|0|1503.0|0|19.38604411195666|0|7753.0|0
0|2020-07-28|6250.0|0|1503.0|0|19.38604411195666|0|7753.0|0
0|2020-07-29|6250.0|0|1503.0|0|19.38604411195666|0|7753.0|0
0|2020-07-30|6250.0|0|1503.0|0|19.38604411195666|0|7753.0|0
0|2020-07-31|6250.0|0|1503.0|0|19.38604411195666|0|7753.0|0
0|2020-08-01|6307.0|0|1071.0|0|14.516129032258064|0|7378.0|0
0|2020-08-02|6307.0|0|1071.0|0|14.516129032258064|0|7378.0|0
0|2020-08-03|6307.0|0|1071.0|0|14.516129032258064|0|7378.0|0
0|2020-08-04|6307.0|0|1071.0|0|14.516129032258064|0|7378.0|0
0|2020-08-05|6307.0|0|1071.0|0|14.516129032258064|0|7378.0|0
0|2020-08-06|6307.0|0|1071.0|0|14.516129032258064|0|7378.0|0
0|2020-08-07|6307.0|0|1071.0|0|14.516129032258064|0|7378.0|0
0|2020-08-08|6307.0|0|1071.0|0|14.516129032258064|0|7378.0|0
0|2020-08-09|6307.0|0|1071.0|0|14.516129032258064|0|7378.0|0
0|2020-08-10|6307.0|0|1071.0|0|14.516129032258064|0|7378.0|0
0|2020-08-11|6307.0|0|1071.0|0|14.516129032258064|0|7378.0|0
0|2020-08-12|6307.0|0|1071.0|0|14.516129032258064|0|7378.0|0
0|2020-08-13|6307.0|0|1071.0|0|14.516129032258064|0|7378.0|0
0|2020-08-14|6307.0|0|1071.0|0|14.516129032258064|0|7378.0|0
0|2020-08-15|6307.0|0|1071.0|0|14.516129032258064|0|7378.0|0
0|2020-08-16|6307.0|0|1071.0|0|14.516129032258064|0|7378.0|0
0|2020-08-17|6307.0|0|1071.0|0|14.516129032258064|0|7378.0|0
0|2020-08-18|6307.0|0|1071.0|0|14.516129032258064|0|7378.0|0
0|2020-08-19|6307.0|0|1071.0|0|14.516129032258064|0|7378.0|0
0|2020-08-20|6307.0|0|1071.0|0|14.516129032258064|0|7378.0|0
0|2020-08-21|6307.0|0|1071.0|0|14.516129032258064|0|7378.0|0
0|2020-08-22|6307.0|0|1071.0|0|14.516129032258064|0|7378.0|0
0|2020-08-23|6307.0|0|1071.0|0|14.516129032258064|0|7378.0|0
0|2020-08-24|6307.0|0|1071.0|0|14.516129032258064|0|7378.0|0
0|2020-08-25|6307.0|0|1071.0|0|14.516129032258064|0|7378.0|0
0|2020-08-26|6307.0|0|1071.0|0|14.516129032258064|0|7378.0|0
0|2020-08-27|6307.0|0|1071.0|0|14.516129032258064|0|7378.0|0
0|2020-08-28|6307.0|0|1071.0|0|14.516129032258064|0|7378.0|0
0|2020-08-29|6307.0|0|1071.0|0|14.516129032258064|0|7378.0|0
0|2020-08-30|6307.0|0|1071.0|0|14.516129032258064|0|7378.0|0
0|2020-08-31|6307.0|0|1071.0|0|14.516129032258064|0|7378.0|0
0|2020-09-01|7067.0|0|746.0|0|9.548188915909382|0|7813.0|0
0|2020-09-02|7067.0|0|746.0|0|9.548188915909382|0|7813.0|0
0|2020-09-03|7067.0|0|746.0|0|9.548188915909382|0|7813.0|0
0|2020-09-04|7067.0|0|746.0|0|9.548188915909382|0|7813.0|0
0|2020-09-05|7067.0|0|746.0|0|9.548188915909382|0|7813.0|0
0|2020-09-06|7067.0|0|746.0|0|9.548188915909382|0|7813.0|0
0|2020-09-07|7067.0|0|746.0|0|9.548188915909382|0|7813.0|0
0|2020-09-08|7067.0|0|746.0|0|9.548188915909382|0|7813.0|0
0|2020-09-09|7067.0|0|746.0|0|9.548188915909382|0|7813.0|0
0|2020-09-10|7067.0|0|746.0|0|9.548188915909382|0|7813.0|0
0|2020-09-11|7067.0|0|746.0|0|9.548188915909382|0|7813.0|0
0|2020-09-12|7067.0|0|746.0|0|9.548188915909382|0|7813.0|0
0|2020-09-13|7067.0|0|746.0|0|9.548188915909382|0|7813.0|0
0|2020-09-14|7067.0|0|746.0|0|9.548188915909382|0|7813.0|0
0|2020-09-15|7067.0|0|746.0|0|9.548188915909382|0|7813.0|0
0|2020-09-16|7067.0|0|746.0|0|9.548188915909382|0|7813.0|0
0|2020-09-17|7067.0|0|746.0|0|9.548188915909382|0|7813.0|0
0|2020-09-18|7067.0|0|746.0|0|9.548188915909382|0|7813.0|0
0|2020-09-19|7067.0|0|746.0|0|9.548188915909382|0|7813.0|0
0|2020-09-20|7067.0|0|746.0|0|9.548188915909382|0|7813.0|0
0|2020-09-21|7067.0|0|746.0|0|9.548188915909382|0|7813.0|0
0|2020-09-22|7067.0|0|746.0|0|9.548188915909382|0|7813.0|0
0|2020-09-23|7067.0|0|746.0|0|9.548188915909382|0|7813.0|0
0|2020-09-24|7067.0|0|746.0|0|9.548188915909382|0|7813.0|0
0|2020-09-25|7067.0|0|746.0|0|9.548188915909382|0|7813.0|0
0|2020-09-26|7067.0|0|746.0|0|9.548188915909382|0|7813.0|0
0|2020-09-27|7067.0|0|746.0|0|9.548188915909382|0|7813.0|0
0|2020-09-28|7067.0|0|746.0|0|9.548188915909382|0|7813.0|0
0|2020-09-29|7067.0|0|746.0|0|9.548188915909382|0|7813.0|0
0|2020-09-30|7067.0|0|746.0|0|9.548188915909382|0|7813.0|0
0|2020-10-01|7138.0|0|717.0|0|9.127943984723107|0|7855.0|0
0|2020-10-02|7138.0|0|717.0|0|9.127943984723107|0|7855.0|0
0|2020-10-03|7138.0|0|717.0|0|9.127943984723107|0|7855.0|0
0|2020-10-04|7138.0|0|717.0|0|9.127943984723107|0|7855.0|0
0|2020-10-05|7138.0|0|717.0|0|9.127943984723107|0|7855.0|0
0|2020-10-06|7138.0|0|717.0|0|9.127943984723107|0|7855.0|0
0|2020-10-07|7138.0|0|717.0|0|9.127943984723107|0|7855.0|0
0|2020-10-08|7138.0|0|717.0|0|9.127943984723107|0|7855.0|0
0|2020-10-09|7138.0|0|717.0|0|9.127943984723107|0|7855.0|0
0|2020-10-10|7138.0|0|717.0|0|9.127943984723107|0|7855.0|0
0|2020-10-11|7138.0|0|717.0|0|9.127943984723107|0|7855.0|0
0|2020-10-12|7138.0|0|717.0|0|9.127943984723107|0|7855.0|0
0|2020-10-13|7138.0|0|717.0|0|9.127943984723107|0|7855.0|0
0|2020-10-14|7138.0|0|717.0|0|9.127943984723107|0|7855.0|0
0|2020-10-15|7138.0|0|717.0|0|9.127943984723107|0|7855.0|0
0|2020-10-16|7138.0|0|717.0|0|9.127943984723107|0|7855.0|0
0|2020-10-17|7138.0|0|717.0|0|9.127943984723107|0|7855.0|0
0|2020-10-18|7138.0|0|717.0|0|9.127943984723107|0|7855.0|0
0|2020-10-19|7138.0|0|717.0|0|9.127943984723107|0|7855.0|0
0|2020-10-20|7138.0|0|717.0|0|9.127943984723107|0|7855.0|0
0|2020-10-21|7138.0|0|717.0|0|9.127943984723107|0|7855.0|0
0|2020-10-22|7138.0|0|717.0|0|9.127943984723107|0|7855.0|0
0|2020-10-23|7138.0|0|717.0|0|9.127943984723107|0|7855.0|0
0|2020-10-24|7138.0|0|717.0|0|9.127943984723107|0|7855.0|0
0|2020-10-25|7138.0|0|717.0|0|9.127943984723107|0|7855.0|0
0|2020-10-26|7138.0|0|717.0|0|9.127943984723107|0|7855.0|0
0|2020-10-27|7138.0|0|717.0|0|9.127943984723107|0|7855.0|0
0|2020-10-28|7138.0|0|717.0|0|9.127943984723107|0|7855.0|0
0|2020-10-29|7138.0|0|717.0|0|9.127943984723107|0|7855.0|0
0|2020-10-30|7138.0|0|717.0|0|9.127943984723107|0|7855.0|0
0|2020-10-31|7138.0|0|717.0|0|9.127943984723107|0|7855.0|0
0|2020-11-01|7115.0|0|431.0|0|5.711635303472038|0|7546.0|0
0|2020-11-02|7115.0|0|431.0|0|5.711635303472038|0|7546.0|0
0|2020-11-03|7115.0|0|431.0|0|5.711635303472038|0|7546.0|0
0|2020-11-04|7115.0|0|431.0|0|5.711635303472038|0|7546.0|0
0|2020-11-05|7115.0|0|431.0|0|5.711635303472038|0|7546.0|0
0|2020-11-06|7115.0|0|431.0|0|5.711635303472038|0|7546.0|0
0|2020-11-07|7115.0|0|431.0|0|5.711635303472038|0|7546.0|0
0|2020-11-08|7115.0|0|431.0|0|5.711635303472038|0|7546.0|0
0|2020-11-09|7115.0|0|431.0|0|5.711635303472038|0|7546.0|0
0|2020-11-10|7115.0|0|431.0|0|5.711635303472038|0|7546.0|0
0|2020-11-11|7115.0|0|431.0|0|5.711635303472038|0|7546.0|0
0|2020-11-12|7115.0|0|431.0|0|5.711635303472038|0|7546.0|0
0|2020-11-13|7115.0|0|431.0|0|5.711635303472038|0|7546.0|0
0|2020-11-14|7115.0|0|431.0|0|5.711635303472038|0|7546.0|0
0|2020-11-15|7115.0|0|431.0|0|5.711635303472038|0|7546.0|0
0|2020-11-16|7115.0|0|431.0|0|5.711635303472038|0|7546.0|0
0|2020-11-17|7115.0|0|431.0|0|5.711635303472038|0|7546.0|0
0|2020-11-18|7115.0|0|431.0|0|5.711635303472038|0|7546.0|0
0|2020-11-19|7115.0|0|431.0|0|5.711635303472038|0|7546.0|0
0|2020-11-20|7115.0|0|431.0|0|5.711635303472038|0|7546.0|0
0|2020-11-21|7115.0|0|431.0|0|5.711635303472038|0|7546.0|0
0|2020-11-22|7115.0|0|431.0|0|5.711635303472038|0|7546.0|0
0|2020-11-23|7115.0|0|431.0|0|5.711635303472038|0|7546.0|0
0|2020-11-24|7115.0|0|431.0|0|5.711635303472038|0|7546.0|0
0|2020-11-25|7115.0|0|431.0|0|5.711635303472038|0|7546.0|0
0|2020-11-26|7115.0|0|431.0|0|5.711635303472038|0|7546.0|0
0|2020-11-27|7115.0|0|431.0|0|5.711635303472038|0|7546.0|0
0|2020-11-28|7115.0|0|431.0|0|5.711635303472038|0|7546.0|0
0|2020-11-29|7115.0|0|431.0|0|5.711635303472038|0|7546.0|0
0|2020-11-30|7115.0|0|431.0|0|5.711635303472038|0|7546.0|0
0|2020-12-01|7087.0|0|519.0|0|6.823560347094399|0|7606.0|0
0|2020-12-02|7087.0|0|519.0|0|6.823560347094399|0|7606.0|0
0|2020-12-03|7087.0|0|519.0|0|6.823560347094399|0|7606.0|0
0|2020-12-04|7087.0|0|519.0|0|6.823560347094399|0|7606.0|0
0|2020-12-05|7087.0|0|519.0|0|6.823560347094399|0|7606.0|0
