|dates|Queens_NewYork_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Queens_NewYork_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Queens_NewYork_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Queens_NewYork_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Queens_NewYork_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Queens_NewYork_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Queens_NewYork_UnitedStates.TotalPopulation.data|Queens_NewYork_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|2253858.0|0
