|dates|Liberty_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Liberty_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Liberty_Texas_UnitedStates.NYT_ConfirmedDeaths.data|Liberty_Texas_UnitedStates.NYT_ConfirmedDeaths.missing|Liberty_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Liberty_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Liberty_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Liberty_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
