|dates|Hillsborough_NewHampshire_UnitedStates.BLS_EmployedPopulation.data|Hillsborough_NewHampshire_UnitedStates.BLS_EmployedPopulation.missing|Hillsborough_NewHampshire_UnitedStates.BLS_UnemployedPopulation.data|Hillsborough_NewHampshire_UnitedStates.BLS_UnemployedPopulation.missing|Hillsborough_NewHampshire_UnitedStates.BLS_UnemploymentRate.data|Hillsborough_NewHampshire_UnitedStates.BLS_UnemploymentRate.missing|Hillsborough_NewHampshire_UnitedStates.BLS_LaborForcePopulation.data|Hillsborough_NewHampshire_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-01-01|238140.5|0|7741.5|0|3.1484614571217087|0|245882.0|0
0|2020-01-02|238140.5|0|7741.5|0|3.1484614571217087|0|245882.0|0
0|2020-01-03|238140.5|0|7741.5|0|3.1484614571217087|0|245882.0|0
0|2020-01-04|238140.5|0|7741.5|0|3.1484614571217087|0|245882.0|0
0|2020-01-05|238140.5|0|7741.5|0|3.1484614571217087|0|245882.0|0
0|2020-01-06|238140.5|0|7741.5|0|3.1484614571217087|0|245882.0|0
0|2020-01-07|238140.5|0|7741.5|0|3.1484614571217087|0|245882.0|0
0|2020-01-08|238140.5|0|7741.5|0|3.1484614571217087|0|245882.0|0
0|2020-01-09|238140.5|0|7741.5|0|3.1484614571217087|0|245882.0|0
0|2020-01-10|238140.5|0|7741.5|0|3.1484614571217087|0|245882.0|0
0|2020-01-11|238140.5|0|7741.5|0|3.1484614571217087|0|245882.0|0
0|2020-01-12|238140.5|0|7741.5|0|3.1484614571217087|0|245882.0|0
0|2020-01-13|238140.5|0|7741.5|0|3.1484614571217087|0|245882.0|0
0|2020-01-14|238140.5|0|7741.5|0|3.1484614571217087|0|245882.0|0
0|2020-01-15|238140.5|0|7741.5|0|3.1484614571217087|0|245882.0|0
0|2020-01-16|238140.5|0|7741.5|0|3.1484614571217087|0|245882.0|0
0|2020-01-17|238140.5|0|7741.5|0|3.1484614571217087|0|245882.0|0
0|2020-01-18|238140.5|0|7741.5|0|3.1484614571217087|0|245882.0|0
0|2020-01-19|238140.5|0|7741.5|0|3.1484614571217087|0|245882.0|0
0|2020-01-20|238140.5|0|7741.5|0|3.1484614571217087|0|245882.0|0
0|2020-01-21|238140.5|0|7741.5|0|3.1484614571217087|0|245882.0|0
0|2020-01-22|238140.5|0|7741.5|0|3.1484614571217087|0|245882.0|0
0|2020-01-23|238140.5|0|7741.5|0|3.1484614571217087|0|245882.0|0
0|2020-01-24|238140.5|0|7741.5|0|3.1484614571217087|0|245882.0|0
0|2020-01-25|238140.5|0|7741.5|0|3.1484614571217087|0|245882.0|0
0|2020-01-26|238140.5|0|7741.5|0|3.1484614571217087|0|245882.0|0
0|2020-01-27|238140.5|0|7741.5|0|3.1484614571217087|0|245882.0|0
0|2020-01-28|238140.5|0|7741.5|0|3.1484614571217087|0|245882.0|0
0|2020-01-29|238140.5|0|7741.5|0|3.1484614571217087|0|245882.0|0
0|2020-01-30|238140.5|0|7741.5|0|3.1484614571217087|0|245882.0|0
0|2020-01-31|238140.5|0|7741.5|0|3.1484614571217087|0|245882.0|0
0|2020-02-01|237419.5|0|7607.0|0|3.104562159603145|0|245026.5|0
0|2020-02-02|237419.5|0|7607.0|0|3.104562159603145|0|245026.5|0
0|2020-02-03|237419.5|0|7607.0|0|3.104562159603145|0|245026.5|0
0|2020-02-04|237419.5|0|7607.0|0|3.104562159603145|0|245026.5|0
0|2020-02-05|237419.5|0|7607.0|0|3.104562159603145|0|245026.5|0
0|2020-02-06|237419.5|0|7607.0|0|3.104562159603145|0|245026.5|0
0|2020-02-07|237419.5|0|7607.0|0|3.104562159603145|0|245026.5|0
0|2020-02-08|237419.5|0|7607.0|0|3.104562159603145|0|245026.5|0
0|2020-02-09|237419.5|0|7607.0|0|3.104562159603145|0|245026.5|0
0|2020-02-10|237419.5|0|7607.0|0|3.104562159603145|0|245026.5|0
0|2020-02-11|237419.5|0|7607.0|0|3.104562159603145|0|245026.5|0
0|2020-02-12|237419.5|0|7607.0|0|3.104562159603145|0|245026.5|0
0|2020-02-13|237419.5|0|7607.0|0|3.104562159603145|0|245026.5|0
0|2020-02-14|237419.5|0|7607.0|0|3.104562159603145|0|245026.5|0
0|2020-02-15|237419.5|0|7607.0|0|3.104562159603145|0|245026.5|0
0|2020-02-16|237419.5|0|7607.0|0|3.104562159603145|0|245026.5|0
0|2020-02-17|237419.5|0|7607.0|0|3.104562159603145|0|245026.5|0
