|dates|Marinette_Wisconsin_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Marinette_Wisconsin_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Marinette_Wisconsin_UnitedStates.NYT_ConfirmedDeaths.data|Marinette_Wisconsin_UnitedStates.NYT_ConfirmedDeaths.missing|Marinette_Wisconsin_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Marinette_Wisconsin_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Marinette_Wisconsin_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Marinette_Wisconsin_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
