|dates|Hunt_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Hunt_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Hunt_Texas_UnitedStates.NYT_ConfirmedDeaths.data|Hunt_Texas_UnitedStates.NYT_ConfirmedDeaths.missing|Hunt_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Hunt_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Hunt_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Hunt_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
