|dates|Sullivan_Pennsylvania_UnitedStates.BLS_EmployedPopulation.data|Sullivan_Pennsylvania_UnitedStates.BLS_EmployedPopulation.missing|Sullivan_Pennsylvania_UnitedStates.BLS_UnemployedPopulation.data|Sullivan_Pennsylvania_UnitedStates.BLS_UnemployedPopulation.missing|Sullivan_Pennsylvania_UnitedStates.BLS_UnemploymentRate.data|Sullivan_Pennsylvania_UnitedStates.BLS_UnemploymentRate.missing|Sullivan_Pennsylvania_UnitedStates.BLS_LaborForcePopulation.data|Sullivan_Pennsylvania_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-01-01|2416.5|0|199.5|0|7.626146788990826|0|2616.0|0
0|2020-01-02|2416.5|0|199.5|0|7.626146788990826|0|2616.0|0
0|2020-01-03|2416.5|0|199.5|0|7.626146788990826|0|2616.0|0
0|2020-01-04|2416.5|0|199.5|0|7.626146788990826|0|2616.0|0
0|2020-01-05|2416.5|0|199.5|0|7.626146788990826|0|2616.0|0
0|2020-01-06|2416.5|0|199.5|0|7.626146788990826|0|2616.0|0
0|2020-01-07|2416.5|0|199.5|0|7.626146788990826|0|2616.0|0
0|2020-01-08|2416.5|0|199.5|0|7.626146788990826|0|2616.0|0
0|2020-01-09|2416.5|0|199.5|0|7.626146788990826|0|2616.0|0
0|2020-01-10|2416.5|0|199.5|0|7.626146788990826|0|2616.0|0
0|2020-01-11|2416.5|0|199.5|0|7.626146788990826|0|2616.0|0
0|2020-01-12|2416.5|0|199.5|0|7.626146788990826|0|2616.0|0
0|2020-01-13|2416.5|0|199.5|0|7.626146788990826|0|2616.0|0
0|2020-01-14|2416.5|0|199.5|0|7.626146788990826|0|2616.0|0
0|2020-01-15|2416.5|0|199.5|0|7.626146788990826|0|2616.0|0
0|2020-01-16|2416.5|0|199.5|0|7.626146788990826|0|2616.0|0
0|2020-01-17|2416.5|0|199.5|0|7.626146788990826|0|2616.0|0
0|2020-01-18|2416.5|0|199.5|0|7.626146788990826|0|2616.0|0
0|2020-01-19|2416.5|0|199.5|0|7.626146788990826|0|2616.0|0
0|2020-01-20|2416.5|0|199.5|0|7.626146788990826|0|2616.0|0
0|2020-01-21|2416.5|0|199.5|0|7.626146788990826|0|2616.0|0
0|2020-01-22|2416.5|0|199.5|0|7.626146788990826|0|2616.0|0
0|2020-01-23|2416.5|0|199.5|0|7.626146788990826|0|2616.0|0
0|2020-01-24|2416.5|0|199.5|0|7.626146788990826|0|2616.0|0
0|2020-01-25|2416.5|0|199.5|0|7.626146788990826|0|2616.0|0
0|2020-01-26|2416.5|0|199.5|0|7.626146788990826|0|2616.0|0
0|2020-01-27|2416.5|0|199.5|0|7.626146788990826|0|2616.0|0
0|2020-01-28|2416.5|0|199.5|0|7.626146788990826|0|2616.0|0
0|2020-01-29|2416.5|0|199.5|0|7.626146788990826|0|2616.0|0
0|2020-01-30|2416.5|0|199.5|0|7.626146788990826|0|2616.0|0
0|2020-01-31|2416.5|0|199.5|0|7.626146788990826|0|2616.0|0
0|2020-02-01|2424.5|0|179.0|0|6.875360092183599|0|2603.5|0
0|2020-02-02|2424.5|0|179.0|0|6.875360092183599|0|2603.5|0
0|2020-02-03|2424.5|0|179.0|0|6.875360092183599|0|2603.5|0
0|2020-02-04|2424.5|0|179.0|0|6.875360092183599|0|2603.5|0
0|2020-02-05|2424.5|0|179.0|0|6.875360092183599|0|2603.5|0
0|2020-02-06|2424.5|0|179.0|0|6.875360092183599|0|2603.5|0
0|2020-02-07|2424.5|0|179.0|0|6.875360092183599|0|2603.5|0
0|2020-02-08|2424.5|0|179.0|0|6.875360092183599|0|2603.5|0
0|2020-02-09|2424.5|0|179.0|0|6.875360092183599|0|2603.5|0
0|2020-02-10|2424.5|0|179.0|0|6.875360092183599|0|2603.5|0
0|2020-02-11|2424.5|0|179.0|0|6.875360092183599|0|2603.5|0
0|2020-02-12|2424.5|0|179.0|0|6.875360092183599|0|2603.5|0
0|2020-02-13|2424.5|0|179.0|0|6.875360092183599|0|2603.5|0
0|2020-02-14|2424.5|0|179.0|0|6.875360092183599|0|2603.5|0
0|2020-02-15|2424.5|0|179.0|0|6.875360092183599|0|2603.5|0
0|2020-02-16|2424.5|0|179.0|0|6.875360092183599|0|2603.5|0
0|2020-02-17|2424.5|0|179.0|0|6.875360092183599|0|2603.5|0
0|2020-02-18|2424.5|0|179.0|0|6.875360092183599|0|2603.5|0
0|2020-02-19|2424.5|0|179.0|0|6.875360092183599|0|2603.5|0
0|2020-02-20|2424.5|0|179.0|0|6.875360092183599|0|2603.5|0
0|2020-02-21|2424.5|0|179.0|0|6.875360092183599|0|2603.5|0
0|2020-02-22|2424.5|0|179.0|0|6.875360092183599|0|2603.5|0
0|2020-02-23|2424.5|0|179.0|0|6.875360092183599|0|2603.5|0
0|2020-02-24|2424.5|0|179.0|0|6.875360092183599|0|2603.5|0
0|2020-02-25|2424.5|0|179.0|0|6.875360092183599|0|2603.5|0
0|2020-02-26|2424.5|0|179.0|0|6.875360092183599|0|2603.5|0
0|2020-02-27|2424.5|0|179.0|0|6.875360092183599|0|2603.5|0
0|2020-02-28|2424.5|0|179.0|0|6.875360092183599|0|2603.5|0
0|2020-02-29|2424.5|0|179.0|0|6.875360092183599|0|2603.5|0
0|2020-03-01|2391.0|0|205.0|0|7.896764252696456|0|2596.0|0
0|2020-03-02|2391.0|0|205.0|0|7.896764252696456|0|2596.0|0
0|2020-03-03|2391.0|0|205.0|0|7.896764252696456|0|2596.0|0
0|2020-03-04|2391.0|0|205.0|0|7.896764252696456|0|2596.0|0
0|2020-03-05|2391.0|0|205.0|0|7.896764252696456|0|2596.0|0
0|2020-03-06|2391.0|0|205.0|0|7.896764252696456|0|2596.0|0
0|2020-03-07|2391.0|0|205.0|0|7.896764252696456|0|2596.0|0
0|2020-03-08|2391.0|0|205.0|0|7.896764252696456|0|2596.0|0
0|2020-03-09|2391.0|0|205.0|0|7.896764252696456|0|2596.0|0
0|2020-03-10|2391.0|0|205.0|0|7.896764252696456|0|2596.0|0
0|2020-03-11|2391.0|0|205.0|0|7.896764252696456|0|2596.0|0
0|2020-03-12|2391.0|0|205.0|0|7.896764252696456|0|2596.0|0
0|2020-03-13|2391.0|0|205.0|0|7.896764252696456|0|2596.0|0
0|2020-03-14|2391.0|0|205.0|0|7.896764252696456|0|2596.0|0
0|2020-03-15|2391.0|0|205.0|0|7.896764252696456|0|2596.0|0
0|2020-03-16|2391.0|0|205.0|0|7.896764252696456|0|2596.0|0
0|2020-03-17|2391.0|0|205.0|0|7.896764252696456|0|2596.0|0
0|2020-03-18|2391.0|0|205.0|0|7.896764252696456|0|2596.0|0
0|2020-03-19|2391.0|0|205.0|0|7.896764252696456|0|2596.0|0
0|2020-03-20|2391.0|0|205.0|0|7.896764252696456|0|2596.0|0
0|2020-03-21|2391.0|0|205.0|0|7.896764252696456|0|2596.0|0
0|2020-03-22|2391.0|0|205.0|0|7.896764252696456|0|2596.0|0
0|2020-03-23|2391.0|0|205.0|0|7.896764252696456|0|2596.0|0
0|2020-03-24|2391.0|0|205.0|0|7.896764252696456|0|2596.0|0
0|2020-03-25|2391.0|0|205.0|0|7.896764252696456|0|2596.0|0
0|2020-03-26|2391.0|0|205.0|0|7.896764252696456|0|2596.0|0
0|2020-03-27|2391.0|0|205.0|0|7.896764252696456|0|2596.0|0
0|2020-03-28|2391.0|0|205.0|0|7.896764252696456|0|2596.0|0
0|2020-03-29|2391.0|0|205.0|0|7.896764252696456|0|2596.0|0
0|2020-03-30|2391.0|0|205.0|0|7.896764252696456|0|2596.0|0
0|2020-03-31|2391.0|0|205.0|0|7.896764252696456|0|2596.0|0
0|2020-04-01|2095.0|0|373.5|0|15.130646141381405|0|2468.5|0
0|2020-04-02|2095.0|0|373.5|0|15.130646141381405|0|2468.5|0
0|2020-04-03|2095.0|0|373.5|0|15.130646141381405|0|2468.5|0
0|2020-04-04|2095.0|0|373.5|0|15.130646141381405|0|2468.5|0
0|2020-04-05|2095.0|0|373.5|0|15.130646141381405|0|2468.5|0
0|2020-04-06|2095.0|0|373.5|0|15.130646141381405|0|2468.5|0
0|2020-04-07|2095.0|0|373.5|0|15.130646141381405|0|2468.5|0
0|2020-04-08|2095.0|0|373.5|0|15.130646141381405|0|2468.5|0
0|2020-04-09|2095.0|0|373.5|0|15.130646141381405|0|2468.5|0
0|2020-04-10|2095.0|0|373.5|0|15.130646141381405|0|2468.5|0
0|2020-04-11|2095.0|0|373.5|0|15.130646141381405|0|2468.5|0
0|2020-04-12|2095.0|0|373.5|0|15.130646141381405|0|2468.5|0
0|2020-04-13|2095.0|0|373.5|0|15.130646141381405|0|2468.5|0
0|2020-04-14|2095.0|0|373.5|0|15.130646141381405|0|2468.5|0
0|2020-04-15|2095.0|0|373.5|0|15.130646141381405|0|2468.5|0
0|2020-04-16|2095.0|0|373.5|0|15.130646141381405|0|2468.5|0
0|2020-04-17|2095.0|0|373.5|0|15.130646141381405|0|2468.5|0
0|2020-04-18|2095.0|0|373.5|0|15.130646141381405|0|2468.5|0
0|2020-04-19|2095.0|0|373.5|0|15.130646141381405|0|2468.5|0
0|2020-04-20|2095.0|0|373.5|0|15.130646141381405|0|2468.5|0
0|2020-04-21|2095.0|0|373.5|0|15.130646141381405|0|2468.5|0
0|2020-04-22|2095.0|0|373.5|0|15.130646141381405|0|2468.5|0
0|2020-04-23|2095.0|0|373.5|0|15.130646141381405|0|2468.5|0
0|2020-04-24|2095.0|0|373.5|0|15.130646141381405|0|2468.5|0
0|2020-04-25|2095.0|0|373.5|0|15.130646141381405|0|2468.5|0
0|2020-04-26|2095.0|0|373.5|0|15.130646141381405|0|2468.5|0
0|2020-04-27|2095.0|0|373.5|0|15.130646141381405|0|2468.5|0
0|2020-04-28|2095.0|0|373.5|0|15.130646141381405|0|2468.5|0
0|2020-04-29|2095.0|0|373.5|0|15.130646141381405|0|2468.5|0
0|2020-04-30|2095.0|0|373.5|0|15.130646141381405|0|2468.5|0
0|2020-05-01|2266.0|0|274.0|0|10.78740157480315|0|2540.0|0
0|2020-05-02|2266.0|0|274.0|0|10.78740157480315|0|2540.0|0
0|2020-05-03|2266.0|0|274.0|0|10.78740157480315|0|2540.0|0
0|2020-05-04|2266.0|0|274.0|0|10.78740157480315|0|2540.0|0
0|2020-05-05|2266.0|0|274.0|0|10.78740157480315|0|2540.0|0
0|2020-05-06|2266.0|0|274.0|0|10.78740157480315|0|2540.0|0
0|2020-05-07|2266.0|0|274.0|0|10.78740157480315|0|2540.0|0
0|2020-05-08|2266.0|0|274.0|0|10.78740157480315|0|2540.0|0
0|2020-05-09|2266.0|0|274.0|0|10.78740157480315|0|2540.0|0
0|2020-05-10|2266.0|0|274.0|0|10.78740157480315|0|2540.0|0
0|2020-05-11|2266.0|0|274.0|0|10.78740157480315|0|2540.0|0
0|2020-05-12|2266.0|0|274.0|0|10.78740157480315|0|2540.0|0
0|2020-05-13|2266.0|0|274.0|0|10.78740157480315|0|2540.0|0
0|2020-05-14|2266.0|0|274.0|0|10.78740157480315|0|2540.0|0
0|2020-05-15|2266.0|0|274.0|0|10.78740157480315|0|2540.0|0
0|2020-05-16|2266.0|0|274.0|0|10.78740157480315|0|2540.0|0
0|2020-05-17|2266.0|0|274.0|0|10.78740157480315|0|2540.0|0
0|2020-05-18|2266.0|0|274.0|0|10.78740157480315|0|2540.0|0
0|2020-05-19|2266.0|0|274.0|0|10.78740157480315|0|2540.0|0
0|2020-05-20|2266.0|0|274.0|0|10.78740157480315|0|2540.0|0
0|2020-05-21|2266.0|0|274.0|0|10.78740157480315|0|2540.0|0
0|2020-05-22|2266.0|0|274.0|0|10.78740157480315|0|2540.0|0
0|2020-05-23|2266.0|0|274.0|0|10.78740157480315|0|2540.0|0
0|2020-05-24|2266.0|0|274.0|0|10.78740157480315|0|2540.0|0
0|2020-05-25|2266.0|0|274.0|0|10.78740157480315|0|2540.0|0
0|2020-05-26|2266.0|0|274.0|0|10.78740157480315|0|2540.0|0
0|2020-05-27|2266.0|0|274.0|0|10.78740157480315|0|2540.0|0
0|2020-05-28|2266.0|0|274.0|0|10.78740157480315|0|2540.0|0
0|2020-05-29|2266.0|0|274.0|0|10.78740157480315|0|2540.0|0
0|2020-05-30|2266.0|0|274.0|0|10.78740157480315|0|2540.0|0
0|2020-05-31|2266.0|0|274.0|0|10.78740157480315|0|2540.0|0
0|2020-06-01|2395.0|0|270.0|0|10.131332082551594|0|2665.0|0
0|2020-06-02|2395.0|0|270.0|0|10.131332082551594|0|2665.0|0
0|2020-06-03|2395.0|0|270.0|0|10.131332082551594|0|2665.0|0
0|2020-06-04|2395.0|0|270.0|0|10.131332082551594|0|2665.0|0
0|2020-06-05|2395.0|0|270.0|0|10.131332082551594|0|2665.0|0
0|2020-06-06|2395.0|0|270.0|0|10.131332082551594|0|2665.0|0
0|2020-06-07|2395.0|0|270.0|0|10.131332082551594|0|2665.0|0
0|2020-06-08|2395.0|0|270.0|0|10.131332082551594|0|2665.0|0
0|2020-06-09|2395.0|0|270.0|0|10.131332082551594|0|2665.0|0
0|2020-06-10|2395.0|0|270.0|0|10.131332082551594|0|2665.0|0
0|2020-06-11|2395.0|0|270.0|0|10.131332082551594|0|2665.0|0
0|2020-06-12|2395.0|0|270.0|0|10.131332082551594|0|2665.0|0
0|2020-06-13|2395.0|0|270.0|0|10.131332082551594|0|2665.0|0
0|2020-06-14|2395.0|0|270.0|0|10.131332082551594|0|2665.0|0
0|2020-06-15|2395.0|0|270.0|0|10.131332082551594|0|2665.0|0
0|2020-06-16|2395.0|0|270.0|0|10.131332082551594|0|2665.0|0
