|dates|Columbia_Arkansas_UnitedStates.BLS_EmployedPopulation.data|Columbia_Arkansas_UnitedStates.BLS_EmployedPopulation.missing|Columbia_Arkansas_UnitedStates.BLS_UnemployedPopulation.data|Columbia_Arkansas_UnitedStates.BLS_UnemployedPopulation.missing|Columbia_Arkansas_UnitedStates.BLS_UnemploymentRate.data|Columbia_Arkansas_UnitedStates.BLS_UnemploymentRate.missing|Columbia_Arkansas_UnitedStates.BLS_LaborForcePopulation.data|Columbia_Arkansas_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-03-29|8775.0|0|508.0|0|5.472368846278143|0|9283.0|0
0|2020-03-30|8775.0|0|508.0|0|5.472368846278143|0|9283.0|0
0|2020-03-31|8775.0|0|508.0|0|5.472368846278143|0|9283.0|0
0|2020-04-01|8317.0|0|846.0|0|9.232784022699988|0|9163.0|0
0|2020-04-02|8317.0|0|846.0|0|9.232784022699988|0|9163.0|0
0|2020-04-03|8317.0|0|846.0|0|9.232784022699988|0|9163.0|0
0|2020-04-04|8317.0|0|846.0|0|9.232784022699988|0|9163.0|0
0|2020-04-05|8317.0|0|846.0|0|9.232784022699988|0|9163.0|0
0|2020-04-06|8317.0|0|846.0|0|9.232784022699988|0|9163.0|0
0|2020-04-07|8317.0|0|846.0|0|9.232784022699988|0|9163.0|0
0|2020-04-08|8317.0|0|846.0|0|9.232784022699988|0|9163.0|0
0|2020-04-09|8317.0|0|846.0|0|9.232784022699988|0|9163.0|0
0|2020-04-10|8317.0|0|846.0|0|9.232784022699988|0|9163.0|0
0|2020-04-11|8317.0|0|846.0|0|9.232784022699988|0|9163.0|0
0|2020-04-12|8317.0|0|846.0|0|9.232784022699988|0|9163.0|0
0|2020-04-13|8317.0|0|846.0|0|9.232784022699988|0|9163.0|0
0|2020-04-14|8317.0|0|846.0|0|9.232784022699988|0|9163.0|0
0|2020-04-15|8317.0|0|846.0|0|9.232784022699988|0|9163.0|0
0|2020-04-16|8317.0|0|846.0|0|9.232784022699988|0|9163.0|0
0|2020-04-17|8317.0|0|846.0|0|9.232784022699988|0|9163.0|0
0|2020-04-18|8317.0|0|846.0|0|9.232784022699988|0|9163.0|0
0|2020-04-19|8317.0|0|846.0|0|9.232784022699988|0|9163.0|0
0|2020-04-20|8317.0|0|846.0|0|9.232784022699988|0|9163.0|0
0|2020-04-21|8317.0|0|846.0|0|9.232784022699988|0|9163.0|0
0|2020-04-22|8317.0|0|846.0|0|9.232784022699988|0|9163.0|0
0|2020-04-23|8317.0|0|846.0|0|9.232784022699988|0|9163.0|0
0|2020-04-24|8317.0|0|846.0|0|9.232784022699988|0|9163.0|0
0|2020-04-25|8317.0|0|846.0|0|9.232784022699988|0|9163.0|0
0|2020-04-26|8317.0|0|846.0|0|9.232784022699988|0|9163.0|0
0|2020-04-27|8317.0|0|846.0|0|9.232784022699988|0|9163.0|0
0|2020-04-28|8317.0|0|846.0|0|9.232784022699988|0|9163.0|0
0|2020-04-29|8317.0|0|846.0|0|9.232784022699988|0|9163.0|0
0|2020-04-30|8317.0|0|846.0|0|9.232784022699988|0|9163.0|0
0|2020-05-01|8501.0|0|769.0|0|8.295577130528587|0|9270.0|0
0|2020-05-02|8501.0|0|769.0|0|8.295577130528587|0|9270.0|0
0|2020-05-03|8501.0|0|769.0|0|8.295577130528587|0|9270.0|0
0|2020-05-04|8501.0|0|769.0|0|8.295577130528587|0|9270.0|0
0|2020-05-05|8501.0|0|769.0|0|8.295577130528587|0|9270.0|0
0|2020-05-06|8501.0|0|769.0|0|8.295577130528587|0|9270.0|0
0|2020-05-07|8501.0|0|769.0|0|8.295577130528587|0|9270.0|0
0|2020-05-08|8501.0|0|769.0|0|8.295577130528587|0|9270.0|0
0|2020-05-09|8501.0|0|769.0|0|8.295577130528587|0|9270.0|0
0|2020-05-10|8501.0|0|769.0|0|8.295577130528587|0|9270.0|0
0|2020-05-11|8501.0|0|769.0|0|8.295577130528587|0|9270.0|0
0|2020-05-12|8501.0|0|769.0|0|8.295577130528587|0|9270.0|0
0|2020-05-13|8501.0|0|769.0|0|8.295577130528587|0|9270.0|0
0|2020-05-14|8501.0|0|769.0|0|8.295577130528587|0|9270.0|0
0|2020-05-15|8501.0|0|769.0|0|8.295577130528587|0|9270.0|0
0|2020-05-16|8501.0|0|769.0|0|8.295577130528587|0|9270.0|0
0|2020-05-17|8501.0|0|769.0|0|8.295577130528587|0|9270.0|0
0|2020-05-18|8501.0|0|769.0|0|8.295577130528587|0|9270.0|0
0|2020-05-19|8501.0|0|769.0|0|8.295577130528587|0|9270.0|0
0|2020-05-20|8501.0|0|769.0|0|8.295577130528587|0|9270.0|0
0|2020-05-21|8501.0|0|769.0|0|8.295577130528587|0|9270.0|0
0|2020-05-22|8501.0|0|769.0|0|8.295577130528587|0|9270.0|0
0|2020-05-23|8501.0|0|769.0|0|8.295577130528587|0|9270.0|0
0|2020-05-24|8501.0|0|769.0|0|8.295577130528587|0|9270.0|0
0|2020-05-25|8501.0|0|769.0|0|8.295577130528587|0|9270.0|0
0|2020-05-26|8501.0|0|769.0|0|8.295577130528587|0|9270.0|0
0|2020-05-27|8501.0|0|769.0|0|8.295577130528587|0|9270.0|0
0|2020-05-28|8501.0|0|769.0|0|8.295577130528587|0|9270.0|0
0|2020-05-29|8501.0|0|769.0|0|8.295577130528587|0|9270.0|0
0|2020-05-30|8501.0|0|769.0|0|8.295577130528587|0|9270.0|0
0|2020-05-31|8501.0|0|769.0|0|8.295577130528587|0|9270.0|0
0|2020-06-01|8251.0|0|746.0|0|8.291652773146604|0|8997.0|0
0|2020-06-02|8251.0|0|746.0|0|8.291652773146604|0|8997.0|0
0|2020-06-03|8251.0|0|746.0|0|8.291652773146604|0|8997.0|0
0|2020-06-04|8251.0|0|746.0|0|8.291652773146604|0|8997.0|0
0|2020-06-05|8251.0|0|746.0|0|8.291652773146604|0|8997.0|0
0|2020-06-06|8251.0|0|746.0|0|8.291652773146604|0|8997.0|0
0|2020-06-07|8251.0|0|746.0|0|8.291652773146604|0|8997.0|0
0|2020-06-08|8251.0|0|746.0|0|8.291652773146604|0|8997.0|0
0|2020-06-09|8251.0|0|746.0|0|8.291652773146604|0|8997.0|0
0|2020-06-10|8251.0|0|746.0|0|8.291652773146604|0|8997.0|0
0|2020-06-11|8251.0|0|746.0|0|8.291652773146604|0|8997.0|0
0|2020-06-12|8251.0|0|746.0|0|8.291652773146604|0|8997.0|0
0|2020-06-13|8251.0|0|746.0|0|8.291652773146604|0|8997.0|0
0|2020-06-14|8251.0|0|746.0|0|8.291652773146604|0|8997.0|0
0|2020-06-15|8251.0|0|746.0|0|8.291652773146604|0|8997.0|0
0|2020-06-16|8251.0|0|746.0|0|8.291652773146604|0|8997.0|0
0|2020-06-17|8251.0|0|746.0|0|8.291652773146604|0|8997.0|0
0|2020-06-18|8251.0|0|746.0|0|8.291652773146604|0|8997.0|0
0|2020-06-19|8251.0|0|746.0|0|8.291652773146604|0|8997.0|0
0|2020-06-20|8251.0|0|746.0|0|8.291652773146604|0|8997.0|0
0|2020-06-21|8251.0|0|746.0|0|8.291652773146604|0|8997.0|0
0|2020-06-22|8251.0|0|746.0|0|8.291652773146604|0|8997.0|0
0|2020-06-23|8251.0|0|746.0|0|8.291652773146604|0|8997.0|0
0|2020-06-24|8251.0|0|746.0|0|8.291652773146604|0|8997.0|0
0|2020-06-25|8251.0|0|746.0|0|8.291652773146604|0|8997.0|0
0|2020-06-26|8251.0|0|746.0|0|8.291652773146604|0|8997.0|0
0|2020-06-27|8251.0|0|746.0|0|8.291652773146604|0|8997.0|0
0|2020-06-28|8251.0|0|746.0|0|8.291652773146604|0|8997.0|0
0|2020-06-29|8251.0|0|746.0|0|8.291652773146604|0|8997.0|0
0|2020-06-30|8251.0|0|746.0|0|8.291652773146604|0|8997.0|0
0|2020-07-01|7783.0|0|770.0|0|9.002689114930433|0|8553.0|0
0|2020-07-02|7783.0|0|770.0|0|9.002689114930433|0|8553.0|0
0|2020-07-03|7783.0|0|770.0|0|9.002689114930433|0|8553.0|0
0|2020-07-04|7783.0|0|770.0|0|9.002689114930433|0|8553.0|0
0|2020-07-05|7783.0|0|770.0|0|9.002689114930433|0|8553.0|0
0|2020-07-06|7783.0|0|770.0|0|9.002689114930433|0|8553.0|0
0|2020-07-07|7783.0|0|770.0|0|9.002689114930433|0|8553.0|0
0|2020-07-08|7783.0|0|770.0|0|9.002689114930433|0|8553.0|0
0|2020-07-09|7783.0|0|770.0|0|9.002689114930433|0|8553.0|0
0|2020-07-10|7783.0|0|770.0|0|9.002689114930433|0|8553.0|0
0|2020-07-11|7783.0|0|770.0|0|9.002689114930433|0|8553.0|0
0|2020-07-12|7783.0|0|770.0|0|9.002689114930433|0|8553.0|0
0|2020-07-13|7783.0|0|770.0|0|9.002689114930433|0|8553.0|0
0|2020-07-14|7783.0|0|770.0|0|9.002689114930433|0|8553.0|0
0|2020-07-15|7783.0|0|770.0|0|9.002689114930433|0|8553.0|0
0|2020-07-16|7783.0|0|770.0|0|9.002689114930433|0|8553.0|0
0|2020-07-17|7783.0|0|770.0|0|9.002689114930433|0|8553.0|0
0|2020-07-18|7783.0|0|770.0|0|9.002689114930433|0|8553.0|0
0|2020-07-19|7783.0|0|770.0|0|9.002689114930433|0|8553.0|0
0|2020-07-20|7783.0|0|770.0|0|9.002689114930433|0|8553.0|0
0|2020-07-21|7783.0|0|770.0|0|9.002689114930433|0|8553.0|0
0|2020-07-22|7783.0|0|770.0|0|9.002689114930433|0|8553.0|0
0|2020-07-23|7783.0|0|770.0|0|9.002689114930433|0|8553.0|0
0|2020-07-24|7783.0|0|770.0|0|9.002689114930433|0|8553.0|0
0|2020-07-25|7783.0|0|770.0|0|9.002689114930433|0|8553.0|0
0|2020-07-26|7783.0|0|770.0|0|9.002689114930433|0|8553.0|0
0|2020-07-27|7783.0|0|770.0|0|9.002689114930433|0|8553.0|0
0|2020-07-28|7783.0|0|770.0|0|9.002689114930433|0|8553.0|0
0|2020-07-29|7783.0|0|770.0|0|9.002689114930433|0|8553.0|0
0|2020-07-30|7783.0|0|770.0|0|9.002689114930433|0|8553.0|0
0|2020-07-31|7783.0|0|770.0|0|9.002689114930433|0|8553.0|0
0|2020-08-01|8235.0|0|645.0|0|7.263513513513513|0|8880.0|0
0|2020-08-02|8235.0|0|645.0|0|7.263513513513513|0|8880.0|0
0|2020-08-03|8235.0|0|645.0|0|7.263513513513513|0|8880.0|0
0|2020-08-04|8235.0|0|645.0|0|7.263513513513513|0|8880.0|0
0|2020-08-05|8235.0|0|645.0|0|7.263513513513513|0|8880.0|0
0|2020-08-06|8235.0|0|645.0|0|7.263513513513513|0|8880.0|0
0|2020-08-07|8235.0|0|645.0|0|7.263513513513513|0|8880.0|0
0|2020-08-08|8235.0|0|645.0|0|7.263513513513513|0|8880.0|0
0|2020-08-09|8235.0|0|645.0|0|7.263513513513513|0|8880.0|0
0|2020-08-10|8235.0|0|645.0|0|7.263513513513513|0|8880.0|0
0|2020-08-11|8235.0|0|645.0|0|7.263513513513513|0|8880.0|0
0|2020-08-12|8235.0|0|645.0|0|7.263513513513513|0|8880.0|0
0|2020-08-13|8235.0|0|645.0|0|7.263513513513513|0|8880.0|0
0|2020-08-14|8235.0|0|645.0|0|7.263513513513513|0|8880.0|0
0|2020-08-15|8235.0|0|645.0|0|7.263513513513513|0|8880.0|0
0|2020-08-16|8235.0|0|645.0|0|7.263513513513513|0|8880.0|0
0|2020-08-17|8235.0|0|645.0|0|7.263513513513513|0|8880.0|0
0|2020-08-18|8235.0|0|645.0|0|7.263513513513513|0|8880.0|0
0|2020-08-19|8235.0|0|645.0|0|7.263513513513513|0|8880.0|0
0|2020-08-20|8235.0|0|645.0|0|7.263513513513513|0|8880.0|0
0|2020-08-21|8235.0|0|645.0|0|7.263513513513513|0|8880.0|0
0|2020-08-22|8235.0|0|645.0|0|7.263513513513513|0|8880.0|0
0|2020-08-23|8235.0|0|645.0|0|7.263513513513513|0|8880.0|0
0|2020-08-24|8235.0|0|645.0|0|7.263513513513513|0|8880.0|0
0|2020-08-25|8235.0|0|645.0|0|7.263513513513513|0|8880.0|0
0|2020-08-26|8235.0|0|645.0|0|7.263513513513513|0|8880.0|0
0|2020-08-27|8235.0|0|645.0|0|7.263513513513513|0|8880.0|0
0|2020-08-28|8235.0|0|645.0|0|7.263513513513513|0|8880.0|0
0|2020-08-29|8235.0|0|645.0|0|7.263513513513513|0|8880.0|0
0|2020-08-30|8235.0|0|645.0|0|7.263513513513513|0|8880.0|0
0|2020-08-31|8235.0|0|645.0|0|7.263513513513513|0|8880.0|0
0|2020-09-01|8375.0|0|621.0|0|6.90306803023566|0|8996.0|0
0|2020-09-02|8375.0|0|621.0|0|6.90306803023566|0|8996.0|0
0|2020-09-03|8375.0|0|621.0|0|6.90306803023566|0|8996.0|0
0|2020-09-04|8375.0|0|621.0|0|6.90306803023566|0|8996.0|0
0|2020-09-05|8375.0|0|621.0|0|6.90306803023566|0|8996.0|0
0|2020-09-06|8375.0|0|621.0|0|6.90306803023566|0|8996.0|0
0|2020-09-07|8375.0|0|621.0|0|6.90306803023566|0|8996.0|0
0|2020-09-08|8375.0|0|621.0|0|6.90306803023566|0|8996.0|0
0|2020-09-09|8375.0|0|621.0|0|6.90306803023566|0|8996.0|0
0|2020-09-10|8375.0|0|621.0|0|6.90306803023566|0|8996.0|0
0|2020-09-11|8375.0|0|621.0|0|6.90306803023566|0|8996.0|0
0|2020-09-12|8375.0|0|621.0|0|6.90306803023566|0|8996.0|0
0|2020-09-13|8375.0|0|621.0|0|6.90306803023566|0|8996.0|0
0|2020-09-14|8375.0|0|621.0|0|6.90306803023566|0|8996.0|0
0|2020-09-15|8375.0|0|621.0|0|6.90306803023566|0|8996.0|0
0|2020-09-16|8375.0|0|621.0|0|6.90306803023566|0|8996.0|0
0|2020-09-17|8375.0|0|621.0|0|6.90306803023566|0|8996.0|0
0|2020-09-18|8375.0|0|621.0|0|6.90306803023566|0|8996.0|0
0|2020-09-19|8375.0|0|621.0|0|6.90306803023566|0|8996.0|0
0|2020-09-20|8375.0|0|621.0|0|6.90306803023566|0|8996.0|0
0|2020-09-21|8375.0|0|621.0|0|6.90306803023566|0|8996.0|0
0|2020-09-22|8375.0|0|621.0|0|6.90306803023566|0|8996.0|0
0|2020-09-23|8375.0|0|621.0|0|6.90306803023566|0|8996.0|0
0|2020-09-24|8375.0|0|621.0|0|6.90306803023566|0|8996.0|0
0|2020-09-25|8375.0|0|621.0|0|6.90306803023566|0|8996.0|0
0|2020-09-26|8375.0|0|621.0|0|6.90306803023566|0|8996.0|0
0|2020-09-27|8375.0|0|621.0|0|6.90306803023566|0|8996.0|0
0|2020-09-28|8375.0|0|621.0|0|6.90306803023566|0|8996.0|0
0|2020-09-29|8375.0|0|621.0|0|6.90306803023566|0|8996.0|0
0|2020-09-30|8375.0|0|621.0|0|6.90306803023566|0|8996.0|0
0|2020-10-01|8413.0|0|516.0|0|5.778922611714638|0|8929.0|0
0|2020-10-02|8413.0|0|516.0|0|5.778922611714638|0|8929.0|0
0|2020-10-03|8413.0|0|516.0|0|5.778922611714638|0|8929.0|0
0|2020-10-04|8413.0|0|516.0|0|5.778922611714638|0|8929.0|0
0|2020-10-05|8413.0|0|516.0|0|5.778922611714638|0|8929.0|0
0|2020-10-06|8413.0|0|516.0|0|5.778922611714638|0|8929.0|0
0|2020-10-07|8413.0|0|516.0|0|5.778922611714638|0|8929.0|0
0|2020-10-08|8413.0|0|516.0|0|5.778922611714638|0|8929.0|0
0|2020-10-09|8413.0|0|516.0|0|5.778922611714638|0|8929.0|0
0|2020-10-10|8413.0|0|516.0|0|5.778922611714638|0|8929.0|0
0|2020-10-11|8413.0|0|516.0|0|5.778922611714638|0|8929.0|0
0|2020-10-12|8413.0|0|516.0|0|5.778922611714638|0|8929.0|0
0|2020-10-13|8413.0|0|516.0|0|5.778922611714638|0|8929.0|0
0|2020-10-14|8413.0|0|516.0|0|5.778922611714638|0|8929.0|0
0|2020-10-15|8413.0|0|516.0|0|5.778922611714638|0|8929.0|0
0|2020-10-16|8413.0|0|516.0|0|5.778922611714638|0|8929.0|0
0|2020-10-17|8413.0|0|516.0|0|5.778922611714638|0|8929.0|0
0|2020-10-18|8413.0|0|516.0|0|5.778922611714638|0|8929.0|0
0|2020-10-19|8413.0|0|516.0|0|5.778922611714638|0|8929.0|0
0|2020-10-20|8413.0|0|516.0|0|5.778922611714638|0|8929.0|0
0|2020-10-21|8413.0|0|516.0|0|5.778922611714638|0|8929.0|0
0|2020-10-22|8413.0|0|516.0|0|5.778922611714638|0|8929.0|0
0|2020-10-23|8413.0|0|516.0|0|5.778922611714638|0|8929.0|0
0|2020-10-24|8413.0|0|516.0|0|5.778922611714638|0|8929.0|0
0|2020-10-25|8413.0|0|516.0|0|5.778922611714638|0|8929.0|0
0|2020-10-26|8413.0|0|516.0|0|5.778922611714638|0|8929.0|0
0|2020-10-27|8413.0|0|516.0|0|5.778922611714638|0|8929.0|0
0|2020-10-28|8413.0|0|516.0|0|5.778922611714638|0|8929.0|0
0|2020-10-29|8413.0|0|516.0|0|5.778922611714638|0|8929.0|0
0|2020-10-30|8413.0|0|516.0|0|5.778922611714638|0|8929.0|0
0|2020-10-31|8413.0|0|516.0|0|5.778922611714638|0|8929.0|0
0|2020-11-01|8402.0|0|526.0|0|5.891577060931899|0|8928.0|0
0|2020-11-02|8402.0|0|526.0|0|5.891577060931899|0|8928.0|0
0|2020-11-03|8402.0|0|526.0|0|5.891577060931899|0|8928.0|0
0|2020-11-04|8402.0|0|526.0|0|5.891577060931899|0|8928.0|0
0|2020-11-05|8402.0|0|526.0|0|5.891577060931899|0|8928.0|0
0|2020-11-06|8402.0|0|526.0|0|5.891577060931899|0|8928.0|0
0|2020-11-07|8402.0|0|526.0|0|5.891577060931899|0|8928.0|0
0|2020-11-08|8402.0|0|526.0|0|5.891577060931899|0|8928.0|0
0|2020-11-09|8402.0|0|526.0|0|5.891577060931899|0|8928.0|0
0|2020-11-10|8402.0|0|526.0|0|5.891577060931899|0|8928.0|0
0|2020-11-11|8402.0|0|526.0|0|5.891577060931899|0|8928.0|0
0|2020-11-12|8402.0|0|526.0|0|5.891577060931899|0|8928.0|0
0|2020-11-13|8402.0|0|526.0|0|5.891577060931899|0|8928.0|0
0|2020-11-14|8402.0|0|526.0|0|5.891577060931899|0|8928.0|0
0|2020-11-15|8402.0|0|526.0|0|5.891577060931899|0|8928.0|0
0|2020-11-16|8402.0|0|526.0|0|5.891577060931899|0|8928.0|0
0|2020-11-17|8402.0|0|526.0|0|5.891577060931899|0|8928.0|0
0|2020-11-18|8402.0|0|526.0|0|5.891577060931899|0|8928.0|0
0|2020-11-19|8402.0|0|526.0|0|5.891577060931899|0|8928.0|0
0|2020-11-20|8402.0|0|526.0|0|5.891577060931899|0|8928.0|0
0|2020-11-21|8402.0|0|526.0|0|5.891577060931899|0|8928.0|0
0|2020-11-22|8402.0|0|526.0|0|5.891577060931899|0|8928.0|0
0|2020-11-23|8402.0|0|526.0|0|5.891577060931899|0|8928.0|0
0|2020-11-24|8402.0|0|526.0|0|5.891577060931899|0|8928.0|0
0|2020-11-25|8402.0|0|526.0|0|5.891577060931899|0|8928.0|0
0|2020-11-26|8402.0|0|526.0|0|5.891577060931899|0|8928.0|0
0|2020-11-27|8402.0|0|526.0|0|5.891577060931899|0|8928.0|0
0|2020-11-28|8402.0|0|526.0|0|5.891577060931899|0|8928.0|0
0|2020-11-29|8402.0|0|526.0|0|5.891577060931899|0|8928.0|0
0|2020-11-30|8402.0|0|526.0|0|5.891577060931899|0|8928.0|0
0|2020-12-01|8637.0|0|639.0|0|6.888745148771022|0|9276.0|0
0|2020-12-02|8637.0|0|639.0|0|6.888745148771022|0|9276.0|0
0|2020-12-03|8637.0|0|639.0|0|6.888745148771022|0|9276.0|0
0|2020-12-04|8637.0|0|639.0|0|6.888745148771022|0|9276.0|0
0|2020-12-05|8637.0|0|639.0|0|6.888745148771022|0|9276.0|0
0|2020-12-06|8637.0|0|639.0|0|6.888745148771022|0|9276.0|0
0|2020-12-07|8637.0|0|639.0|0|6.888745148771022|0|9276.0|0
0|2020-12-08|8637.0|0|639.0|0|6.888745148771022|0|9276.0|0
0|2020-12-09|8637.0|0|639.0|0|6.888745148771022|0|9276.0|0
