|dates|Monterey_California_UnitedStates.BLS_EmployedPopulation.data|Monterey_California_UnitedStates.BLS_EmployedPopulation.missing|Monterey_California_UnitedStates.BLS_UnemployedPopulation.data|Monterey_California_UnitedStates.BLS_UnemployedPopulation.missing|Monterey_California_UnitedStates.BLS_UnemploymentRate.data|Monterey_California_UnitedStates.BLS_UnemploymentRate.missing|Monterey_California_UnitedStates.BLS_LaborForcePopulation.data|Monterey_California_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-01-01|190921.5|0|20963.0|0|9.893597691194968|0|211884.5|0
0|2020-01-02|190921.5|0|20963.0|0|9.893597691194968|0|211884.5|0
0|2020-01-03|190921.5|0|20963.0|0|9.893597691194968|0|211884.5|0
0|2020-01-04|190921.5|0|20963.0|0|9.893597691194968|0|211884.5|0
0|2020-01-05|190921.5|0|20963.0|0|9.893597691194968|0|211884.5|0
0|2020-01-06|190921.5|0|20963.0|0|9.893597691194968|0|211884.5|0
0|2020-01-07|190921.5|0|20963.0|0|9.893597691194968|0|211884.5|0
0|2020-01-08|190921.5|0|20963.0|0|9.893597691194968|0|211884.5|0
0|2020-01-09|190921.5|0|20963.0|0|9.893597691194968|0|211884.5|0
0|2020-01-10|190921.5|0|20963.0|0|9.893597691194968|0|211884.5|0
0|2020-01-11|190921.5|0|20963.0|0|9.893597691194968|0|211884.5|0
0|2020-01-12|190921.5|0|20963.0|0|9.893597691194968|0|211884.5|0
0|2020-01-13|190921.5|0|20963.0|0|9.893597691194968|0|211884.5|0
0|2020-01-14|190921.5|0|20963.0|0|9.893597691194968|0|211884.5|0
0|2020-01-15|190921.5|0|20963.0|0|9.893597691194968|0|211884.5|0
0|2020-01-16|190921.5|0|20963.0|0|9.893597691194968|0|211884.5|0
0|2020-01-17|190921.5|0|20963.0|0|9.893597691194968|0|211884.5|0
0|2020-01-18|190921.5|0|20963.0|0|9.893597691194968|0|211884.5|0
0|2020-01-19|190921.5|0|20963.0|0|9.893597691194968|0|211884.5|0
0|2020-01-20|190921.5|0|20963.0|0|9.893597691194968|0|211884.5|0
0|2020-01-21|190921.5|0|20963.0|0|9.893597691194968|0|211884.5|0
0|2020-01-22|190921.5|0|20963.0|0|9.893597691194968|0|211884.5|0
0|2020-01-23|190921.5|0|20963.0|0|9.893597691194968|0|211884.5|0
0|2020-01-24|190921.5|0|20963.0|0|9.893597691194968|0|211884.5|0
0|2020-01-25|190921.5|0|20963.0|0|9.893597691194968|0|211884.5|0
0|2020-01-26|190921.5|0|20963.0|0|9.893597691194968|0|211884.5|0
0|2020-01-27|190921.5|0|20963.0|0|9.893597691194968|0|211884.5|0
0|2020-01-28|190921.5|0|20963.0|0|9.893597691194968|0|211884.5|0
0|2020-01-29|190921.5|0|20963.0|0|9.893597691194968|0|211884.5|0
0|2020-01-30|190921.5|0|20963.0|0|9.893597691194968|0|211884.5|0
0|2020-01-31|190921.5|0|20963.0|0|9.893597691194968|0|211884.5|0
0|2020-02-01|193226.5|0|21651.0|0|10.075973519796163|0|214877.5|0
0|2020-02-02|193226.5|0|21651.0|0|10.075973519796163|0|214877.5|0
0|2020-02-03|193226.5|0|21651.0|0|10.075973519796163|0|214877.5|0
0|2020-02-04|193226.5|0|21651.0|0|10.075973519796163|0|214877.5|0
0|2020-02-05|193226.5|0|21651.0|0|10.075973519796163|0|214877.5|0
0|2020-02-06|193226.5|0|21651.0|0|10.075973519796163|0|214877.5|0
0|2020-02-07|193226.5|0|21651.0|0|10.075973519796163|0|214877.5|0
0|2020-02-08|193226.5|0|21651.0|0|10.075973519796163|0|214877.5|0
0|2020-02-09|193226.5|0|21651.0|0|10.075973519796163|0|214877.5|0
0|2020-02-10|193226.5|0|21651.0|0|10.075973519796163|0|214877.5|0
0|2020-02-11|193226.5|0|21651.0|0|10.075973519796163|0|214877.5|0
0|2020-02-12|193226.5|0|21651.0|0|10.075973519796163|0|214877.5|0
0|2020-02-13|193226.5|0|21651.0|0|10.075973519796163|0|214877.5|0
0|2020-02-14|193226.5|0|21651.0|0|10.075973519796163|0|214877.5|0
0|2020-02-15|193226.5|0|21651.0|0|10.075973519796163|0|214877.5|0
0|2020-02-16|193226.5|0|21651.0|0|10.075973519796163|0|214877.5|0
0|2020-02-17|193226.5|0|21651.0|0|10.075973519796163|0|214877.5|0
0|2020-02-18|193226.5|0|21651.0|0|10.075973519796163|0|214877.5|0
0|2020-02-19|193226.5|0|21651.0|0|10.075973519796163|0|214877.5|0
0|2020-02-20|193226.5|0|21651.0|0|10.075973519796163|0|214877.5|0
0|2020-02-21|193226.5|0|21651.0|0|10.075973519796163|0|214877.5|0
0|2020-02-22|193226.5|0|21651.0|0|10.075973519796163|0|214877.5|0
0|2020-02-23|193226.5|0|21651.0|0|10.075973519796163|0|214877.5|0
0|2020-02-24|193226.5|0|21651.0|0|10.075973519796163|0|214877.5|0
0|2020-02-25|193226.5|0|21651.0|0|10.075973519796163|0|214877.5|0
0|2020-02-26|193226.5|0|21651.0|0|10.075973519796163|0|214877.5|0
0|2020-02-27|193226.5|0|21651.0|0|10.075973519796163|0|214877.5|0
0|2020-02-28|193226.5|0|21651.0|0|10.075973519796163|0|214877.5|0
0|2020-02-29|193226.5|0|21651.0|0|10.075973519796163|0|214877.5|0
0|2020-03-01|191658.0|0|25358.5|0|11.685056205403736|0|217016.5|0
0|2020-03-02|191658.0|0|25358.5|0|11.685056205403736|0|217016.5|0
0|2020-03-03|191658.0|0|25358.5|0|11.685056205403736|0|217016.5|0
0|2020-03-04|191658.0|0|25358.5|0|11.685056205403736|0|217016.5|0
0|2020-03-05|191658.0|0|25358.5|0|11.685056205403736|0|217016.5|0
0|2020-03-06|191658.0|0|25358.5|0|11.685056205403736|0|217016.5|0
0|2020-03-07|191658.0|0|25358.5|0|11.685056205403736|0|217016.5|0
0|2020-03-08|191658.0|0|25358.5|0|11.685056205403736|0|217016.5|0
0|2020-03-09|191658.0|0|25358.5|0|11.685056205403736|0|217016.5|0
0|2020-03-10|191658.0|0|25358.5|0|11.685056205403736|0|217016.5|0
0|2020-03-11|191658.0|0|25358.5|0|11.685056205403736|0|217016.5|0
0|2020-03-12|191658.0|0|25358.5|0|11.685056205403736|0|217016.5|0
0|2020-03-13|191658.0|0|25358.5|0|11.685056205403736|0|217016.5|0
0|2020-03-14|191658.0|0|25358.5|0|11.685056205403736|0|217016.5|0
0|2020-03-15|191658.0|0|25358.5|0|11.685056205403736|0|217016.5|0
0|2020-03-16|191658.0|0|25358.5|0|11.685056205403736|0|217016.5|0
0|2020-03-17|191658.0|0|25358.5|0|11.685056205403736|0|217016.5|0
0|2020-03-18|191658.0|0|25358.5|0|11.685056205403736|0|217016.5|0
0|2020-03-19|191658.0|0|25358.5|0|11.685056205403736|0|217016.5|0
0|2020-03-20|191658.0|0|25358.5|0|11.685056205403736|0|217016.5|0
0|2020-03-21|191658.0|0|25358.5|0|11.685056205403736|0|217016.5|0
0|2020-03-22|191658.0|0|25358.5|0|11.685056205403736|0|217016.5|0
0|2020-03-23|191658.0|0|25358.5|0|11.685056205403736|0|217016.5|0
0|2020-03-24|191658.0|0|25358.5|0|11.685056205403736|0|217016.5|0
0|2020-03-25|191658.0|0|25358.5|0|11.685056205403736|0|217016.5|0
0|2020-03-26|191658.0|0|25358.5|0|11.685056205403736|0|217016.5|0
0|2020-03-27|191658.0|0|25358.5|0|11.685056205403736|0|217016.5|0
0|2020-03-28|191658.0|0|25358.5|0|11.685056205403736|0|217016.5|0
0|2020-03-29|191658.0|0|25358.5|0|11.685056205403736|0|217016.5|0
0|2020-03-30|191658.0|0|25358.5|0|11.685056205403736|0|217016.5|0
0|2020-03-31|191658.0|0|25358.5|0|11.685056205403736|0|217016.5|0
0|2020-04-01|169974.5|0|41515.0|0|19.629816137444177|0|211489.5|0
0|2020-04-02|169974.5|0|41515.0|0|19.629816137444177|0|211489.5|0
0|2020-04-03|169974.5|0|41515.0|0|19.629816137444177|0|211489.5|0
0|2020-04-04|169974.5|0|41515.0|0|19.629816137444177|0|211489.5|0
0|2020-04-05|169974.5|0|41515.0|0|19.629816137444177|0|211489.5|0
0|2020-04-06|169974.5|0|41515.0|0|19.629816137444177|0|211489.5|0
0|2020-04-07|169974.5|0|41515.0|0|19.629816137444177|0|211489.5|0
0|2020-04-08|169974.5|0|41515.0|0|19.629816137444177|0|211489.5|0
0|2020-04-09|169974.5|0|41515.0|0|19.629816137444177|0|211489.5|0
0|2020-04-10|169974.5|0|41515.0|0|19.629816137444177|0|211489.5|0
0|2020-04-11|169974.5|0|41515.0|0|19.629816137444177|0|211489.5|0
0|2020-04-12|169974.5|0|41515.0|0|19.629816137444177|0|211489.5|0
0|2020-04-13|169974.5|0|41515.0|0|19.629816137444177|0|211489.5|0
0|2020-04-14|169974.5|0|41515.0|0|19.629816137444177|0|211489.5|0
0|2020-04-15|169974.5|0|41515.0|0|19.629816137444177|0|211489.5|0
0|2020-04-16|169974.5|0|41515.0|0|19.629816137444177|0|211489.5|0
0|2020-04-17|169974.5|0|41515.0|0|19.629816137444177|0|211489.5|0
