|dates|Queens_NewYork_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Queens_NewYork_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Queens_NewYork_UnitedStates.NYT_ConfirmedDeaths.data|Queens_NewYork_UnitedStates.NYT_ConfirmedDeaths.missing|Queens_NewYork_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Queens_NewYork_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Queens_NewYork_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Queens_NewYork_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
