|dates|Riverside_California_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Riverside_California_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Riverside_California_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Riverside_California_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Riverside_California_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Riverside_California_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Riverside_California_UnitedStates.TotalPopulation.data|Riverside_California_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|2470546.0|0
