|dates|Edgefield_SouthCarolina_UnitedStates.BLS_EmployedPopulation.data|Edgefield_SouthCarolina_UnitedStates.BLS_EmployedPopulation.missing|Edgefield_SouthCarolina_UnitedStates.BLS_UnemployedPopulation.data|Edgefield_SouthCarolina_UnitedStates.BLS_UnemployedPopulation.missing|Edgefield_SouthCarolina_UnitedStates.BLS_UnemploymentRate.data|Edgefield_SouthCarolina_UnitedStates.BLS_UnemploymentRate.missing|Edgefield_SouthCarolina_UnitedStates.BLS_LaborForcePopulation.data|Edgefield_SouthCarolina_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-01-01|10500.5|0|327.0|0|3.0200877395520664|0|10827.5|0
0|2020-01-02|10500.5|0|327.0|0|3.0200877395520664|0|10827.5|0
0|2020-01-03|10500.5|0|327.0|0|3.0200877395520664|0|10827.5|0
0|2020-01-04|10500.5|0|327.0|0|3.0200877395520664|0|10827.5|0
0|2020-01-05|10500.5|0|327.0|0|3.0200877395520664|0|10827.5|0
0|2020-01-06|10500.5|0|327.0|0|3.0200877395520664|0|10827.5|0
0|2020-01-07|10500.5|0|327.0|0|3.0200877395520664|0|10827.5|0
0|2020-01-08|10500.5|0|327.0|0|3.0200877395520664|0|10827.5|0
0|2020-01-09|10500.5|0|327.0|0|3.0200877395520664|0|10827.5|0
0|2020-01-10|10500.5|0|327.0|0|3.0200877395520664|0|10827.5|0
0|2020-01-11|10500.5|0|327.0|0|3.0200877395520664|0|10827.5|0
0|2020-01-12|10500.5|0|327.0|0|3.0200877395520664|0|10827.5|0
0|2020-01-13|10500.5|0|327.0|0|3.0200877395520664|0|10827.5|0
0|2020-01-14|10500.5|0|327.0|0|3.0200877395520664|0|10827.5|0
0|2020-01-15|10500.5|0|327.0|0|3.0200877395520664|0|10827.5|0
0|2020-01-16|10500.5|0|327.0|0|3.0200877395520664|0|10827.5|0
0|2020-01-17|10500.5|0|327.0|0|3.0200877395520664|0|10827.5|0
0|2020-01-18|10500.5|0|327.0|0|3.0200877395520664|0|10827.5|0
0|2020-01-19|10500.5|0|327.0|0|3.0200877395520664|0|10827.5|0
0|2020-01-20|10500.5|0|327.0|0|3.0200877395520664|0|10827.5|0
0|2020-01-21|10500.5|0|327.0|0|3.0200877395520664|0|10827.5|0
0|2020-01-22|10500.5|0|327.0|0|3.0200877395520664|0|10827.5|0
0|2020-01-23|10500.5|0|327.0|0|3.0200877395520664|0|10827.5|0
0|2020-01-24|10500.5|0|327.0|0|3.0200877395520664|0|10827.5|0
0|2020-01-25|10500.5|0|327.0|0|3.0200877395520664|0|10827.5|0
0|2020-01-26|10500.5|0|327.0|0|3.0200877395520664|0|10827.5|0
0|2020-01-27|10500.5|0|327.0|0|3.0200877395520664|0|10827.5|0
0|2020-01-28|10500.5|0|327.0|0|3.0200877395520664|0|10827.5|0
0|2020-01-29|10500.5|0|327.0|0|3.0200877395520664|0|10827.5|0
0|2020-01-30|10500.5|0|327.0|0|3.0200877395520664|0|10827.5|0
0|2020-01-31|10500.5|0|327.0|0|3.0200877395520664|0|10827.5|0
0|2020-02-01|10547.5|0|320.5|0|2.9490246595509753|0|10868.0|0
0|2020-02-02|10547.5|0|320.5|0|2.9490246595509753|0|10868.0|0
0|2020-02-03|10547.5|0|320.5|0|2.9490246595509753|0|10868.0|0
0|2020-02-04|10547.5|0|320.5|0|2.9490246595509753|0|10868.0|0
0|2020-02-05|10547.5|0|320.5|0|2.9490246595509753|0|10868.0|0
0|2020-02-06|10547.5|0|320.5|0|2.9490246595509753|0|10868.0|0
0|2020-02-07|10547.5|0|320.5|0|2.9490246595509753|0|10868.0|0
0|2020-02-08|10547.5|0|320.5|0|2.9490246595509753|0|10868.0|0
0|2020-02-09|10547.5|0|320.5|0|2.9490246595509753|0|10868.0|0
0|2020-02-10|10547.5|0|320.5|0|2.9490246595509753|0|10868.0|0
0|2020-02-11|10547.5|0|320.5|0|2.9490246595509753|0|10868.0|0
0|2020-02-12|10547.5|0|320.5|0|2.9490246595509753|0|10868.0|0
0|2020-02-13|10547.5|0|320.5|0|2.9490246595509753|0|10868.0|0
0|2020-02-14|10547.5|0|320.5|0|2.9490246595509753|0|10868.0|0
0|2020-02-15|10547.5|0|320.5|0|2.9490246595509753|0|10868.0|0
0|2020-02-16|10547.5|0|320.5|0|2.9490246595509753|0|10868.0|0
0|2020-02-17|10547.5|0|320.5|0|2.9490246595509753|0|10868.0|0
0|2020-02-18|10547.5|0|320.5|0|2.9490246595509753|0|10868.0|0
0|2020-02-19|10547.5|0|320.5|0|2.9490246595509753|0|10868.0|0
0|2020-02-20|10547.5|0|320.5|0|2.9490246595509753|0|10868.0|0
0|2020-02-21|10547.5|0|320.5|0|2.9490246595509753|0|10868.0|0
0|2020-02-22|10547.5|0|320.5|0|2.9490246595509753|0|10868.0|0
