|dates|Cherry_Nebraska_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Cherry_Nebraska_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Cherry_Nebraska_UnitedStates.NYT_ConfirmedDeaths.data|Cherry_Nebraska_UnitedStates.NYT_ConfirmedDeaths.missing|Cherry_Nebraska_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Cherry_Nebraska_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Cherry_Nebraska_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Cherry_Nebraska_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
