|dates|Dubois_Indiana_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Dubois_Indiana_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Dubois_Indiana_UnitedStates.NYT_ConfirmedDeaths.data|Dubois_Indiana_UnitedStates.NYT_ConfirmedDeaths.missing|Dubois_Indiana_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Dubois_Indiana_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Dubois_Indiana_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Dubois_Indiana_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
