|dates|Clay_Georgia_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Clay_Georgia_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Clay_Georgia_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Clay_Georgia_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Clay_Georgia_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Clay_Georgia_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Clay_Georgia_UnitedStates.TotalPopulation.data|Clay_Georgia_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|2834.0|0
