|dates|Wichita_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Wichita_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Wichita_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Wichita_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Wichita_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Wichita_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Wichita_Texas_UnitedStates.TotalPopulation.data|Wichita_Texas_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|132230.0|0
