|dates|Lawrence_Indiana_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Lawrence_Indiana_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Lawrence_Indiana_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Lawrence_Indiana_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Lawrence_Indiana_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Lawrence_Indiana_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Lawrence_Indiana_UnitedStates.TotalPopulation.data|Lawrence_Indiana_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|45370.0|0
