|dates|Caldwell_Missouri_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Caldwell_Missouri_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Caldwell_Missouri_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Caldwell_Missouri_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Caldwell_Missouri_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Caldwell_Missouri_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Caldwell_Missouri_UnitedStates.TotalPopulation.data|Caldwell_Missouri_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|9020.0|0
