|dates|Rockcastle_Kentucky_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Rockcastle_Kentucky_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Rockcastle_Kentucky_UnitedStates.NYT_ConfirmedDeaths.data|Rockcastle_Kentucky_UnitedStates.NYT_ConfirmedDeaths.missing|Rockcastle_Kentucky_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Rockcastle_Kentucky_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Rockcastle_Kentucky_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Rockcastle_Kentucky_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
