|dates|Mingo_WestVirginia_UnitedStates.BLS_EmployedPopulation.data|Mingo_WestVirginia_UnitedStates.BLS_EmployedPopulation.missing|Mingo_WestVirginia_UnitedStates.BLS_UnemployedPopulation.data|Mingo_WestVirginia_UnitedStates.BLS_UnemployedPopulation.missing|Mingo_WestVirginia_UnitedStates.BLS_UnemploymentRate.data|Mingo_WestVirginia_UnitedStates.BLS_UnemploymentRate.missing|Mingo_WestVirginia_UnitedStates.BLS_LaborForcePopulation.data|Mingo_WestVirginia_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-03-23|6286.0|0|837.5|0|11.756861093563558|0|7123.5|0
0|2020-03-24|6286.0|0|837.5|0|11.756861093563558|0|7123.5|0
0|2020-03-25|6286.0|0|837.5|0|11.756861093563558|0|7123.5|0
0|2020-03-26|6286.0|0|837.5|0|11.756861093563558|0|7123.5|0
0|2020-03-27|6286.0|0|837.5|0|11.756861093563558|0|7123.5|0
0|2020-03-28|6286.0|0|837.5|0|11.756861093563558|0|7123.5|0
0|2020-03-29|6286.0|0|837.5|0|11.756861093563558|0|7123.5|0
0|2020-03-30|6286.0|0|837.5|0|11.756861093563558|0|7123.5|0
0|2020-03-31|6286.0|0|837.5|0|11.756861093563558|0|7123.5|0
0|2020-04-01|5200.5|0|1661.5|0|24.21305741766249|0|6862.0|0
0|2020-04-02|5200.5|0|1661.5|0|24.21305741766249|0|6862.0|0
0|2020-04-03|5200.5|0|1661.5|0|24.21305741766249|0|6862.0|0
0|2020-04-04|5200.5|0|1661.5|0|24.21305741766249|0|6862.0|0
0|2020-04-05|5200.5|0|1661.5|0|24.21305741766249|0|6862.0|0
0|2020-04-06|5200.5|0|1661.5|0|24.21305741766249|0|6862.0|0
0|2020-04-07|5200.5|0|1661.5|0|24.21305741766249|0|6862.0|0
0|2020-04-08|5200.5|0|1661.5|0|24.21305741766249|0|6862.0|0
0|2020-04-09|5200.5|0|1661.5|0|24.21305741766249|0|6862.0|0
0|2020-04-10|5200.5|0|1661.5|0|24.21305741766249|0|6862.0|0
0|2020-04-11|5200.5|0|1661.5|0|24.21305741766249|0|6862.0|0
0|2020-04-12|5200.5|0|1661.5|0|24.21305741766249|0|6862.0|0
0|2020-04-13|5200.5|0|1661.5|0|24.21305741766249|0|6862.0|0
0|2020-04-14|5200.5|0|1661.5|0|24.21305741766249|0|6862.0|0
0|2020-04-15|5200.5|0|1661.5|0|24.21305741766249|0|6862.0|0
0|2020-04-16|5200.5|0|1661.5|0|24.21305741766249|0|6862.0|0
0|2020-04-17|5200.5|0|1661.5|0|24.21305741766249|0|6862.0|0
0|2020-04-18|5200.5|0|1661.5|0|24.21305741766249|0|6862.0|0
0|2020-04-19|5200.5|0|1661.5|0|24.21305741766249|0|6862.0|0
0|2020-04-20|5200.5|0|1661.5|0|24.21305741766249|0|6862.0|0
0|2020-04-21|5200.5|0|1661.5|0|24.21305741766249|0|6862.0|0
0|2020-04-22|5200.5|0|1661.5|0|24.21305741766249|0|6862.0|0
0|2020-04-23|5200.5|0|1661.5|0|24.21305741766249|0|6862.0|0
0|2020-04-24|5200.5|0|1661.5|0|24.21305741766249|0|6862.0|0
0|2020-04-25|5200.5|0|1661.5|0|24.21305741766249|0|6862.0|0
0|2020-04-26|5200.5|0|1661.5|0|24.21305741766249|0|6862.0|0
0|2020-04-27|5200.5|0|1661.5|0|24.21305741766249|0|6862.0|0
0|2020-04-28|5200.5|0|1661.5|0|24.21305741766249|0|6862.0|0
0|2020-04-29|5200.5|0|1661.5|0|24.21305741766249|0|6862.0|0
0|2020-04-30|5200.5|0|1661.5|0|24.21305741766249|0|6862.0|0
0|2020-05-01|5533.0|0|1254.0|0|18.47649918962723|0|6787.0|0
0|2020-05-02|5533.0|0|1254.0|0|18.47649918962723|0|6787.0|0
0|2020-05-03|5533.0|0|1254.0|0|18.47649918962723|0|6787.0|0
0|2020-05-04|5533.0|0|1254.0|0|18.47649918962723|0|6787.0|0
0|2020-05-05|5533.0|0|1254.0|0|18.47649918962723|0|6787.0|0
0|2020-05-06|5533.0|0|1254.0|0|18.47649918962723|0|6787.0|0
0|2020-05-07|5533.0|0|1254.0|0|18.47649918962723|0|6787.0|0
0|2020-05-08|5533.0|0|1254.0|0|18.47649918962723|0|6787.0|0
0|2020-05-09|5533.0|0|1254.0|0|18.47649918962723|0|6787.0|0
0|2020-05-10|5533.0|0|1254.0|0|18.47649918962723|0|6787.0|0
0|2020-05-11|5533.0|0|1254.0|0|18.47649918962723|0|6787.0|0
0|2020-05-12|5533.0|0|1254.0|0|18.47649918962723|0|6787.0|0
0|2020-05-13|5533.0|0|1254.0|0|18.47649918962723|0|6787.0|0
0|2020-05-14|5533.0|0|1254.0|0|18.47649918962723|0|6787.0|0
0|2020-05-15|5533.0|0|1254.0|0|18.47649918962723|0|6787.0|0
0|2020-05-16|5533.0|0|1254.0|0|18.47649918962723|0|6787.0|0
0|2020-05-17|5533.0|0|1254.0|0|18.47649918962723|0|6787.0|0
0|2020-05-18|5533.0|0|1254.0|0|18.47649918962723|0|6787.0|0
0|2020-05-19|5533.0|0|1254.0|0|18.47649918962723|0|6787.0|0
0|2020-05-20|5533.0|0|1254.0|0|18.47649918962723|0|6787.0|0
0|2020-05-21|5533.0|0|1254.0|0|18.47649918962723|0|6787.0|0
0|2020-05-22|5533.0|0|1254.0|0|18.47649918962723|0|6787.0|0
0|2020-05-23|5533.0|0|1254.0|0|18.47649918962723|0|6787.0|0
0|2020-05-24|5533.0|0|1254.0|0|18.47649918962723|0|6787.0|0
0|2020-05-25|5533.0|0|1254.0|0|18.47649918962723|0|6787.0|0
0|2020-05-26|5533.0|0|1254.0|0|18.47649918962723|0|6787.0|0
0|2020-05-27|5533.0|0|1254.0|0|18.47649918962723|0|6787.0|0
0|2020-05-28|5533.0|0|1254.0|0|18.47649918962723|0|6787.0|0
0|2020-05-29|5533.0|0|1254.0|0|18.47649918962723|0|6787.0|0
0|2020-05-30|5533.0|0|1254.0|0|18.47649918962723|0|6787.0|0
0|2020-05-31|5533.0|0|1254.0|0|18.47649918962723|0|6787.0|0
0|2020-06-01|5683.0|0|1162.0|0|16.97589481373265|0|6845.0|0
0|2020-06-02|5683.0|0|1162.0|0|16.97589481373265|0|6845.0|0
0|2020-06-03|5683.0|0|1162.0|0|16.97589481373265|0|6845.0|0
0|2020-06-04|5683.0|0|1162.0|0|16.97589481373265|0|6845.0|0
0|2020-06-05|5683.0|0|1162.0|0|16.97589481373265|0|6845.0|0
0|2020-06-06|5683.0|0|1162.0|0|16.97589481373265|0|6845.0|0
0|2020-06-07|5683.0|0|1162.0|0|16.97589481373265|0|6845.0|0
0|2020-06-08|5683.0|0|1162.0|0|16.97589481373265|0|6845.0|0
0|2020-06-09|5683.0|0|1162.0|0|16.97589481373265|0|6845.0|0
0|2020-06-10|5683.0|0|1162.0|0|16.97589481373265|0|6845.0|0
0|2020-06-11|5683.0|0|1162.0|0|16.97589481373265|0|6845.0|0
0|2020-06-12|5683.0|0|1162.0|0|16.97589481373265|0|6845.0|0
0|2020-06-13|5683.0|0|1162.0|0|16.97589481373265|0|6845.0|0
0|2020-06-14|5683.0|0|1162.0|0|16.97589481373265|0|6845.0|0
0|2020-06-15|5683.0|0|1162.0|0|16.97589481373265|0|6845.0|0
0|2020-06-16|5683.0|0|1162.0|0|16.97589481373265|0|6845.0|0
0|2020-06-17|5683.0|0|1162.0|0|16.97589481373265|0|6845.0|0
0|2020-06-18|5683.0|0|1162.0|0|16.97589481373265|0|6845.0|0
0|2020-06-19|5683.0|0|1162.0|0|16.97589481373265|0|6845.0|0
0|2020-06-20|5683.0|0|1162.0|0|16.97589481373265|0|6845.0|0
0|2020-06-21|5683.0|0|1162.0|0|16.97589481373265|0|6845.0|0
0|2020-06-22|5683.0|0|1162.0|0|16.97589481373265|0|6845.0|0
0|2020-06-23|5683.0|0|1162.0|0|16.97589481373265|0|6845.0|0
0|2020-06-24|5683.0|0|1162.0|0|16.97589481373265|0|6845.0|0
0|2020-06-25|5683.0|0|1162.0|0|16.97589481373265|0|6845.0|0
0|2020-06-26|5683.0|0|1162.0|0|16.97589481373265|0|6845.0|0
0|2020-06-27|5683.0|0|1162.0|0|16.97589481373265|0|6845.0|0
0|2020-06-28|5683.0|0|1162.0|0|16.97589481373265|0|6845.0|0
0|2020-06-29|5683.0|0|1162.0|0|16.97589481373265|0|6845.0|0
0|2020-06-30|5683.0|0|1162.0|0|16.97589481373265|0|6845.0|0
0|2020-07-01|6017.0|0|1132.0|0|15.834382431109246|0|7149.0|0
0|2020-07-02|6017.0|0|1132.0|0|15.834382431109246|0|7149.0|0
0|2020-07-03|6017.0|0|1132.0|0|15.834382431109246|0|7149.0|0
0|2020-07-04|6017.0|0|1132.0|0|15.834382431109246|0|7149.0|0
0|2020-07-05|6017.0|0|1132.0|0|15.834382431109246|0|7149.0|0
0|2020-07-06|6017.0|0|1132.0|0|15.834382431109246|0|7149.0|0
0|2020-07-07|6017.0|0|1132.0|0|15.834382431109246|0|7149.0|0
0|2020-07-08|6017.0|0|1132.0|0|15.834382431109246|0|7149.0|0
0|2020-07-09|6017.0|0|1132.0|0|15.834382431109246|0|7149.0|0
0|2020-07-10|6017.0|0|1132.0|0|15.834382431109246|0|7149.0|0
0|2020-07-11|6017.0|0|1132.0|0|15.834382431109246|0|7149.0|0
0|2020-07-12|6017.0|0|1132.0|0|15.834382431109246|0|7149.0|0
0|2020-07-13|6017.0|0|1132.0|0|15.834382431109246|0|7149.0|0
0|2020-07-14|6017.0|0|1132.0|0|15.834382431109246|0|7149.0|0
0|2020-07-15|6017.0|0|1132.0|0|15.834382431109246|0|7149.0|0
0|2020-07-16|6017.0|0|1132.0|0|15.834382431109246|0|7149.0|0
0|2020-07-17|6017.0|0|1132.0|0|15.834382431109246|0|7149.0|0
0|2020-07-18|6017.0|0|1132.0|0|15.834382431109246|0|7149.0|0
0|2020-07-19|6017.0|0|1132.0|0|15.834382431109246|0|7149.0|0
0|2020-07-20|6017.0|0|1132.0|0|15.834382431109246|0|7149.0|0
0|2020-07-21|6017.0|0|1132.0|0|15.834382431109246|0|7149.0|0
0|2020-07-22|6017.0|0|1132.0|0|15.834382431109246|0|7149.0|0
0|2020-07-23|6017.0|0|1132.0|0|15.834382431109246|0|7149.0|0
0|2020-07-24|6017.0|0|1132.0|0|15.834382431109246|0|7149.0|0
0|2020-07-25|6017.0|0|1132.0|0|15.834382431109246|0|7149.0|0
0|2020-07-26|6017.0|0|1132.0|0|15.834382431109246|0|7149.0|0
0|2020-07-27|6017.0|0|1132.0|0|15.834382431109246|0|7149.0|0
0|2020-07-28|6017.0|0|1132.0|0|15.834382431109246|0|7149.0|0
0|2020-07-29|6017.0|0|1132.0|0|15.834382431109246|0|7149.0|0
0|2020-07-30|6017.0|0|1132.0|0|15.834382431109246|0|7149.0|0
0|2020-07-31|6017.0|0|1132.0|0|15.834382431109246|0|7149.0|0
0|2020-08-01|5952.0|0|1041.0|0|14.886314886314887|0|6993.0|0
0|2020-08-02|5952.0|0|1041.0|0|14.886314886314887|0|6993.0|0
0|2020-08-03|5952.0|0|1041.0|0|14.886314886314887|0|6993.0|0
0|2020-08-04|5952.0|0|1041.0|0|14.886314886314887|0|6993.0|0
0|2020-08-05|5952.0|0|1041.0|0|14.886314886314887|0|6993.0|0
0|2020-08-06|5952.0|0|1041.0|0|14.886314886314887|0|6993.0|0
0|2020-08-07|5952.0|0|1041.0|0|14.886314886314887|0|6993.0|0
0|2020-08-08|5952.0|0|1041.0|0|14.886314886314887|0|6993.0|0
0|2020-08-09|5952.0|0|1041.0|0|14.886314886314887|0|6993.0|0
0|2020-08-10|5952.0|0|1041.0|0|14.886314886314887|0|6993.0|0
0|2020-08-11|5952.0|0|1041.0|0|14.886314886314887|0|6993.0|0
0|2020-08-12|5952.0|0|1041.0|0|14.886314886314887|0|6993.0|0
0|2020-08-13|5952.0|0|1041.0|0|14.886314886314887|0|6993.0|0
0|2020-08-14|5952.0|0|1041.0|0|14.886314886314887|0|6993.0|0
0|2020-08-15|5952.0|0|1041.0|0|14.886314886314887|0|6993.0|0
0|2020-08-16|5952.0|0|1041.0|0|14.886314886314887|0|6993.0|0
0|2020-08-17|5952.0|0|1041.0|0|14.886314886314887|0|6993.0|0
0|2020-08-18|5952.0|0|1041.0|0|14.886314886314887|0|6993.0|0
0|2020-08-19|5952.0|0|1041.0|0|14.886314886314887|0|6993.0|0
0|2020-08-20|5952.0|0|1041.0|0|14.886314886314887|0|6993.0|0
0|2020-08-21|5952.0|0|1041.0|0|14.886314886314887|0|6993.0|0
0|2020-08-22|5952.0|0|1041.0|0|14.886314886314887|0|6993.0|0
0|2020-08-23|5952.0|0|1041.0|0|14.886314886314887|0|6993.0|0
0|2020-08-24|5952.0|0|1041.0|0|14.886314886314887|0|6993.0|0
0|2020-08-25|5952.0|0|1041.0|0|14.886314886314887|0|6993.0|0
0|2020-08-26|5952.0|0|1041.0|0|14.886314886314887|0|6993.0|0
0|2020-08-27|5952.0|0|1041.0|0|14.886314886314887|0|6993.0|0
0|2020-08-28|5952.0|0|1041.0|0|14.886314886314887|0|6993.0|0
0|2020-08-29|5952.0|0|1041.0|0|14.886314886314887|0|6993.0|0
0|2020-08-30|5952.0|0|1041.0|0|14.886314886314887|0|6993.0|0
0|2020-08-31|5952.0|0|1041.0|0|14.886314886314887|0|6993.0|0
0|2020-09-01|5943.0|0|923.0|0|13.443052723565394|0|6866.0|0
0|2020-09-02|5943.0|0|923.0|0|13.443052723565394|0|6866.0|0
0|2020-09-03|5943.0|0|923.0|0|13.443052723565394|0|6866.0|0
0|2020-09-04|5943.0|0|923.0|0|13.443052723565394|0|6866.0|0
0|2020-09-05|5943.0|0|923.0|0|13.443052723565394|0|6866.0|0
0|2020-09-06|5943.0|0|923.0|0|13.443052723565394|0|6866.0|0
0|2020-09-07|5943.0|0|923.0|0|13.443052723565394|0|6866.0|0
0|2020-09-08|5943.0|0|923.0|0|13.443052723565394|0|6866.0|0
0|2020-09-09|5943.0|0|923.0|0|13.443052723565394|0|6866.0|0
0|2020-09-10|5943.0|0|923.0|0|13.443052723565394|0|6866.0|0
0|2020-09-11|5943.0|0|923.0|0|13.443052723565394|0|6866.0|0
0|2020-09-12|5943.0|0|923.0|0|13.443052723565394|0|6866.0|0
0|2020-09-13|5943.0|0|923.0|0|13.443052723565394|0|6866.0|0
0|2020-09-14|5943.0|0|923.0|0|13.443052723565394|0|6866.0|0
0|2020-09-15|5943.0|0|923.0|0|13.443052723565394|0|6866.0|0
0|2020-09-16|5943.0|0|923.0|0|13.443052723565394|0|6866.0|0
0|2020-09-17|5943.0|0|923.0|0|13.443052723565394|0|6866.0|0
0|2020-09-18|5943.0|0|923.0|0|13.443052723565394|0|6866.0|0
0|2020-09-19|5943.0|0|923.0|0|13.443052723565394|0|6866.0|0
0|2020-09-20|5943.0|0|923.0|0|13.443052723565394|0|6866.0|0
0|2020-09-21|5943.0|0|923.0|0|13.443052723565394|0|6866.0|0
0|2020-09-22|5943.0|0|923.0|0|13.443052723565394|0|6866.0|0
0|2020-09-23|5943.0|0|923.0|0|13.443052723565394|0|6866.0|0
0|2020-09-24|5943.0|0|923.0|0|13.443052723565394|0|6866.0|0
0|2020-09-25|5943.0|0|923.0|0|13.443052723565394|0|6866.0|0
0|2020-09-26|5943.0|0|923.0|0|13.443052723565394|0|6866.0|0
0|2020-09-27|5943.0|0|923.0|0|13.443052723565394|0|6866.0|0
0|2020-09-28|5943.0|0|923.0|0|13.443052723565394|0|6866.0|0
0|2020-09-29|5943.0|0|923.0|0|13.443052723565394|0|6866.0|0
0|2020-09-30|5943.0|0|923.0|0|13.443052723565394|0|6866.0|0
0|2020-10-01|5961.0|0|773.0|0|11.479061479061478|0|6734.0|0
0|2020-10-02|5961.0|0|773.0|0|11.479061479061478|0|6734.0|0
0|2020-10-03|5961.0|0|773.0|0|11.479061479061478|0|6734.0|0
0|2020-10-04|5961.0|0|773.0|0|11.479061479061478|0|6734.0|0
0|2020-10-05|5961.0|0|773.0|0|11.479061479061478|0|6734.0|0
0|2020-10-06|5961.0|0|773.0|0|11.479061479061478|0|6734.0|0
0|2020-10-07|5961.0|0|773.0|0|11.479061479061478|0|6734.0|0
0|2020-10-08|5961.0|0|773.0|0|11.479061479061478|0|6734.0|0
0|2020-10-09|5961.0|0|773.0|0|11.479061479061478|0|6734.0|0
0|2020-10-10|5961.0|0|773.0|0|11.479061479061478|0|6734.0|0
0|2020-10-11|5961.0|0|773.0|0|11.479061479061478|0|6734.0|0
0|2020-10-12|5961.0|0|773.0|0|11.479061479061478|0|6734.0|0
0|2020-10-13|5961.0|0|773.0|0|11.479061479061478|0|6734.0|0
0|2020-10-14|5961.0|0|773.0|0|11.479061479061478|0|6734.0|0
0|2020-10-15|5961.0|0|773.0|0|11.479061479061478|0|6734.0|0
0|2020-10-16|5961.0|0|773.0|0|11.479061479061478|0|6734.0|0
0|2020-10-17|5961.0|0|773.0|0|11.479061479061478|0|6734.0|0
0|2020-10-18|5961.0|0|773.0|0|11.479061479061478|0|6734.0|0
0|2020-10-19|5961.0|0|773.0|0|11.479061479061478|0|6734.0|0
0|2020-10-20|5961.0|0|773.0|0|11.479061479061478|0|6734.0|0
0|2020-10-21|5961.0|0|773.0|0|11.479061479061478|0|6734.0|0
0|2020-10-22|5961.0|0|773.0|0|11.479061479061478|0|6734.0|0
0|2020-10-23|5961.0|0|773.0|0|11.479061479061478|0|6734.0|0
0|2020-10-24|5961.0|0|773.0|0|11.479061479061478|0|6734.0|0
0|2020-10-25|5961.0|0|773.0|0|11.479061479061478|0|6734.0|0
0|2020-10-26|5961.0|0|773.0|0|11.479061479061478|0|6734.0|0
0|2020-10-27|5961.0|0|773.0|0|11.479061479061478|0|6734.0|0
0|2020-10-28|5961.0|0|773.0|0|11.479061479061478|0|6734.0|0
0|2020-10-29|5961.0|0|773.0|0|11.479061479061478|0|6734.0|0
0|2020-10-30|5961.0|0|773.0|0|11.479061479061478|0|6734.0|0
0|2020-10-31|5961.0|0|773.0|0|11.479061479061478|0|6734.0|0
0|2020-11-01|5903.0|0|774.0|0|11.592032349857721|0|6677.0|0
0|2020-11-02|5903.0|0|774.0|0|11.592032349857721|0|6677.0|0
0|2020-11-03|5903.0|0|774.0|0|11.592032349857721|0|6677.0|0
0|2020-11-04|5903.0|0|774.0|0|11.592032349857721|0|6677.0|0
0|2020-11-05|5903.0|0|774.0|0|11.592032349857721|0|6677.0|0
0|2020-11-06|5903.0|0|774.0|0|11.592032349857721|0|6677.0|0
0|2020-11-07|5903.0|0|774.0|0|11.592032349857721|0|6677.0|0
0|2020-11-08|5903.0|0|774.0|0|11.592032349857721|0|6677.0|0
0|2020-11-09|5903.0|0|774.0|0|11.592032349857721|0|6677.0|0
0|2020-11-10|5903.0|0|774.0|0|11.592032349857721|0|6677.0|0
0|2020-11-11|5903.0|0|774.0|0|11.592032349857721|0|6677.0|0
0|2020-11-12|5903.0|0|774.0|0|11.592032349857721|0|6677.0|0
0|2020-11-13|5903.0|0|774.0|0|11.592032349857721|0|6677.0|0
0|2020-11-14|5903.0|0|774.0|0|11.592032349857721|0|6677.0|0
0|2020-11-15|5903.0|0|774.0|0|11.592032349857721|0|6677.0|0
0|2020-11-16|5903.0|0|774.0|0|11.592032349857721|0|6677.0|0
0|2020-11-17|5903.0|0|774.0|0|11.592032349857721|0|6677.0|0
0|2020-11-18|5903.0|0|774.0|0|11.592032349857721|0|6677.0|0
0|2020-11-19|5903.0|0|774.0|0|11.592032349857721|0|6677.0|0
0|2020-11-20|5903.0|0|774.0|0|11.592032349857721|0|6677.0|0
0|2020-11-21|5903.0|0|774.0|0|11.592032349857721|0|6677.0|0
0|2020-11-22|5903.0|0|774.0|0|11.592032349857721|0|6677.0|0
0|2020-11-23|5903.0|0|774.0|0|11.592032349857721|0|6677.0|0
0|2020-11-24|5903.0|0|774.0|0|11.592032349857721|0|6677.0|0
0|2020-11-25|5903.0|0|774.0|0|11.592032349857721|0|6677.0|0
0|2020-11-26|5903.0|0|774.0|0|11.592032349857721|0|6677.0|0
0|2020-11-27|5903.0|0|774.0|0|11.592032349857721|0|6677.0|0
0|2020-11-28|5903.0|0|774.0|0|11.592032349857721|0|6677.0|0
0|2020-11-29|5903.0|0|774.0|0|11.592032349857721|0|6677.0|0
0|2020-11-30|5903.0|0|774.0|0|11.592032349857721|0|6677.0|0
0|2020-12-01|5854.0|0|801.0|0|12.036063110443276|0|6655.0|0
0|2020-12-02|5854.0|0|801.0|0|12.036063110443276|0|6655.0|0
0|2020-12-03|5854.0|0|801.0|0|12.036063110443276|0|6655.0|0
0|2020-12-04|5854.0|0|801.0|0|12.036063110443276|0|6655.0|0
0|2020-12-05|5854.0|0|801.0|0|12.036063110443276|0|6655.0|0
0|2020-12-06|5854.0|0|801.0|0|12.036063110443276|0|6655.0|0
0|2020-12-07|5854.0|0|801.0|0|12.036063110443276|0|6655.0|0
