|dates|Ada_Idaho_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Ada_Idaho_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Ada_Idaho_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Ada_Idaho_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Ada_Idaho_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Ada_Idaho_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Ada_Idaho_UnitedStates.TotalPopulation.data|Ada_Idaho_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|481587.0|0
