|dates|Broome_NewYork_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Broome_NewYork_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Broome_NewYork_UnitedStates.NYT_ConfirmedDeaths.data|Broome_NewYork_UnitedStates.NYT_ConfirmedDeaths.missing|Broome_NewYork_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Broome_NewYork_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Broome_NewYork_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Broome_NewYork_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
