|dates|Lamb_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Lamb_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Lamb_Texas_UnitedStates.NYT_ConfirmedDeaths.data|Lamb_Texas_UnitedStates.NYT_ConfirmedDeaths.missing|Lamb_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Lamb_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Lamb_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Lamb_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
