|dates|Duchesne_Utah_UnitedStates.BLS_EmployedPopulation.data|Duchesne_Utah_UnitedStates.BLS_EmployedPopulation.missing|Duchesne_Utah_UnitedStates.BLS_UnemployedPopulation.data|Duchesne_Utah_UnitedStates.BLS_UnemployedPopulation.missing|Duchesne_Utah_UnitedStates.BLS_UnemploymentRate.data|Duchesne_Utah_UnitedStates.BLS_UnemploymentRate.missing|Duchesne_Utah_UnitedStates.BLS_LaborForcePopulation.data|Duchesne_Utah_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-06-03|7309.0|0|795.0|0|9.809970384995065|0|8104.0|0
0|2020-06-04|7309.0|0|795.0|0|9.809970384995065|0|8104.0|0
0|2020-06-05|7309.0|0|795.0|0|9.809970384995065|0|8104.0|0
0|2020-06-06|7309.0|0|795.0|0|9.809970384995065|0|8104.0|0
0|2020-06-07|7309.0|0|795.0|0|9.809970384995065|0|8104.0|0
0|2020-06-08|7309.0|0|795.0|0|9.809970384995065|0|8104.0|0
0|2020-06-09|7309.0|0|795.0|0|9.809970384995065|0|8104.0|0
0|2020-06-10|7309.0|0|795.0|0|9.809970384995065|0|8104.0|0
0|2020-06-11|7309.0|0|795.0|0|9.809970384995065|0|8104.0|0
0|2020-06-12|7309.0|0|795.0|0|9.809970384995065|0|8104.0|0
0|2020-06-13|7309.0|0|795.0|0|9.809970384995065|0|8104.0|0
0|2020-06-14|7309.0|0|795.0|0|9.809970384995065|0|8104.0|0
0|2020-06-15|7309.0|0|795.0|0|9.809970384995065|0|8104.0|0
0|2020-06-16|7309.0|0|795.0|0|9.809970384995065|0|8104.0|0
0|2020-06-17|7309.0|0|795.0|0|9.809970384995065|0|8104.0|0
0|2020-06-18|7309.0|0|795.0|0|9.809970384995065|0|8104.0|0
0|2020-06-19|7309.0|0|795.0|0|9.809970384995065|0|8104.0|0
0|2020-06-20|7309.0|0|795.0|0|9.809970384995065|0|8104.0|0
0|2020-06-21|7309.0|0|795.0|0|9.809970384995065|0|8104.0|0
0|2020-06-22|7309.0|0|795.0|0|9.809970384995065|0|8104.0|0
0|2020-06-23|7309.0|0|795.0|0|9.809970384995065|0|8104.0|0
0|2020-06-24|7309.0|0|795.0|0|9.809970384995065|0|8104.0|0
0|2020-06-25|7309.0|0|795.0|0|9.809970384995065|0|8104.0|0
0|2020-06-26|7309.0|0|795.0|0|9.809970384995065|0|8104.0|0
0|2020-06-27|7309.0|0|795.0|0|9.809970384995065|0|8104.0|0
0|2020-06-28|7309.0|0|795.0|0|9.809970384995065|0|8104.0|0
0|2020-06-29|7309.0|0|795.0|0|9.809970384995065|0|8104.0|0
0|2020-06-30|7309.0|0|795.0|0|9.809970384995065|0|8104.0|0
0|2020-07-01|7139.0|0|802.0|0|10.099483692230198|0|7941.0|0
0|2020-07-02|7139.0|0|802.0|0|10.099483692230198|0|7941.0|0
0|2020-07-03|7139.0|0|802.0|0|10.099483692230198|0|7941.0|0
0|2020-07-04|7139.0|0|802.0|0|10.099483692230198|0|7941.0|0
0|2020-07-05|7139.0|0|802.0|0|10.099483692230198|0|7941.0|0
0|2020-07-06|7139.0|0|802.0|0|10.099483692230198|0|7941.0|0
0|2020-07-07|7139.0|0|802.0|0|10.099483692230198|0|7941.0|0
0|2020-07-08|7139.0|0|802.0|0|10.099483692230198|0|7941.0|0
0|2020-07-09|7139.0|0|802.0|0|10.099483692230198|0|7941.0|0
0|2020-07-10|7139.0|0|802.0|0|10.099483692230198|0|7941.0|0
0|2020-07-11|7139.0|0|802.0|0|10.099483692230198|0|7941.0|0
0|2020-07-12|7139.0|0|802.0|0|10.099483692230198|0|7941.0|0
0|2020-07-13|7139.0|0|802.0|0|10.099483692230198|0|7941.0|0
0|2020-07-14|7139.0|0|802.0|0|10.099483692230198|0|7941.0|0
0|2020-07-15|7139.0|0|802.0|0|10.099483692230198|0|7941.0|0
0|2020-07-16|7139.0|0|802.0|0|10.099483692230198|0|7941.0|0
0|2020-07-17|7139.0|0|802.0|0|10.099483692230198|0|7941.0|0
0|2020-07-18|7139.0|0|802.0|0|10.099483692230198|0|7941.0|0
0|2020-07-19|7139.0|0|802.0|0|10.099483692230198|0|7941.0|0
0|2020-07-20|7139.0|0|802.0|0|10.099483692230198|0|7941.0|0
0|2020-07-21|7139.0|0|802.0|0|10.099483692230198|0|7941.0|0
0|2020-07-22|7139.0|0|802.0|0|10.099483692230198|0|7941.0|0
0|2020-07-23|7139.0|0|802.0|0|10.099483692230198|0|7941.0|0
0|2020-07-24|7139.0|0|802.0|0|10.099483692230198|0|7941.0|0
0|2020-07-25|7139.0|0|802.0|0|10.099483692230198|0|7941.0|0
0|2020-07-26|7139.0|0|802.0|0|10.099483692230198|0|7941.0|0
0|2020-07-27|7139.0|0|802.0|0|10.099483692230198|0|7941.0|0
0|2020-07-28|7139.0|0|802.0|0|10.099483692230198|0|7941.0|0
0|2020-07-29|7139.0|0|802.0|0|10.099483692230198|0|7941.0|0
0|2020-07-30|7139.0|0|802.0|0|10.099483692230198|0|7941.0|0
0|2020-07-31|7139.0|0|802.0|0|10.099483692230198|0|7941.0|0
0|2020-08-01|7116.0|0|686.0|0|8.792617277621122|0|7802.0|0
0|2020-08-02|7116.0|0|686.0|0|8.792617277621122|0|7802.0|0
0|2020-08-03|7116.0|0|686.0|0|8.792617277621122|0|7802.0|0
0|2020-08-04|7116.0|0|686.0|0|8.792617277621122|0|7802.0|0
0|2020-08-05|7116.0|0|686.0|0|8.792617277621122|0|7802.0|0
0|2020-08-06|7116.0|0|686.0|0|8.792617277621122|0|7802.0|0
0|2020-08-07|7116.0|0|686.0|0|8.792617277621122|0|7802.0|0
0|2020-08-08|7116.0|0|686.0|0|8.792617277621122|0|7802.0|0
0|2020-08-09|7116.0|0|686.0|0|8.792617277621122|0|7802.0|0
0|2020-08-10|7116.0|0|686.0|0|8.792617277621122|0|7802.0|0
0|2020-08-11|7116.0|0|686.0|0|8.792617277621122|0|7802.0|0
0|2020-08-12|7116.0|0|686.0|0|8.792617277621122|0|7802.0|0
0|2020-08-13|7116.0|0|686.0|0|8.792617277621122|0|7802.0|0
0|2020-08-14|7116.0|0|686.0|0|8.792617277621122|0|7802.0|0
0|2020-08-15|7116.0|0|686.0|0|8.792617277621122|0|7802.0|0
0|2020-08-16|7116.0|0|686.0|0|8.792617277621122|0|7802.0|0
0|2020-08-17|7116.0|0|686.0|0|8.792617277621122|0|7802.0|0
0|2020-08-18|7116.0|0|686.0|0|8.792617277621122|0|7802.0|0
0|2020-08-19|7116.0|0|686.0|0|8.792617277621122|0|7802.0|0
0|2020-08-20|7116.0|0|686.0|0|8.792617277621122|0|7802.0|0
0|2020-08-21|7116.0|0|686.0|0|8.792617277621122|0|7802.0|0
0|2020-08-22|7116.0|0|686.0|0|8.792617277621122|0|7802.0|0
0|2020-08-23|7116.0|0|686.0|0|8.792617277621122|0|7802.0|0
0|2020-08-24|7116.0|0|686.0|0|8.792617277621122|0|7802.0|0
0|2020-08-25|7116.0|0|686.0|0|8.792617277621122|0|7802.0|0
0|2020-08-26|7116.0|0|686.0|0|8.792617277621122|0|7802.0|0
0|2020-08-27|7116.0|0|686.0|0|8.792617277621122|0|7802.0|0
0|2020-08-28|7116.0|0|686.0|0|8.792617277621122|0|7802.0|0
0|2020-08-29|7116.0|0|686.0|0|8.792617277621122|0|7802.0|0
0|2020-08-30|7116.0|0|686.0|0|8.792617277621122|0|7802.0|0
0|2020-08-31|7116.0|0|686.0|0|8.792617277621122|0|7802.0|0
0|2020-09-01|7103.0|0|607.0|0|7.872892347600518|0|7710.0|0
0|2020-09-02|7103.0|0|607.0|0|7.872892347600518|0|7710.0|0
0|2020-09-03|7103.0|0|607.0|0|7.872892347600518|0|7710.0|0
0|2020-09-04|7103.0|0|607.0|0|7.872892347600518|0|7710.0|0
0|2020-09-05|7103.0|0|607.0|0|7.872892347600518|0|7710.0|0
0|2020-09-06|7103.0|0|607.0|0|7.872892347600518|0|7710.0|0
0|2020-09-07|7103.0|0|607.0|0|7.872892347600518|0|7710.0|0
0|2020-09-08|7103.0|0|607.0|0|7.872892347600518|0|7710.0|0
0|2020-09-09|7103.0|0|607.0|0|7.872892347600518|0|7710.0|0
0|2020-09-10|7103.0|0|607.0|0|7.872892347600518|0|7710.0|0
0|2020-09-11|7103.0|0|607.0|0|7.872892347600518|0|7710.0|0
0|2020-09-12|7103.0|0|607.0|0|7.872892347600518|0|7710.0|0
0|2020-09-13|7103.0|0|607.0|0|7.872892347600518|0|7710.0|0
0|2020-09-14|7103.0|0|607.0|0|7.872892347600518|0|7710.0|0
0|2020-09-15|7103.0|0|607.0|0|7.872892347600518|0|7710.0|0
0|2020-09-16|7103.0|0|607.0|0|7.872892347600518|0|7710.0|0
0|2020-09-17|7103.0|0|607.0|0|7.872892347600518|0|7710.0|0
0|2020-09-18|7103.0|0|607.0|0|7.872892347600518|0|7710.0|0
0|2020-09-19|7103.0|0|607.0|0|7.872892347600518|0|7710.0|0
0|2020-09-20|7103.0|0|607.0|0|7.872892347600518|0|7710.0|0
0|2020-09-21|7103.0|0|607.0|0|7.872892347600518|0|7710.0|0
0|2020-09-22|7103.0|0|607.0|0|7.872892347600518|0|7710.0|0
0|2020-09-23|7103.0|0|607.0|0|7.872892347600518|0|7710.0|0
0|2020-09-24|7103.0|0|607.0|0|7.872892347600518|0|7710.0|0
0|2020-09-25|7103.0|0|607.0|0|7.872892347600518|0|7710.0|0
0|2020-09-26|7103.0|0|607.0|0|7.872892347600518|0|7710.0|0
0|2020-09-27|7103.0|0|607.0|0|7.872892347600518|0|7710.0|0
0|2020-09-28|7103.0|0|607.0|0|7.872892347600518|0|7710.0|0
0|2020-09-29|7103.0|0|607.0|0|7.872892347600518|0|7710.0|0
0|2020-09-30|7103.0|0|607.0|0|7.872892347600518|0|7710.0|0
0|2020-10-01|7101.0|0|524.0|0|6.872131147540983|0|7625.0|0
0|2020-10-02|7101.0|0|524.0|0|6.872131147540983|0|7625.0|0
0|2020-10-03|7101.0|0|524.0|0|6.872131147540983|0|7625.0|0
0|2020-10-04|7101.0|0|524.0|0|6.872131147540983|0|7625.0|0
0|2020-10-05|7101.0|0|524.0|0|6.872131147540983|0|7625.0|0
0|2020-10-06|7101.0|0|524.0|0|6.872131147540983|0|7625.0|0
0|2020-10-07|7101.0|0|524.0|0|6.872131147540983|0|7625.0|0
0|2020-10-08|7101.0|0|524.0|0|6.872131147540983|0|7625.0|0
0|2020-10-09|7101.0|0|524.0|0|6.872131147540983|0|7625.0|0
0|2020-10-10|7101.0|0|524.0|0|6.872131147540983|0|7625.0|0
0|2020-10-11|7101.0|0|524.0|0|6.872131147540983|0|7625.0|0
0|2020-10-12|7101.0|0|524.0|0|6.872131147540983|0|7625.0|0
0|2020-10-13|7101.0|0|524.0|0|6.872131147540983|0|7625.0|0
0|2020-10-14|7101.0|0|524.0|0|6.872131147540983|0|7625.0|0
0|2020-10-15|7101.0|0|524.0|0|6.872131147540983|0|7625.0|0
0|2020-10-16|7101.0|0|524.0|0|6.872131147540983|0|7625.0|0
0|2020-10-17|7101.0|0|524.0|0|6.872131147540983|0|7625.0|0
0|2020-10-18|7101.0|0|524.0|0|6.872131147540983|0|7625.0|0
0|2020-10-19|7101.0|0|524.0|0|6.872131147540983|0|7625.0|0
0|2020-10-20|7101.0|0|524.0|0|6.872131147540983|0|7625.0|0
0|2020-10-21|7101.0|0|524.0|0|6.872131147540983|0|7625.0|0
0|2020-10-22|7101.0|0|524.0|0|6.872131147540983|0|7625.0|0
0|2020-10-23|7101.0|0|524.0|0|6.872131147540983|0|7625.0|0
0|2020-10-24|7101.0|0|524.0|0|6.872131147540983|0|7625.0|0
0|2020-10-25|7101.0|0|524.0|0|6.872131147540983|0|7625.0|0
0|2020-10-26|7101.0|0|524.0|0|6.872131147540983|0|7625.0|0
0|2020-10-27|7101.0|0|524.0|0|6.872131147540983|0|7625.0|0
0|2020-10-28|7101.0|0|524.0|0|6.872131147540983|0|7625.0|0
0|2020-10-29|7101.0|0|524.0|0|6.872131147540983|0|7625.0|0
0|2020-10-30|7101.0|0|524.0|0|6.872131147540983|0|7625.0|0
0|2020-10-31|7101.0|0|524.0|0|6.872131147540983|0|7625.0|0
0|2020-11-01|7114.0|0|480.0|0|6.3207795628127466|0|7594.0|0
0|2020-11-02|7114.0|0|480.0|0|6.3207795628127466|0|7594.0|0
0|2020-11-03|7114.0|0|480.0|0|6.3207795628127466|0|7594.0|0
0|2020-11-04|7114.0|0|480.0|0|6.3207795628127466|0|7594.0|0
0|2020-11-05|7114.0|0|480.0|0|6.3207795628127466|0|7594.0|0
0|2020-11-06|7114.0|0|480.0|0|6.3207795628127466|0|7594.0|0
0|2020-11-07|7114.0|0|480.0|0|6.3207795628127466|0|7594.0|0
0|2020-11-08|7114.0|0|480.0|0|6.3207795628127466|0|7594.0|0
0|2020-11-09|7114.0|0|480.0|0|6.3207795628127466|0|7594.0|0
0|2020-11-10|7114.0|0|480.0|0|6.3207795628127466|0|7594.0|0
0|2020-11-11|7114.0|0|480.0|0|6.3207795628127466|0|7594.0|0
0|2020-11-12|7114.0|0|480.0|0|6.3207795628127466|0|7594.0|0
0|2020-11-13|7114.0|0|480.0|0|6.3207795628127466|0|7594.0|0
0|2020-11-14|7114.0|0|480.0|0|6.3207795628127466|0|7594.0|0
0|2020-11-15|7114.0|0|480.0|0|6.3207795628127466|0|7594.0|0
0|2020-11-16|7114.0|0|480.0|0|6.3207795628127466|0|7594.0|0
0|2020-11-17|7114.0|0|480.0|0|6.3207795628127466|0|7594.0|0
0|2020-11-18|7114.0|0|480.0|0|6.3207795628127466|0|7594.0|0
0|2020-11-19|7114.0|0|480.0|0|6.3207795628127466|0|7594.0|0
0|2020-11-20|7114.0|0|480.0|0|6.3207795628127466|0|7594.0|0
0|2020-11-21|7114.0|0|480.0|0|6.3207795628127466|0|7594.0|0
0|2020-11-22|7114.0|0|480.0|0|6.3207795628127466|0|7594.0|0
0|2020-11-23|7114.0|0|480.0|0|6.3207795628127466|0|7594.0|0
0|2020-11-24|7114.0|0|480.0|0|6.3207795628127466|0|7594.0|0
0|2020-11-25|7114.0|0|480.0|0|6.3207795628127466|0|7594.0|0
0|2020-11-26|7114.0|0|480.0|0|6.3207795628127466|0|7594.0|0
0|2020-11-27|7114.0|0|480.0|0|6.3207795628127466|0|7594.0|0
0|2020-11-28|7114.0|0|480.0|0|6.3207795628127466|0|7594.0|0
0|2020-11-29|7114.0|0|480.0|0|6.3207795628127466|0|7594.0|0
0|2020-11-30|7114.0|0|480.0|0|6.3207795628127466|0|7594.0|0
0|2020-12-01|6944.0|0|436.0|0|5.907859078590786|0|7380.0|0
0|2020-12-02|6944.0|0|436.0|0|5.907859078590786|0|7380.0|0
0|2020-12-03|6944.0|0|436.0|0|5.907859078590786|0|7380.0|0
0|2020-12-04|6944.0|0|436.0|0|5.907859078590786|0|7380.0|0
0|2020-12-05|6944.0|0|436.0|0|5.907859078590786|0|7380.0|0
0|2020-12-06|6944.0|0|436.0|0|5.907859078590786|0|7380.0|0
0|2020-12-07|6944.0|0|436.0|0|5.907859078590786|0|7380.0|0
0|2020-12-08|6944.0|0|436.0|0|5.907859078590786|0|7380.0|0
0|2020-12-09|6944.0|0|436.0|0|5.907859078590786|0|7380.0|0
0|2020-12-10|6944.0|0|436.0|0|5.907859078590786|0|7380.0|0
0|2020-12-11|6944.0|0|436.0|0|5.907859078590786|0|7380.0|0
