|dates|Lake_Colorado_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Lake_Colorado_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Lake_Colorado_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Lake_Colorado_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Lake_Colorado_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Lake_Colorado_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Lake_Colorado_UnitedStates.TotalPopulation.data|Lake_Colorado_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|8127.0|0
