|dates|Wexford_Michigan_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Wexford_Michigan_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Wexford_Michigan_UnitedStates.NYT_ConfirmedDeaths.data|Wexford_Michigan_UnitedStates.NYT_ConfirmedDeaths.missing|Wexford_Michigan_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Wexford_Michigan_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Wexford_Michigan_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Wexford_Michigan_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
