|dates|Watonwan_Minnesota_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Watonwan_Minnesota_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Watonwan_Minnesota_UnitedStates.NYT_ConfirmedDeaths.data|Watonwan_Minnesota_UnitedStates.NYT_ConfirmedDeaths.missing|Watonwan_Minnesota_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Watonwan_Minnesota_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Watonwan_Minnesota_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Watonwan_Minnesota_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
