|dates|Madera_California_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Madera_California_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Madera_California_UnitedStates.NYT_ConfirmedDeaths.data|Madera_California_UnitedStates.NYT_ConfirmedDeaths.missing|Madera_California_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Madera_California_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Madera_California_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Madera_California_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
