|dates|Phelps_Missouri_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Phelps_Missouri_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Phelps_Missouri_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Phelps_Missouri_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Phelps_Missouri_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Phelps_Missouri_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Phelps_Missouri_UnitedStates.TotalPopulation.data|Phelps_Missouri_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|44573.0|0
