|dates|Daggett_Utah_UnitedStates.BLS_EmployedPopulation.data|Daggett_Utah_UnitedStates.BLS_EmployedPopulation.missing|Daggett_Utah_UnitedStates.BLS_UnemployedPopulation.data|Daggett_Utah_UnitedStates.BLS_UnemployedPopulation.missing|Daggett_Utah_UnitedStates.BLS_UnemploymentRate.data|Daggett_Utah_UnitedStates.BLS_UnemploymentRate.missing|Daggett_Utah_UnitedStates.BLS_LaborForcePopulation.data|Daggett_Utah_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-03-17|336.5|0|19.0|0|5.344585091420535|0|355.5|0
0|2020-03-18|336.5|0|19.0|0|5.344585091420535|0|355.5|0
0|2020-03-19|336.5|0|19.0|0|5.344585091420535|0|355.5|0
0|2020-03-20|336.5|0|19.0|0|5.344585091420535|0|355.5|0
0|2020-03-21|336.5|0|19.0|0|5.344585091420535|0|355.5|0
0|2020-03-22|336.5|0|19.0|0|5.344585091420535|0|355.5|0
0|2020-03-23|336.5|0|19.0|0|5.344585091420535|0|355.5|0
0|2020-03-24|336.5|0|19.0|0|5.344585091420535|0|355.5|0
0|2020-03-25|336.5|0|19.0|0|5.344585091420535|0|355.5|0
0|2020-03-26|336.5|0|19.0|0|5.344585091420535|0|355.5|0
0|2020-03-27|336.5|0|19.0|0|5.344585091420535|0|355.5|0
0|2020-03-28|336.5|0|19.0|0|5.344585091420535|0|355.5|0
0|2020-03-29|336.5|0|19.0|0|5.344585091420535|0|355.5|0
0|2020-03-30|336.5|0|19.0|0|5.344585091420535|0|355.5|0
0|2020-03-31|336.5|0|19.0|0|5.344585091420535|0|355.5|0
0|2020-04-01|348.0|0|33.5|0|8.781127129750983|0|381.5|0
0|2020-04-02|348.0|0|33.5|0|8.781127129750983|0|381.5|0
0|2020-04-03|348.0|0|33.5|0|8.781127129750983|0|381.5|0
0|2020-04-04|348.0|0|33.5|0|8.781127129750983|0|381.5|0
0|2020-04-05|348.0|0|33.5|0|8.781127129750983|0|381.5|0
0|2020-04-06|348.0|0|33.5|0|8.781127129750983|0|381.5|0
0|2020-04-07|348.0|0|33.5|0|8.781127129750983|0|381.5|0
0|2020-04-08|348.0|0|33.5|0|8.781127129750983|0|381.5|0
0|2020-04-09|348.0|0|33.5|0|8.781127129750983|0|381.5|0
0|2020-04-10|348.0|0|33.5|0|8.781127129750983|0|381.5|0
0|2020-04-11|348.0|0|33.5|0|8.781127129750983|0|381.5|0
0|2020-04-12|348.0|0|33.5|0|8.781127129750983|0|381.5|0
0|2020-04-13|348.0|0|33.5|0|8.781127129750983|0|381.5|0
0|2020-04-14|348.0|0|33.5|0|8.781127129750983|0|381.5|0
0|2020-04-15|348.0|0|33.5|0|8.781127129750983|0|381.5|0
0|2020-04-16|348.0|0|33.5|0|8.781127129750983|0|381.5|0
0|2020-04-17|348.0|0|33.5|0|8.781127129750983|0|381.5|0
0|2020-04-18|348.0|0|33.5|0|8.781127129750983|0|381.5|0
0|2020-04-19|348.0|0|33.5|0|8.781127129750983|0|381.5|0
0|2020-04-20|348.0|0|33.5|0|8.781127129750983|0|381.5|0
0|2020-04-21|348.0|0|33.5|0|8.781127129750983|0|381.5|0
0|2020-04-22|348.0|0|33.5|0|8.781127129750983|0|381.5|0
0|2020-04-23|348.0|0|33.5|0|8.781127129750983|0|381.5|0
0|2020-04-24|348.0|0|33.5|0|8.781127129750983|0|381.5|0
0|2020-04-25|348.0|0|33.5|0|8.781127129750983|0|381.5|0
0|2020-04-26|348.0|0|33.5|0|8.781127129750983|0|381.5|0
0|2020-04-27|348.0|0|33.5|0|8.781127129750983|0|381.5|0
0|2020-04-28|348.0|0|33.5|0|8.781127129750983|0|381.5|0
0|2020-04-29|348.0|0|33.5|0|8.781127129750983|0|381.5|0
0|2020-04-30|348.0|0|33.5|0|8.781127129750983|0|381.5|0
0|2020-05-01|379.0|0|17.0|0|4.292929292929293|0|396.0|0
0|2020-05-02|379.0|0|17.0|0|4.292929292929293|0|396.0|0
0|2020-05-03|379.0|0|17.0|0|4.292929292929293|0|396.0|0
0|2020-05-04|379.0|0|17.0|0|4.292929292929293|0|396.0|0
0|2020-05-05|379.0|0|17.0|0|4.292929292929293|0|396.0|0
0|2020-05-06|379.0|0|17.0|0|4.292929292929293|0|396.0|0
0|2020-05-07|379.0|0|17.0|0|4.292929292929293|0|396.0|0
0|2020-05-08|379.0|0|17.0|0|4.292929292929293|0|396.0|0
0|2020-05-09|379.0|0|17.0|0|4.292929292929293|0|396.0|0
0|2020-05-10|379.0|0|17.0|0|4.292929292929293|0|396.0|0
0|2020-05-11|379.0|0|17.0|0|4.292929292929293|0|396.0|0
0|2020-05-12|379.0|0|17.0|0|4.292929292929293|0|396.0|0
0|2020-05-13|379.0|0|17.0|0|4.292929292929293|0|396.0|0
0|2020-05-14|379.0|0|17.0|0|4.292929292929293|0|396.0|0
0|2020-05-15|379.0|0|17.0|0|4.292929292929293|0|396.0|0
0|2020-05-16|379.0|0|17.0|0|4.292929292929293|0|396.0|0
0|2020-05-17|379.0|0|17.0|0|4.292929292929293|0|396.0|0
0|2020-05-18|379.0|0|17.0|0|4.292929292929293|0|396.0|0
0|2020-05-19|379.0|0|17.0|0|4.292929292929293|0|396.0|0
0|2020-05-20|379.0|0|17.0|0|4.292929292929293|0|396.0|0
0|2020-05-21|379.0|0|17.0|0|4.292929292929293|0|396.0|0
0|2020-05-22|379.0|0|17.0|0|4.292929292929293|0|396.0|0
0|2020-05-23|379.0|0|17.0|0|4.292929292929293|0|396.0|0
0|2020-05-24|379.0|0|17.0|0|4.292929292929293|0|396.0|0
0|2020-05-25|379.0|0|17.0|0|4.292929292929293|0|396.0|0
0|2020-05-26|379.0|0|17.0|0|4.292929292929293|0|396.0|0
0|2020-05-27|379.0|0|17.0|0|4.292929292929293|0|396.0|0
0|2020-05-28|379.0|0|17.0|0|4.292929292929293|0|396.0|0
0|2020-05-29|379.0|0|17.0|0|4.292929292929293|0|396.0|0
0|2020-05-30|379.0|0|17.0|0|4.292929292929293|0|396.0|0
0|2020-05-31|379.0|0|17.0|0|4.292929292929293|0|396.0|0
0|2020-06-01|462.0|0|20.0|0|4.149377593360996|0|482.0|0
0|2020-06-02|462.0|0|20.0|0|4.149377593360996|0|482.0|0
0|2020-06-03|462.0|0|20.0|0|4.149377593360996|0|482.0|0
0|2020-06-04|462.0|0|20.0|0|4.149377593360996|0|482.0|0
0|2020-06-05|462.0|0|20.0|0|4.149377593360996|0|482.0|0
0|2020-06-06|462.0|0|20.0|0|4.149377593360996|0|482.0|0
0|2020-06-07|462.0|0|20.0|0|4.149377593360996|0|482.0|0
0|2020-06-08|462.0|0|20.0|0|4.149377593360996|0|482.0|0
0|2020-06-09|462.0|0|20.0|0|4.149377593360996|0|482.0|0
0|2020-06-10|462.0|0|20.0|0|4.149377593360996|0|482.0|0
0|2020-06-11|462.0|0|20.0|0|4.149377593360996|0|482.0|0
0|2020-06-12|462.0|0|20.0|0|4.149377593360996|0|482.0|0
0|2020-06-13|462.0|0|20.0|0|4.149377593360996|0|482.0|0
0|2020-06-14|462.0|0|20.0|0|4.149377593360996|0|482.0|0
0|2020-06-15|462.0|0|20.0|0|4.149377593360996|0|482.0|0
0|2020-06-16|462.0|0|20.0|0|4.149377593360996|0|482.0|0
0|2020-06-17|462.0|0|20.0|0|4.149377593360996|0|482.0|0
0|2020-06-18|462.0|0|20.0|0|4.149377593360996|0|482.0|0
0|2020-06-19|462.0|0|20.0|0|4.149377593360996|0|482.0|0
0|2020-06-20|462.0|0|20.0|0|4.149377593360996|0|482.0|0
0|2020-06-21|462.0|0|20.0|0|4.149377593360996|0|482.0|0
0|2020-06-22|462.0|0|20.0|0|4.149377593360996|0|482.0|0
0|2020-06-23|462.0|0|20.0|0|4.149377593360996|0|482.0|0
0|2020-06-24|462.0|0|20.0|0|4.149377593360996|0|482.0|0
0|2020-06-25|462.0|0|20.0|0|4.149377593360996|0|482.0|0
0|2020-06-26|462.0|0|20.0|0|4.149377593360996|0|482.0|0
0|2020-06-27|462.0|0|20.0|0|4.149377593360996|0|482.0|0
0|2020-06-28|462.0|0|20.0|0|4.149377593360996|0|482.0|0
0|2020-06-29|462.0|0|20.0|0|4.149377593360996|0|482.0|0
0|2020-06-30|462.0|0|20.0|0|4.149377593360996|0|482.0|0
0|2020-07-01|455.0|0|13.0|0|2.7777777777777777|0|468.0|0
0|2020-07-02|455.0|0|13.0|0|2.7777777777777777|0|468.0|0
0|2020-07-03|455.0|0|13.0|0|2.7777777777777777|0|468.0|0
0|2020-07-04|455.0|0|13.0|0|2.7777777777777777|0|468.0|0
0|2020-07-05|455.0|0|13.0|0|2.7777777777777777|0|468.0|0
0|2020-07-06|455.0|0|13.0|0|2.7777777777777777|0|468.0|0
0|2020-07-07|455.0|0|13.0|0|2.7777777777777777|0|468.0|0
0|2020-07-08|455.0|0|13.0|0|2.7777777777777777|0|468.0|0
0|2020-07-09|455.0|0|13.0|0|2.7777777777777777|0|468.0|0
0|2020-07-10|455.0|0|13.0|0|2.7777777777777777|0|468.0|0
0|2020-07-11|455.0|0|13.0|0|2.7777777777777777|0|468.0|0
0|2020-07-12|455.0|0|13.0|0|2.7777777777777777|0|468.0|0
0|2020-07-13|455.0|0|13.0|0|2.7777777777777777|0|468.0|0
0|2020-07-14|455.0|0|13.0|0|2.7777777777777777|0|468.0|0
0|2020-07-15|455.0|0|13.0|0|2.7777777777777777|0|468.0|0
0|2020-07-16|455.0|0|13.0|0|2.7777777777777777|0|468.0|0
0|2020-07-17|455.0|0|13.0|0|2.7777777777777777|0|468.0|0
0|2020-07-18|455.0|0|13.0|0|2.7777777777777777|0|468.0|0
0|2020-07-19|455.0|0|13.0|0|2.7777777777777777|0|468.0|0
0|2020-07-20|455.0|0|13.0|0|2.7777777777777777|0|468.0|0
0|2020-07-21|455.0|0|13.0|0|2.7777777777777777|0|468.0|0
0|2020-07-22|455.0|0|13.0|0|2.7777777777777777|0|468.0|0
0|2020-07-23|455.0|0|13.0|0|2.7777777777777777|0|468.0|0
0|2020-07-24|455.0|0|13.0|0|2.7777777777777777|0|468.0|0
0|2020-07-25|455.0|0|13.0|0|2.7777777777777777|0|468.0|0
0|2020-07-26|455.0|0|13.0|0|2.7777777777777777|0|468.0|0
0|2020-07-27|455.0|0|13.0|0|2.7777777777777777|0|468.0|0
0|2020-07-28|455.0|0|13.0|0|2.7777777777777777|0|468.0|0
0|2020-07-29|455.0|0|13.0|0|2.7777777777777777|0|468.0|0
0|2020-07-30|455.0|0|13.0|0|2.7777777777777777|0|468.0|0
0|2020-07-31|455.0|0|13.0|0|2.7777777777777777|0|468.0|0
0|2020-08-01|445.0|0|13.0|0|2.8384279475982535|0|458.0|0
0|2020-08-02|445.0|0|13.0|0|2.8384279475982535|0|458.0|0
0|2020-08-03|445.0|0|13.0|0|2.8384279475982535|0|458.0|0
0|2020-08-04|445.0|0|13.0|0|2.8384279475982535|0|458.0|0
0|2020-08-05|445.0|0|13.0|0|2.8384279475982535|0|458.0|0
0|2020-08-06|445.0|0|13.0|0|2.8384279475982535|0|458.0|0
0|2020-08-07|445.0|0|13.0|0|2.8384279475982535|0|458.0|0
0|2020-08-08|445.0|0|13.0|0|2.8384279475982535|0|458.0|0
0|2020-08-09|445.0|0|13.0|0|2.8384279475982535|0|458.0|0
0|2020-08-10|445.0|0|13.0|0|2.8384279475982535|0|458.0|0
0|2020-08-11|445.0|0|13.0|0|2.8384279475982535|0|458.0|0
0|2020-08-12|445.0|0|13.0|0|2.8384279475982535|0|458.0|0
0|2020-08-13|445.0|0|13.0|0|2.8384279475982535|0|458.0|0
0|2020-08-14|445.0|0|13.0|0|2.8384279475982535|0|458.0|0
0|2020-08-15|445.0|0|13.0|0|2.8384279475982535|0|458.0|0
0|2020-08-16|445.0|0|13.0|0|2.8384279475982535|0|458.0|0
0|2020-08-17|445.0|0|13.0|0|2.8384279475982535|0|458.0|0
0|2020-08-18|445.0|0|13.0|0|2.8384279475982535|0|458.0|0
0|2020-08-19|445.0|0|13.0|0|2.8384279475982535|0|458.0|0
0|2020-08-20|445.0|0|13.0|0|2.8384279475982535|0|458.0|0
0|2020-08-21|445.0|0|13.0|0|2.8384279475982535|0|458.0|0
0|2020-08-22|445.0|0|13.0|0|2.8384279475982535|0|458.0|0
0|2020-08-23|445.0|0|13.0|0|2.8384279475982535|0|458.0|0
0|2020-08-24|445.0|0|13.0|0|2.8384279475982535|0|458.0|0
0|2020-08-25|445.0|0|13.0|0|2.8384279475982535|0|458.0|0
0|2020-08-26|445.0|0|13.0|0|2.8384279475982535|0|458.0|0
0|2020-08-27|445.0|0|13.0|0|2.8384279475982535|0|458.0|0
0|2020-08-28|445.0|0|13.0|0|2.8384279475982535|0|458.0|0
0|2020-08-29|445.0|0|13.0|0|2.8384279475982535|0|458.0|0
0|2020-08-30|445.0|0|13.0|0|2.8384279475982535|0|458.0|0
0|2020-08-31|445.0|0|13.0|0|2.8384279475982535|0|458.0|0
0|2020-09-01|427.0|0|13.0|0|2.9545454545454546|0|440.0|0
0|2020-09-02|427.0|0|13.0|0|2.9545454545454546|0|440.0|0
0|2020-09-03|427.0|0|13.0|0|2.9545454545454546|0|440.0|0
0|2020-09-04|427.0|0|13.0|0|2.9545454545454546|0|440.0|0
0|2020-09-05|427.0|0|13.0|0|2.9545454545454546|0|440.0|0
0|2020-09-06|427.0|0|13.0|0|2.9545454545454546|0|440.0|0
0|2020-09-07|427.0|0|13.0|0|2.9545454545454546|0|440.0|0
0|2020-09-08|427.0|0|13.0|0|2.9545454545454546|0|440.0|0
0|2020-09-09|427.0|0|13.0|0|2.9545454545454546|0|440.0|0
0|2020-09-10|427.0|0|13.0|0|2.9545454545454546|0|440.0|0
0|2020-09-11|427.0|0|13.0|0|2.9545454545454546|0|440.0|0
0|2020-09-12|427.0|0|13.0|0|2.9545454545454546|0|440.0|0
0|2020-09-13|427.0|0|13.0|0|2.9545454545454546|0|440.0|0
0|2020-09-14|427.0|0|13.0|0|2.9545454545454546|0|440.0|0
0|2020-09-15|427.0|0|13.0|0|2.9545454545454546|0|440.0|0
0|2020-09-16|427.0|0|13.0|0|2.9545454545454546|0|440.0|0
0|2020-09-17|427.0|0|13.0|0|2.9545454545454546|0|440.0|0
0|2020-09-18|427.0|0|13.0|0|2.9545454545454546|0|440.0|0
0|2020-09-19|427.0|0|13.0|0|2.9545454545454546|0|440.0|0
0|2020-09-20|427.0|0|13.0|0|2.9545454545454546|0|440.0|0
0|2020-09-21|427.0|0|13.0|0|2.9545454545454546|0|440.0|0
0|2020-09-22|427.0|0|13.0|0|2.9545454545454546|0|440.0|0
0|2020-09-23|427.0|0|13.0|0|2.9545454545454546|0|440.0|0
0|2020-09-24|427.0|0|13.0|0|2.9545454545454546|0|440.0|0
0|2020-09-25|427.0|0|13.0|0|2.9545454545454546|0|440.0|0
0|2020-09-26|427.0|0|13.0|0|2.9545454545454546|0|440.0|0
0|2020-09-27|427.0|0|13.0|0|2.9545454545454546|0|440.0|0
0|2020-09-28|427.0|0|13.0|0|2.9545454545454546|0|440.0|0
0|2020-09-29|427.0|0|13.0|0|2.9545454545454546|0|440.0|0
0|2020-09-30|427.0|0|13.0|0|2.9545454545454546|0|440.0|0
0|2020-10-01|397.0|0|13.0|0|3.1707317073170733|0|410.0|0
0|2020-10-02|397.0|0|13.0|0|3.1707317073170733|0|410.0|0
0|2020-10-03|397.0|0|13.0|0|3.1707317073170733|0|410.0|0
0|2020-10-04|397.0|0|13.0|0|3.1707317073170733|0|410.0|0
0|2020-10-05|397.0|0|13.0|0|3.1707317073170733|0|410.0|0
0|2020-10-06|397.0|0|13.0|0|3.1707317073170733|0|410.0|0
0|2020-10-07|397.0|0|13.0|0|3.1707317073170733|0|410.0|0
0|2020-10-08|397.0|0|13.0|0|3.1707317073170733|0|410.0|0
0|2020-10-09|397.0|0|13.0|0|3.1707317073170733|0|410.0|0
0|2020-10-10|397.0|0|13.0|0|3.1707317073170733|0|410.0|0
0|2020-10-11|397.0|0|13.0|0|3.1707317073170733|0|410.0|0
0|2020-10-12|397.0|0|13.0|0|3.1707317073170733|0|410.0|0
0|2020-10-13|397.0|0|13.0|0|3.1707317073170733|0|410.0|0
0|2020-10-14|397.0|0|13.0|0|3.1707317073170733|0|410.0|0
0|2020-10-15|397.0|0|13.0|0|3.1707317073170733|0|410.0|0
0|2020-10-16|397.0|0|13.0|0|3.1707317073170733|0|410.0|0
0|2020-10-17|397.0|0|13.0|0|3.1707317073170733|0|410.0|0
0|2020-10-18|397.0|0|13.0|0|3.1707317073170733|0|410.0|0
0|2020-10-19|397.0|0|13.0|0|3.1707317073170733|0|410.0|0
0|2020-10-20|397.0|0|13.0|0|3.1707317073170733|0|410.0|0
0|2020-10-21|397.0|0|13.0|0|3.1707317073170733|0|410.0|0
0|2020-10-22|397.0|0|13.0|0|3.1707317073170733|0|410.0|0
0|2020-10-23|397.0|0|13.0|0|3.1707317073170733|0|410.0|0
0|2020-10-24|397.0|0|13.0|0|3.1707317073170733|0|410.0|0
0|2020-10-25|397.0|0|13.0|0|3.1707317073170733|0|410.0|0
0|2020-10-26|397.0|0|13.0|0|3.1707317073170733|0|410.0|0
0|2020-10-27|397.0|0|13.0|0|3.1707317073170733|0|410.0|0
0|2020-10-28|397.0|0|13.0|0|3.1707317073170733|0|410.0|0
0|2020-10-29|397.0|0|13.0|0|3.1707317073170733|0|410.0|0
0|2020-10-30|397.0|0|13.0|0|3.1707317073170733|0|410.0|0
0|2020-10-31|397.0|0|13.0|0|3.1707317073170733|0|410.0|0
0|2020-11-01|373.0|0|21.0|0|5.32994923857868|0|394.0|0
0|2020-11-02|373.0|0|21.0|0|5.32994923857868|0|394.0|0
0|2020-11-03|373.0|0|21.0|0|5.32994923857868|0|394.0|0
0|2020-11-04|373.0|0|21.0|0|5.32994923857868|0|394.0|0
0|2020-11-05|373.0|0|21.0|0|5.32994923857868|0|394.0|0
0|2020-11-06|373.0|0|21.0|0|5.32994923857868|0|394.0|0
0|2020-11-07|373.0|0|21.0|0|5.32994923857868|0|394.0|0
0|2020-11-08|373.0|0|21.0|0|5.32994923857868|0|394.0|0
0|2020-11-09|373.0|0|21.0|0|5.32994923857868|0|394.0|0
0|2020-11-10|373.0|0|21.0|0|5.32994923857868|0|394.0|0
0|2020-11-11|373.0|0|21.0|0|5.32994923857868|0|394.0|0
0|2020-11-12|373.0|0|21.0|0|5.32994923857868|0|394.0|0
0|2020-11-13|373.0|0|21.0|0|5.32994923857868|0|394.0|0
0|2020-11-14|373.0|0|21.0|0|5.32994923857868|0|394.0|0
0|2020-11-15|373.0|0|21.0|0|5.32994923857868|0|394.0|0
0|2020-11-16|373.0|0|21.0|0|5.32994923857868|0|394.0|0
0|2020-11-17|373.0|0|21.0|0|5.32994923857868|0|394.0|0
0|2020-11-18|373.0|0|21.0|0|5.32994923857868|0|394.0|0
0|2020-11-19|373.0|0|21.0|0|5.32994923857868|0|394.0|0
0|2020-11-20|373.0|0|21.0|0|5.32994923857868|0|394.0|0
0|2020-11-21|373.0|0|21.0|0|5.32994923857868|0|394.0|0
0|2020-11-22|373.0|0|21.0|0|5.32994923857868|0|394.0|0
0|2020-11-23|373.0|0|21.0|0|5.32994923857868|0|394.0|0
0|2020-11-24|373.0|0|21.0|0|5.32994923857868|0|394.0|0
0|2020-11-25|373.0|0|21.0|0|5.32994923857868|0|394.0|0
0|2020-11-26|373.0|0|21.0|0|5.32994923857868|0|394.0|0
0|2020-11-27|373.0|0|21.0|0|5.32994923857868|0|394.0|0
0|2020-11-28|373.0|0|21.0|0|5.32994923857868|0|394.0|0
0|2020-11-29|373.0|0|21.0|0|5.32994923857868|0|394.0|0
0|2020-11-30|373.0|0|21.0|0|5.32994923857868|0|394.0|0
0|2020-12-01|341.0|0|20.0|0|5.54016620498615|0|361.0|0
0|2020-12-02|341.0|0|20.0|0|5.54016620498615|0|361.0|0
0|2020-12-03|341.0|0|20.0|0|5.54016620498615|0|361.0|0
0|2020-12-04|341.0|0|20.0|0|5.54016620498615|0|361.0|0
0|2020-12-05|341.0|0|20.0|0|5.54016620498615|0|361.0|0
0|2020-12-06|341.0|0|20.0|0|5.54016620498615|0|361.0|0
0|2020-12-07|341.0|0|20.0|0|5.54016620498615|0|361.0|0
0|2020-12-08|341.0|0|20.0|0|5.54016620498615|0|361.0|0
0|2020-12-09|341.0|0|20.0|0|5.54016620498615|0|361.0|0
0|2020-12-10|341.0|0|20.0|0|5.54016620498615|0|361.0|0
0|2020-12-11|341.0|0|20.0|0|5.54016620498615|0|361.0|0
0|2020-12-12|341.0|0|20.0|0|5.54016620498615|0|361.0|0
0|2020-12-13|341.0|0|20.0|0|5.54016620498615|0|361.0|0
0|2020-12-14|341.0|0|20.0|0|5.54016620498615|0|361.0|0
0|2020-12-15|341.0|0|20.0|0|5.54016620498615|0|361.0|0
0|2020-12-16|341.0|0|20.0|0|5.54016620498615|0|361.0|0
0|2020-12-17|341.0|0|20.0|0|5.54016620498615|0|361.0|0
0|2020-12-18|341.0|0|20.0|0|5.54016620498615|0|361.0|0
0|2020-12-19|341.0|0|20.0|0|5.54016620498615|0|361.0|0
0|2020-12-20|341.0|0|20.0|0|5.54016620498615|0|361.0|0
0|2020-12-21|341.0|0|20.0|0|5.54016620498615|0|361.0|0
0|2020-12-22|341.0|0|20.0|0|5.54016620498615|0|361.0|0
0|2020-12-23|341.0|0|20.0|0|5.54016620498615|0|361.0|0
0|2020-12-24|341.0|0|20.0|0|5.54016620498615|0|361.0|0
0|2020-12-25|341.0|0|20.0|0|5.54016620498615|0|361.0|0
0|2020-12-26|341.0|0|20.0|0|5.54016620498615|0|361.0|0
0|2020-12-27|341.0|0|20.0|0|5.54016620498615|0|361.0|0
0|2020-12-28|341.0|0|20.0|0|5.54016620498615|0|361.0|0
