|dates|Ionia_Michigan_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Ionia_Michigan_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Ionia_Michigan_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Ionia_Michigan_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Ionia_Michigan_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Ionia_Michigan_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Ionia_Michigan_UnitedStates.TotalPopulation.data|Ionia_Michigan_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|64697.0|0
