|dates|Door_Wisconsin_UnitedStates.BLS_EmployedPopulation.data|Door_Wisconsin_UnitedStates.BLS_EmployedPopulation.missing|Door_Wisconsin_UnitedStates.BLS_UnemployedPopulation.data|Door_Wisconsin_UnitedStates.BLS_UnemployedPopulation.missing|Door_Wisconsin_UnitedStates.BLS_UnemploymentRate.data|Door_Wisconsin_UnitedStates.BLS_UnemploymentRate.missing|Door_Wisconsin_UnitedStates.BLS_LaborForcePopulation.data|Door_Wisconsin_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-03-03|13098.0|0|721.5|0|5.220883534136546|0|13819.5|0
0|2020-03-04|13098.0|0|721.5|0|5.220883534136546|0|13819.5|0
0|2020-03-05|13098.0|0|721.5|0|5.220883534136546|0|13819.5|0
0|2020-03-06|13098.0|0|721.5|0|5.220883534136546|0|13819.5|0
0|2020-03-07|13098.0|0|721.5|0|5.220883534136546|0|13819.5|0
0|2020-03-08|13098.0|0|721.5|0|5.220883534136546|0|13819.5|0
0|2020-03-09|13098.0|0|721.5|0|5.220883534136546|0|13819.5|0
0|2020-03-10|13098.0|0|721.5|0|5.220883534136546|0|13819.5|0
0|2020-03-11|13098.0|0|721.5|0|5.220883534136546|0|13819.5|0
0|2020-03-12|13098.0|0|721.5|0|5.220883534136546|0|13819.5|0
0|2020-03-13|13098.0|0|721.5|0|5.220883534136546|0|13819.5|0
0|2020-03-14|13098.0|0|721.5|0|5.220883534136546|0|13819.5|0
0|2020-03-15|13098.0|0|721.5|0|5.220883534136546|0|13819.5|0
0|2020-03-16|13098.0|0|721.5|0|5.220883534136546|0|13819.5|0
0|2020-03-17|13098.0|0|721.5|0|5.220883534136546|0|13819.5|0
0|2020-03-18|13098.0|0|721.5|0|5.220883534136546|0|13819.5|0
0|2020-03-19|13098.0|0|721.5|0|5.220883534136546|0|13819.5|0
0|2020-03-20|13098.0|0|721.5|0|5.220883534136546|0|13819.5|0
0|2020-03-21|13098.0|0|721.5|0|5.220883534136546|0|13819.5|0
0|2020-03-22|13098.0|0|721.5|0|5.220883534136546|0|13819.5|0
0|2020-03-23|13098.0|0|721.5|0|5.220883534136546|0|13819.5|0
0|2020-03-24|13098.0|0|721.5|0|5.220883534136546|0|13819.5|0
0|2020-03-25|13098.0|0|721.5|0|5.220883534136546|0|13819.5|0
0|2020-03-26|13098.0|0|721.5|0|5.220883534136546|0|13819.5|0
0|2020-03-27|13098.0|0|721.5|0|5.220883534136546|0|13819.5|0
0|2020-03-28|13098.0|0|721.5|0|5.220883534136546|0|13819.5|0
0|2020-03-29|13098.0|0|721.5|0|5.220883534136546|0|13819.5|0
0|2020-03-30|13098.0|0|721.5|0|5.220883534136546|0|13819.5|0
0|2020-03-31|13098.0|0|721.5|0|5.220883534136546|0|13819.5|0
0|2020-04-01|11439.0|0|2885.5|0|20.143809557052602|0|14324.5|0
0|2020-04-02|11439.0|0|2885.5|0|20.143809557052602|0|14324.5|0
0|2020-04-03|11439.0|0|2885.5|0|20.143809557052602|0|14324.5|0
0|2020-04-04|11439.0|0|2885.5|0|20.143809557052602|0|14324.5|0
0|2020-04-05|11439.0|0|2885.5|0|20.143809557052602|0|14324.5|0
0|2020-04-06|11439.0|0|2885.5|0|20.143809557052602|0|14324.5|0
0|2020-04-07|11439.0|0|2885.5|0|20.143809557052602|0|14324.5|0
0|2020-04-08|11439.0|0|2885.5|0|20.143809557052602|0|14324.5|0
0|2020-04-09|11439.0|0|2885.5|0|20.143809557052602|0|14324.5|0
0|2020-04-10|11439.0|0|2885.5|0|20.143809557052602|0|14324.5|0
0|2020-04-11|11439.0|0|2885.5|0|20.143809557052602|0|14324.5|0
0|2020-04-12|11439.0|0|2885.5|0|20.143809557052602|0|14324.5|0
0|2020-04-13|11439.0|0|2885.5|0|20.143809557052602|0|14324.5|0
0|2020-04-14|11439.0|0|2885.5|0|20.143809557052602|0|14324.5|0
0|2020-04-15|11439.0|0|2885.5|0|20.143809557052602|0|14324.5|0
0|2020-04-16|11439.0|0|2885.5|0|20.143809557052602|0|14324.5|0
0|2020-04-17|11439.0|0|2885.5|0|20.143809557052602|0|14324.5|0
0|2020-04-18|11439.0|0|2885.5|0|20.143809557052602|0|14324.5|0
0|2020-04-19|11439.0|0|2885.5|0|20.143809557052602|0|14324.5|0
0|2020-04-20|11439.0|0|2885.5|0|20.143809557052602|0|14324.5|0
0|2020-04-21|11439.0|0|2885.5|0|20.143809557052602|0|14324.5|0
0|2020-04-22|11439.0|0|2885.5|0|20.143809557052602|0|14324.5|0
0|2020-04-23|11439.0|0|2885.5|0|20.143809557052602|0|14324.5|0
0|2020-04-24|11439.0|0|2885.5|0|20.143809557052602|0|14324.5|0
0|2020-04-25|11439.0|0|2885.5|0|20.143809557052602|0|14324.5|0
0|2020-04-26|11439.0|0|2885.5|0|20.143809557052602|0|14324.5|0
0|2020-04-27|11439.0|0|2885.5|0|20.143809557052602|0|14324.5|0
0|2020-04-28|11439.0|0|2885.5|0|20.143809557052602|0|14324.5|0
0|2020-04-29|11439.0|0|2885.5|0|20.143809557052602|0|14324.5|0
0|2020-04-30|11439.0|0|2885.5|0|20.143809557052602|0|14324.5|0
0|2020-05-01|12778.0|0|1733.0|0|11.94266418579009|0|14511.0|0
0|2020-05-02|12778.0|0|1733.0|0|11.94266418579009|0|14511.0|0
0|2020-05-03|12778.0|0|1733.0|0|11.94266418579009|0|14511.0|0
0|2020-05-04|12778.0|0|1733.0|0|11.94266418579009|0|14511.0|0
0|2020-05-05|12778.0|0|1733.0|0|11.94266418579009|0|14511.0|0
0|2020-05-06|12778.0|0|1733.0|0|11.94266418579009|0|14511.0|0
0|2020-05-07|12778.0|0|1733.0|0|11.94266418579009|0|14511.0|0
0|2020-05-08|12778.0|0|1733.0|0|11.94266418579009|0|14511.0|0
0|2020-05-09|12778.0|0|1733.0|0|11.94266418579009|0|14511.0|0
0|2020-05-10|12778.0|0|1733.0|0|11.94266418579009|0|14511.0|0
0|2020-05-11|12778.0|0|1733.0|0|11.94266418579009|0|14511.0|0
0|2020-05-12|12778.0|0|1733.0|0|11.94266418579009|0|14511.0|0
0|2020-05-13|12778.0|0|1733.0|0|11.94266418579009|0|14511.0|0
0|2020-05-14|12778.0|0|1733.0|0|11.94266418579009|0|14511.0|0
0|2020-05-15|12778.0|0|1733.0|0|11.94266418579009|0|14511.0|0
0|2020-05-16|12778.0|0|1733.0|0|11.94266418579009|0|14511.0|0
0|2020-05-17|12778.0|0|1733.0|0|11.94266418579009|0|14511.0|0
0|2020-05-18|12778.0|0|1733.0|0|11.94266418579009|0|14511.0|0
0|2020-05-19|12778.0|0|1733.0|0|11.94266418579009|0|14511.0|0
0|2020-05-20|12778.0|0|1733.0|0|11.94266418579009|0|14511.0|0
0|2020-05-21|12778.0|0|1733.0|0|11.94266418579009|0|14511.0|0
0|2020-05-22|12778.0|0|1733.0|0|11.94266418579009|0|14511.0|0
0|2020-05-23|12778.0|0|1733.0|0|11.94266418579009|0|14511.0|0
0|2020-05-24|12778.0|0|1733.0|0|11.94266418579009|0|14511.0|0
0|2020-05-25|12778.0|0|1733.0|0|11.94266418579009|0|14511.0|0
0|2020-05-26|12778.0|0|1733.0|0|11.94266418579009|0|14511.0|0
0|2020-05-27|12778.0|0|1733.0|0|11.94266418579009|0|14511.0|0
0|2020-05-28|12778.0|0|1733.0|0|11.94266418579009|0|14511.0|0
0|2020-05-29|12778.0|0|1733.0|0|11.94266418579009|0|14511.0|0
0|2020-05-30|12778.0|0|1733.0|0|11.94266418579009|0|14511.0|0
0|2020-05-31|12778.0|0|1733.0|0|11.94266418579009|0|14511.0|0
0|2020-06-01|14791.0|0|1168.0|0|7.31875430791403|0|15959.0|0
0|2020-06-02|14791.0|0|1168.0|0|7.31875430791403|0|15959.0|0
0|2020-06-03|14791.0|0|1168.0|0|7.31875430791403|0|15959.0|0
0|2020-06-04|14791.0|0|1168.0|0|7.31875430791403|0|15959.0|0
0|2020-06-05|14791.0|0|1168.0|0|7.31875430791403|0|15959.0|0
0|2020-06-06|14791.0|0|1168.0|0|7.31875430791403|0|15959.0|0
0|2020-06-07|14791.0|0|1168.0|0|7.31875430791403|0|15959.0|0
0|2020-06-08|14791.0|0|1168.0|0|7.31875430791403|0|15959.0|0
0|2020-06-09|14791.0|0|1168.0|0|7.31875430791403|0|15959.0|0
0|2020-06-10|14791.0|0|1168.0|0|7.31875430791403|0|15959.0|0
0|2020-06-11|14791.0|0|1168.0|0|7.31875430791403|0|15959.0|0
0|2020-06-12|14791.0|0|1168.0|0|7.31875430791403|0|15959.0|0
0|2020-06-13|14791.0|0|1168.0|0|7.31875430791403|0|15959.0|0
0|2020-06-14|14791.0|0|1168.0|0|7.31875430791403|0|15959.0|0
0|2020-06-15|14791.0|0|1168.0|0|7.31875430791403|0|15959.0|0
0|2020-06-16|14791.0|0|1168.0|0|7.31875430791403|0|15959.0|0
0|2020-06-17|14791.0|0|1168.0|0|7.31875430791403|0|15959.0|0
0|2020-06-18|14791.0|0|1168.0|0|7.31875430791403|0|15959.0|0
0|2020-06-19|14791.0|0|1168.0|0|7.31875430791403|0|15959.0|0
0|2020-06-20|14791.0|0|1168.0|0|7.31875430791403|0|15959.0|0
0|2020-06-21|14791.0|0|1168.0|0|7.31875430791403|0|15959.0|0
0|2020-06-22|14791.0|0|1168.0|0|7.31875430791403|0|15959.0|0
0|2020-06-23|14791.0|0|1168.0|0|7.31875430791403|0|15959.0|0
0|2020-06-24|14791.0|0|1168.0|0|7.31875430791403|0|15959.0|0
0|2020-06-25|14791.0|0|1168.0|0|7.31875430791403|0|15959.0|0
0|2020-06-26|14791.0|0|1168.0|0|7.31875430791403|0|15959.0|0
0|2020-06-27|14791.0|0|1168.0|0|7.31875430791403|0|15959.0|0
0|2020-06-28|14791.0|0|1168.0|0|7.31875430791403|0|15959.0|0
0|2020-06-29|14791.0|0|1168.0|0|7.31875430791403|0|15959.0|0
0|2020-06-30|14791.0|0|1168.0|0|7.31875430791403|0|15959.0|0
0|2020-07-01|15406.0|0|929.0|0|5.687174778083869|0|16335.0|0
0|2020-07-02|15406.0|0|929.0|0|5.687174778083869|0|16335.0|0
0|2020-07-03|15406.0|0|929.0|0|5.687174778083869|0|16335.0|0
0|2020-07-04|15406.0|0|929.0|0|5.687174778083869|0|16335.0|0
0|2020-07-05|15406.0|0|929.0|0|5.687174778083869|0|16335.0|0
0|2020-07-06|15406.0|0|929.0|0|5.687174778083869|0|16335.0|0
0|2020-07-07|15406.0|0|929.0|0|5.687174778083869|0|16335.0|0
0|2020-07-08|15406.0|0|929.0|0|5.687174778083869|0|16335.0|0
0|2020-07-09|15406.0|0|929.0|0|5.687174778083869|0|16335.0|0
0|2020-07-10|15406.0|0|929.0|0|5.687174778083869|0|16335.0|0
0|2020-07-11|15406.0|0|929.0|0|5.687174778083869|0|16335.0|0
0|2020-07-12|15406.0|0|929.0|0|5.687174778083869|0|16335.0|0
0|2020-07-13|15406.0|0|929.0|0|5.687174778083869|0|16335.0|0
0|2020-07-14|15406.0|0|929.0|0|5.687174778083869|0|16335.0|0
0|2020-07-15|15406.0|0|929.0|0|5.687174778083869|0|16335.0|0
0|2020-07-16|15406.0|0|929.0|0|5.687174778083869|0|16335.0|0
0|2020-07-17|15406.0|0|929.0|0|5.687174778083869|0|16335.0|0
0|2020-07-18|15406.0|0|929.0|0|5.687174778083869|0|16335.0|0
0|2020-07-19|15406.0|0|929.0|0|5.687174778083869|0|16335.0|0
0|2020-07-20|15406.0|0|929.0|0|5.687174778083869|0|16335.0|0
0|2020-07-21|15406.0|0|929.0|0|5.687174778083869|0|16335.0|0
0|2020-07-22|15406.0|0|929.0|0|5.687174778083869|0|16335.0|0
0|2020-07-23|15406.0|0|929.0|0|5.687174778083869|0|16335.0|0
0|2020-07-24|15406.0|0|929.0|0|5.687174778083869|0|16335.0|0
0|2020-07-25|15406.0|0|929.0|0|5.687174778083869|0|16335.0|0
0|2020-07-26|15406.0|0|929.0|0|5.687174778083869|0|16335.0|0
0|2020-07-27|15406.0|0|929.0|0|5.687174778083869|0|16335.0|0
0|2020-07-28|15406.0|0|929.0|0|5.687174778083869|0|16335.0|0
0|2020-07-29|15406.0|0|929.0|0|5.687174778083869|0|16335.0|0
0|2020-07-30|15406.0|0|929.0|0|5.687174778083869|0|16335.0|0
0|2020-07-31|15406.0|0|929.0|0|5.687174778083869|0|16335.0|0
0|2020-08-01|15704.0|0|749.0|0|4.552361271500638|0|16453.0|0
0|2020-08-02|15704.0|0|749.0|0|4.552361271500638|0|16453.0|0
0|2020-08-03|15704.0|0|749.0|0|4.552361271500638|0|16453.0|0
0|2020-08-04|15704.0|0|749.0|0|4.552361271500638|0|16453.0|0
0|2020-08-05|15704.0|0|749.0|0|4.552361271500638|0|16453.0|0
0|2020-08-06|15704.0|0|749.0|0|4.552361271500638|0|16453.0|0
0|2020-08-07|15704.0|0|749.0|0|4.552361271500638|0|16453.0|0
0|2020-08-08|15704.0|0|749.0|0|4.552361271500638|0|16453.0|0
0|2020-08-09|15704.0|0|749.0|0|4.552361271500638|0|16453.0|0
0|2020-08-10|15704.0|0|749.0|0|4.552361271500638|0|16453.0|0
0|2020-08-11|15704.0|0|749.0|0|4.552361271500638|0|16453.0|0
0|2020-08-12|15704.0|0|749.0|0|4.552361271500638|0|16453.0|0
0|2020-08-13|15704.0|0|749.0|0|4.552361271500638|0|16453.0|0
0|2020-08-14|15704.0|0|749.0|0|4.552361271500638|0|16453.0|0
0|2020-08-15|15704.0|0|749.0|0|4.552361271500638|0|16453.0|0
0|2020-08-16|15704.0|0|749.0|0|4.552361271500638|0|16453.0|0
0|2020-08-17|15704.0|0|749.0|0|4.552361271500638|0|16453.0|0
0|2020-08-18|15704.0|0|749.0|0|4.552361271500638|0|16453.0|0
0|2020-08-19|15704.0|0|749.0|0|4.552361271500638|0|16453.0|0
0|2020-08-20|15704.0|0|749.0|0|4.552361271500638|0|16453.0|0
0|2020-08-21|15704.0|0|749.0|0|4.552361271500638|0|16453.0|0
0|2020-08-22|15704.0|0|749.0|0|4.552361271500638|0|16453.0|0
0|2020-08-23|15704.0|0|749.0|0|4.552361271500638|0|16453.0|0
0|2020-08-24|15704.0|0|749.0|0|4.552361271500638|0|16453.0|0
0|2020-08-25|15704.0|0|749.0|0|4.552361271500638|0|16453.0|0
0|2020-08-26|15704.0|0|749.0|0|4.552361271500638|0|16453.0|0
0|2020-08-27|15704.0|0|749.0|0|4.552361271500638|0|16453.0|0
0|2020-08-28|15704.0|0|749.0|0|4.552361271500638|0|16453.0|0
0|2020-08-29|15704.0|0|749.0|0|4.552361271500638|0|16453.0|0
0|2020-08-30|15704.0|0|749.0|0|4.552361271500638|0|16453.0|0
0|2020-08-31|15704.0|0|749.0|0|4.552361271500638|0|16453.0|0
0|2020-09-01|15481.0|0|612.0|0|3.802895668924377|0|16093.0|0
0|2020-09-02|15481.0|0|612.0|0|3.802895668924377|0|16093.0|0
0|2020-09-03|15481.0|0|612.0|0|3.802895668924377|0|16093.0|0
0|2020-09-04|15481.0|0|612.0|0|3.802895668924377|0|16093.0|0
0|2020-09-05|15481.0|0|612.0|0|3.802895668924377|0|16093.0|0
0|2020-09-06|15481.0|0|612.0|0|3.802895668924377|0|16093.0|0
0|2020-09-07|15481.0|0|612.0|0|3.802895668924377|0|16093.0|0
0|2020-09-08|15481.0|0|612.0|0|3.802895668924377|0|16093.0|0
0|2020-09-09|15481.0|0|612.0|0|3.802895668924377|0|16093.0|0
0|2020-09-10|15481.0|0|612.0|0|3.802895668924377|0|16093.0|0
0|2020-09-11|15481.0|0|612.0|0|3.802895668924377|0|16093.0|0
0|2020-09-12|15481.0|0|612.0|0|3.802895668924377|0|16093.0|0
0|2020-09-13|15481.0|0|612.0|0|3.802895668924377|0|16093.0|0
0|2020-09-14|15481.0|0|612.0|0|3.802895668924377|0|16093.0|0
0|2020-09-15|15481.0|0|612.0|0|3.802895668924377|0|16093.0|0
0|2020-09-16|15481.0|0|612.0|0|3.802895668924377|0|16093.0|0
0|2020-09-17|15481.0|0|612.0|0|3.802895668924377|0|16093.0|0
0|2020-09-18|15481.0|0|612.0|0|3.802895668924377|0|16093.0|0
0|2020-09-19|15481.0|0|612.0|0|3.802895668924377|0|16093.0|0
0|2020-09-20|15481.0|0|612.0|0|3.802895668924377|0|16093.0|0
0|2020-09-21|15481.0|0|612.0|0|3.802895668924377|0|16093.0|0
0|2020-09-22|15481.0|0|612.0|0|3.802895668924377|0|16093.0|0
0|2020-09-23|15481.0|0|612.0|0|3.802895668924377|0|16093.0|0
0|2020-09-24|15481.0|0|612.0|0|3.802895668924377|0|16093.0|0
0|2020-09-25|15481.0|0|612.0|0|3.802895668924377|0|16093.0|0
0|2020-09-26|15481.0|0|612.0|0|3.802895668924377|0|16093.0|0
0|2020-09-27|15481.0|0|612.0|0|3.802895668924377|0|16093.0|0
0|2020-09-28|15481.0|0|612.0|0|3.802895668924377|0|16093.0|0
0|2020-09-29|15481.0|0|612.0|0|3.802895668924377|0|16093.0|0
0|2020-09-30|15481.0|0|612.0|0|3.802895668924377|0|16093.0|0
0|2020-10-01|14808.0|0|536.0|0|3.4932221063607924|0|15344.0|0
0|2020-10-02|14808.0|0|536.0|0|3.4932221063607924|0|15344.0|0
0|2020-10-03|14808.0|0|536.0|0|3.4932221063607924|0|15344.0|0
0|2020-10-04|14808.0|0|536.0|0|3.4932221063607924|0|15344.0|0
0|2020-10-05|14808.0|0|536.0|0|3.4932221063607924|0|15344.0|0
0|2020-10-06|14808.0|0|536.0|0|3.4932221063607924|0|15344.0|0
0|2020-10-07|14808.0|0|536.0|0|3.4932221063607924|0|15344.0|0
0|2020-10-08|14808.0|0|536.0|0|3.4932221063607924|0|15344.0|0
0|2020-10-09|14808.0|0|536.0|0|3.4932221063607924|0|15344.0|0
0|2020-10-10|14808.0|0|536.0|0|3.4932221063607924|0|15344.0|0
0|2020-10-11|14808.0|0|536.0|0|3.4932221063607924|0|15344.0|0
0|2020-10-12|14808.0|0|536.0|0|3.4932221063607924|0|15344.0|0
0|2020-10-13|14808.0|0|536.0|0|3.4932221063607924|0|15344.0|0
0|2020-10-14|14808.0|0|536.0|0|3.4932221063607924|0|15344.0|0
0|2020-10-15|14808.0|0|536.0|0|3.4932221063607924|0|15344.0|0
0|2020-10-16|14808.0|0|536.0|0|3.4932221063607924|0|15344.0|0
0|2020-10-17|14808.0|0|536.0|0|3.4932221063607924|0|15344.0|0
0|2020-10-18|14808.0|0|536.0|0|3.4932221063607924|0|15344.0|0
0|2020-10-19|14808.0|0|536.0|0|3.4932221063607924|0|15344.0|0
0|2020-10-20|14808.0|0|536.0|0|3.4932221063607924|0|15344.0|0
0|2020-10-21|14808.0|0|536.0|0|3.4932221063607924|0|15344.0|0
0|2020-10-22|14808.0|0|536.0|0|3.4932221063607924|0|15344.0|0
0|2020-10-23|14808.0|0|536.0|0|3.4932221063607924|0|15344.0|0
0|2020-10-24|14808.0|0|536.0|0|3.4932221063607924|0|15344.0|0
0|2020-10-25|14808.0|0|536.0|0|3.4932221063607924|0|15344.0|0
0|2020-10-26|14808.0|0|536.0|0|3.4932221063607924|0|15344.0|0
0|2020-10-27|14808.0|0|536.0|0|3.4932221063607924|0|15344.0|0
0|2020-10-28|14808.0|0|536.0|0|3.4932221063607924|0|15344.0|0
0|2020-10-29|14808.0|0|536.0|0|3.4932221063607924|0|15344.0|0
0|2020-10-30|14808.0|0|536.0|0|3.4932221063607924|0|15344.0|0
0|2020-10-31|14808.0|0|536.0|0|3.4932221063607924|0|15344.0|0
0|2020-11-01|13564.0|0|665.0|0|4.673554009417387|0|14229.0|0
0|2020-11-02|13564.0|0|665.0|0|4.673554009417387|0|14229.0|0
0|2020-11-03|13564.0|0|665.0|0|4.673554009417387|0|14229.0|0
0|2020-11-04|13564.0|0|665.0|0|4.673554009417387|0|14229.0|0
0|2020-11-05|13564.0|0|665.0|0|4.673554009417387|0|14229.0|0
0|2020-11-06|13564.0|0|665.0|0|4.673554009417387|0|14229.0|0
0|2020-11-07|13564.0|0|665.0|0|4.673554009417387|0|14229.0|0
0|2020-11-08|13564.0|0|665.0|0|4.673554009417387|0|14229.0|0
0|2020-11-09|13564.0|0|665.0|0|4.673554009417387|0|14229.0|0
0|2020-11-10|13564.0|0|665.0|0|4.673554009417387|0|14229.0|0
0|2020-11-11|13564.0|0|665.0|0|4.673554009417387|0|14229.0|0
0|2020-11-12|13564.0|0|665.0|0|4.673554009417387|0|14229.0|0
0|2020-11-13|13564.0|0|665.0|0|4.673554009417387|0|14229.0|0
0|2020-11-14|13564.0|0|665.0|0|4.673554009417387|0|14229.0|0
0|2020-11-15|13564.0|0|665.0|0|4.673554009417387|0|14229.0|0
0|2020-11-16|13564.0|0|665.0|0|4.673554009417387|0|14229.0|0
0|2020-11-17|13564.0|0|665.0|0|4.673554009417387|0|14229.0|0
0|2020-11-18|13564.0|0|665.0|0|4.673554009417387|0|14229.0|0
0|2020-11-19|13564.0|0|665.0|0|4.673554009417387|0|14229.0|0
0|2020-11-20|13564.0|0|665.0|0|4.673554009417387|0|14229.0|0
0|2020-11-21|13564.0|0|665.0|0|4.673554009417387|0|14229.0|0
0|2020-11-22|13564.0|0|665.0|0|4.673554009417387|0|14229.0|0
0|2020-11-23|13564.0|0|665.0|0|4.673554009417387|0|14229.0|0
0|2020-11-24|13564.0|0|665.0|0|4.673554009417387|0|14229.0|0
0|2020-11-25|13564.0|0|665.0|0|4.673554009417387|0|14229.0|0
0|2020-11-26|13564.0|0|665.0|0|4.673554009417387|0|14229.0|0
0|2020-11-27|13564.0|0|665.0|0|4.673554009417387|0|14229.0|0
0|2020-11-28|13564.0|0|665.0|0|4.673554009417387|0|14229.0|0
0|2020-11-29|13564.0|0|665.0|0|4.673554009417387|0|14229.0|0
0|2020-11-30|13564.0|0|665.0|0|4.673554009417387|0|14229.0|0
0|2020-12-01|13162.0|0|806.0|0|5.770332187857961|0|13968.0|0
0|2020-12-02|13162.0|0|806.0|0|5.770332187857961|0|13968.0|0
0|2020-12-03|13162.0|0|806.0|0|5.770332187857961|0|13968.0|0
0|2020-12-04|13162.0|0|806.0|0|5.770332187857961|0|13968.0|0
0|2020-12-05|13162.0|0|806.0|0|5.770332187857961|0|13968.0|0
0|2020-12-06|13162.0|0|806.0|0|5.770332187857961|0|13968.0|0
0|2020-12-07|13162.0|0|806.0|0|5.770332187857961|0|13968.0|0
