|dates|Lewis_NewYork_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Lewis_NewYork_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Lewis_NewYork_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Lewis_NewYork_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Lewis_NewYork_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Lewis_NewYork_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Lewis_NewYork_UnitedStates.TotalPopulation.data|Lewis_NewYork_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|26296.0|0
